source_joint,target_joint,count,source_visible,target_visible,source_quotient,target_quotient,visible_moved,quotient_moved
8040,367,1,6,3,4525,20,1,1
8040,369,1,6,8,4525,7,1,1
8040,920,1,6,8,4525,7,1,1
8040,1249,1,6,8,4525,7,1,1
8040,2019,2,6,3,4525,20,1,1
8040,2620,1,6,3,4525,20,1,1
8040,3135,1,6,3,4525,20,1,1
8040,3279,1,6,6,4525,18,0,1
8041,83,1,23,10,4526,17,1,1
8041,84,1,23,16,4526,28,1,1
8041,85,1,23,17,4526,26,1,1
8041,88,1,23,9,4526,8,1,1
8041,89,1,23,10,4526,17,1,1
8041,92,1,23,9,4526,8,1,1
8041,171,1,23,10,4526,17,1,1
8041,186,1,23,10,4526,17,1,1
8041,734,1,23,6,4526,18,1,1
8041,859,1,23,16,4526,28,1,1
8041,860,1,23,6,4526,18,1,1
8041,1582,1,23,16,4526,28,1,1
8041,1585,1,23,9,4526,8,1,1
8041,1761,1,23,12,4526,10,1,1
8041,2022,1,23,10,4526,17,1,1
8041,2742,1,23,16,4526,28,1,1
8042,26,1,38,1,4527,5,1,1
8042,113,1,38,6,4527,18,1,1
8042,116,1,38,6,4527,18,1,1
8042,226,1,38,1,4527,5,1,1
8042,468,1,38,6,4527,18,1,1
8042,1122,1,38,6,4527,18,1,1
8042,1332,1,38,6,4527,18,1,1
8042,1709,1,38,6,4527,18,1,1
8042,1847,1,38,6,4527,18,1,1
8042,2068,1,38,6,4527,18,1,1
8042,2649,1,38,6,4527,18,1,1
8042,2827,1,38,1,4527,5,1,1
8042,3024,1,38,6,4527,18,1,1
8042,3556,1,38,6,4527,18,1,1
8042,4775,1,38,1,4527,5,1,1
8042,8043,1,38,6,4527,18,1,1
8044,82,1,6,6,4528,18,0,1
8044,137,2,6,6,4528,18,0,1
8044,158,1,6,6,4528,18,0,1
8044,869,1,6,6,4528,18,0,1
8044,1370,2,6,6,4528,18,0,1
8044,1466,1,6,6,4528,18,0,1
8044,1846,2,6,6,4528,18,0,1
8044,2276,1,6,6,4528,18,0,1
8044,2612,1,6,6,4528,18,0,1
8044,2879,1,6,6,4528,18,0,1
8044,2998,1,6,6,4528,18,0,1
8044,3554,1,6,6,4528,18,0,1
8044,7266,1,6,6,4528,18,0,1
8045,55,1,17,2,4529,1,1,1
8045,125,2,17,12,4529,10,1,1
8045,143,1,17,6,4529,18,1,1
8045,281,1,17,6,4529,18,1,1
8045,304,1,17,1,4529,5,1,1
8045,1024,1,17,1,4529,5,1,1
8045,1063,1,17,2,4529,1,1,1
8045,1073,1,17,2,4529,1,1,1
8045,1242,1,17,2,4529,1,1,1
8045,1463,1,17,2,4529,1,1,1
8045,1929,2,17,1,4529,5,1,1
8045,3092,1,17,2,4529,1,1,1
8045,3242,1,17,1,4529,5,1,1
8045,3761,1,17,1,4529,5,1,1
8046,124,1,0,18,4530,23,1,1
8046,235,1,0,8,4530,7,1,1
8046,417,1,0,8,4530,7,1,1
8046,515,1,0,12,4530,10,1,1
8046,568,1,0,6,4530,18,1,1
8046,633,1,0,4,4530,3,1,1
8046,748,1,0,12,4530,10,1,1
8046,905,2,0,12,4530,10,1,1
8046,913,1,0,12,4530,10,1,1
8046,962,1,0,12,4530,10,1,1
8046,963,1,0,12,4530,10,1,1
8046,1007,1,0,10,4530,17,1,1
8046,1359,1,0,12,4530,10,1,1
8046,2555,1,0,12,4530,10,1,1
8046,3656,1,0,6,4530,18,1,1
8047,144,2,43,17,4531,26,1,1
8047,149,1,43,9,4531,8,1,1
8047,183,1,43,10,4531,17,1,1
8047,424,1,43,10,4531,17,1,1
8047,641,1,43,12,4531,10,1,1
8047,760,1,43,9,4531,8,1,1
8047,765,1,43,9,4531,8,1,1
8047,953,1,43,6,4531,18,1,1
8047,992,1,43,10,4531,17,1,1
8047,1104,1,43,9,4531,8,1,1
8047,1922,1,43,12,4531,10,1,1
8047,2170,1,43,17,4531,26,1,1
8047,3368,1,43,10,4531,17,1,1
8047,3491,1,43,9,4531,8,1,1
8047,5266,1,43,10,4531,17,1,1
8048,30,1,20,9,4532,8,1,1
8048,48,1,20,9,4532,8,1,1
8048,80,2,20,10,4532,17,1,1
8048,87,1,20,16,4532,28,1,1
8048,725,3,20,16,4532,28,1,1
8048,728,1,20,9,4532,8,1,1
8048,744,1,20,9,4532,8,1,1
8048,761,1,20,6,4532,18,1,1
8048,762,1,20,10,4532,17,1,1
8048,1781,1,20,10,4532,17,1,1
8048,2080,1,20,12,4532,10,1,1
8048,2081,1,20,12,4532,10,1,1
8048,3455,1,20,11,4532,900,1,1
8049,75,4,10,8,4533,7,1,1
8049,80,1,10,10,4533,17,0,1
8049,197,1,10,6,4533,18,1,1
8049,347,1,10,6,4533,18,1,1
8049,382,1,10,8,4533,7,1,1
8049,470,4,10,8,4533,7,1,1
8049,546,1,10,4,4533,3,1,1
8049,547,1,10,6,4533,18,1,1
8049,782,1,10,8,4533,7,1,1
8049,1350,1,10,8,4533,7,1,1
8050,38,2,11,8,4534,7,1,1
8050,69,4,11,8,4534,7,1,1
8050,75,4,11,8,4534,7,1,1
8050,470,2,11,8,4534,7,1,1
8050,671,3,11,8,4534,7,1,1
8050,782,1,11,8,4534,7,1,1
8051,38,1,11,8,4535,7,1,1
8051,69,2,11,8,4535,7,1,1
8051,75,2,11,8,4535,7,1,1
8051,80,1,11,10,4535,17,1,1
8051,158,1,11,6,4535,18,1,1
8051,168,1,11,6,4535,18,1,1
8051,470,2,11,8,4535,7,1,1
8051,509,1,11,8,4535,7,1,1
8051,671,2,11,8,4535,7,1,1
8051,1025,1,11,6,4535,18,1,1
8051,1363,1,11,4,4535,3,1,1
8051,1541,1,11,8,4535,7,1,1
8052,75,1,22,8,4536,7,1,1
8052,143,1,22,6,4536,18,1,1
8052,171,1,22,10,4536,17,1,1
8052,293,1,22,12,4536,10,1,1
8052,325,1,22,8,4536,7,1,1
8052,328,1,22,8,4536,7,1,1
8052,382,1,22,8,4536,7,1,1
8052,417,1,22,8,4536,7,1,1
8052,546,1,22,4,4536,3,1,1
8052,593,3,22,8,4536,7,1,1
8052,596,1,22,8,4536,7,1,1
8052,597,1,22,8,4536,7,1,1
8052,1151,1,22,12,4536,10,1,1
8052,1732,1,22,8,4536,7,1,1
8053,31,3,22,4,4537,3,1,1
8053,235,1,22,8,4537,7,1,1
8053,268,1,22,4,4537,3,1,1
8053,375,1,22,8,4537,7,1,1
8053,377,3,22,8,4537,7,1,1
8053,386,1,22,4,4537,3,1,1
8053,948,1,22,4,4537,3,1,1
8053,1227,1,22,4,4537,3,1,1
8053,1774,2,22,4,4537,3,1,1
8053,2900,1,22,4,4537,3,1,1
8053,3400,1,22,8,4537,7,1,1
8054,75,2,2,8,4538,7,1,1
8054,99,1,2,10,4538,17,1,1
8054,190,1,2,11,4538,31,1,1
8054,238,1,2,10,4538,17,1,1
8054,979,1,2,8,4538,7,1,1
8054,1210,2,2,6,4538,18,1,1
8054,1581,1,2,8,4538,7,1,1
8054,2378,1,2,6,4538,18,1,1
8054,2385,1,2,6,4538,18,1,1
8054,2423,1,2,10,4538,17,1,1
8054,2425,1,2,10,4538,17,1,1
8054,2448,1,2,6,4538,18,1,1
8054,3809,1,2,6,4538,18,1,1
8054,6064,1,2,11,4538,31,1,1
8055,75,2,35,8,4539,7,1,1
8055,135,2,35,8,4539,7,1,1
8055,140,1,35,8,4539,7,1,1
8055,143,1,35,6,4539,18,1,1
8055,171,1,35,10,4539,17,1,1
8055,179,1,35,8,4539,7,1,1
8055,235,1,35,8,4539,7,1,1
8055,382,1,35,8,4539,7,1,1
8055,546,1,35,4,4539,3,1,1
8055,575,1,35,6,4539,18,1,1
8055,1089,1,35,6,4539,18,1,1
8055,1148,1,35,8,4539,7,1,1
8055,1389,1,35,8,4539,7,1,1
8055,1637,1,35,8,4539,7,1,1
8056,75,1,4,8,4540,7,1,1
8056,80,1,4,10,4540,17,1,1
8056,133,1,4,10,4540,17,1,1
8056,134,1,4,6,4540,18,1,1
8056,235,3,4,8,4540,7,1,1
8056,713,2,4,12,4540,10,1,1
8056,914,1,4,10,4540,17,1,1
8056,963,2,4,12,4540,10,1,1
8056,975,1,4,11,4540,140,1,1
8056,1742,1,4,6,4540,18,1,1
8056,2118,1,4,10,4540,17,1,1
8056,2462,1,4,10,4540,17,1,1
8057,18,1,1,6,4541,18,1,1
8057,20,2,1,1,4541,5,0,1
8057,223,1,1,1,4541,5,0,1
8057,247,1,1,1,4541,5,0,1
8057,386,1,1,4,4541,3,1,1
8057,388,1,1,5,4541,56,1,1
8057,393,1,1,1,4541,5,0,1
8057,624,1,1,1,4541,5,0,1
8057,2085,1,1,22,4541,57,1,1
8057,2792,1,1,1,4541,5,0,1
8057,2936,1,1,22,4541,57,1,1
8057,3123,1,1,1,4541,5,0,1
8057,3124,1,1,1,4541,5,0,1
8057,3126,1,1,1,4541,5,0,1
8057,3127,1,1,1,4541,5,0,1
8058,197,2,12,6,4542,18,1,1
8058,313,2,12,6,4542,18,1,1
8058,319,2,12,6,4542,18,1,1
8058,341,2,12,6,4542,18,1,1
8058,676,1,12,6,4542,18,1,1
8058,996,1,12,6,4542,18,1,1
8058,1441,1,12,6,4542,18,1,1
8058,1444,1,12,6,4542,18,1,1
8058,1476,2,12,6,4542,18,1,1
8058,3147,2,12,6,4542,18,1,1
8059,496,1,12,1,4543,5,1,1
8059,532,2,12,1,4543,5,1,1
8059,658,1,12,1,4543,5,1,1
8059,722,1,12,6,4543,18,1,1
8059,731,1,12,6,4543,18,1,1
8059,1024,1,12,1,4543,5,1,1
8059,1215,1,12,6,4543,18,1,1
8059,1807,1,12,1,4543,5,1,1
8059,2370,1,12,1,4543,5,1,1
8059,2486,1,12,1,4543,5,1,1
8059,2688,1,12,6,4543,18,1,1
8059,3453,2,12,1,4543,5,1,1
8059,3858,1,12,1,4543,5,1,1
8059,4086,1,12,1,4543,5,1,1
8060,29,2,32,8,4544,7,1,1
8060,133,1,32,10,4544,17,1,1
8060,161,1,32,16,4544,28,1,1
8060,474,1,32,10,4544,17,1,1
8060,578,1,32,16,4544,28,1,1
8060,777,1,32,8,4544,7,1,1
8060,1013,1,32,6,4544,18,1,1
8060,1076,1,32,17,4544,26,1,1
8060,1078,1,32,17,4544,26,1,1
8060,1824,1,32,8,4544,7,1,1
8060,1967,1,32,17,4544,26,1,1
8060,4071,1,32,9,4544,8,1,1
8060,4072,1,32,9,4544,8,1,1
8060,4711,1,32,6,4544,18,1,1
8060,6146,1,32,16,4544,28,1,1
8061,30,1,27,9,4545,8,1,1
8061,81,1,27,16,4545,28,1,1
8061,143,1,27,6,4545,18,1,1
8061,200,1,27,9,4545,8,1,1
8061,353,1,27,28,4545,50,1,1
8061,356,1,27,29,4545,51,1,1
8061,357,1,27,16,4545,28,1,1
8061,677,1,27,12,4545,10,1,1
8061,680,1,27,12,4545,10,1,1
8061,734,1,27,6,4545,18,1,1
8061,1106,1,27,12,4545,10,1,1
8061,1279,1,27,17,4545,26,1,1
8061,1431,1,27,16,4545,28,1,1
8061,1438,1,27,12,4545,10,1,1
8061,1528,1,27,6,4545,18,1,1
8061,3299,1,27,12,4545,10,1,1
8062,4,1,21,2,4546,1,1,1
8062,197,1,21,6,4546,18,1,1
8062,302,1,21,1,4546,5,1,1
8062,513,1,21,6,4546,18,1,1
8062,515,1,21,12,4546,10,1,1
8062,559,1,21,2,4546,1,1,1
8062,830,1,21,1,4546,5,1,1
8062,876,1,21,12,4546,10,1,1
8062,973,1,21,12,4546,10,1,1
8062,1210,2,21,6,4546,18,1,1
8062,2382,1,21,12,4546,10,1,1
8062,3463,1,21,12,4546,10,1,1
8062,4753,1,21,6,4546,18,1,1
8062,4754,1,21,6,4546,18,1,1
8062,5344,1,21,12,4546,10,1,1
8063,29,2,10,8,4547,7,1,1
8063,75,2,10,8,4547,7,1,1
8063,140,1,10,8,4547,7,1,1
8063,241,1,10,8,4547,7,1,1
8063,332,2,10,8,4547,7,1,1
8063,452,1,10,5,4547,65,1,1
8063,456,1,10,8,4547,7,1,1
8063,790,1,10,10,4547,17,0,1
8063,791,1,10,1,4547,5,1,1
8063,795,1,10,1,4547,5,1,1
8063,943,1,10,1,4547,5,1,1
8063,1911,1,10,8,4547,7,1,1
8063,2927,1,10,8,4547,7,1,1
8064,15,1,11,4,4548,3,1,1
8064,75,1,11,8,4548,7,1,1
8064,113,2,11,6,4548,18,1,1
8064,298,1,11,10,4548,17,1,1
8064,470,1,11,8,4548,7,1,1
8064,782,1,11,8,4548,7,1,1
8064,2195,5,11,12,4548,10,1,1
8064,2778,1,11,6,4548,18,1,1
8064,3438,1,11,12,4548,10,1,1
8064,5273,1,11,6,4548,18,1,1
8064,8065,1,11,12,4548,10,1,1
8066,21,1,6,4,4549,3,1,1
8066,68,1,6,8,4549,7,1,1
8066,100,1,6,4,4549,3,1,1
8066,102,1,6,6,4549,18,0,1
8066,145,1,6,6,4549,18,0,1
8066,281,2,6,6,4549,18,0,1
8066,328,1,6,8,4549,7,1,1
8066,1061,1,6,22,4549,57,1,1
8066,1072,1,6,22,4549,57,1,1
8066,1636,1,6,3,4549,20,1,1
8066,2825,1,6,3,4549,20,1,1
8066,3566,1,6,4,4549,3,1,1
8066,3607,1,6,3,4549,20,1,1
8066,4488,1,6,4,4549,3,1,1
8066,8067,1,6,3,4549,20,1,1
8068,4,2,39,2,4550,1,1,1
8068,197,2,39,6,4550,18,1,1
8068,515,1,39,12,4550,10,1,1
8068,531,1,39,12,4550,10,1,1
8068,559,1,39,2,4550,1,1,1
8068,1503,1,39,1,4550,5,1,1
8068,1600,2,39,1,4550,5,1,1
8068,1807,1,39,1,4550,5,1,1
8068,2095,1,39,2,4550,1,1,1
8068,2100,1,39,1,4550,5,1,1
8068,2101,1,39,1,4550,5,1,1
8068,2102,1,39,2,4550,1,1,1
8068,2644,1,39,2,4550,1,1,1
8069,197,1,12,6,4551,18,1,1
8069,272,1,12,6,4551,18,1,1
8069,364,2,12,6,4551,18,1,1
8069,815,1,12,1,4551,5,1,1
8069,943,1,12,1,4551,5,1,1
8069,1893,2,12,1,4551,5,1,1
8069,1896,1,12,1,4551,5,1,1
8069,2093,1,12,1,4551,5,1,1
8069,2789,1,12,1,4551,5,1,1
8069,2976,1,12,1,4551,5,1,1
8069,3056,1,12,1,4551,5,1,1
8069,3643,1,12,1,4551,5,1,1
8069,4053,1,12,1,4551,5,1,1
8069,7765,1,12,1,4551,5,1,1
8070,207,2,6,6,4552,18,0,1
8070,364,1,6,6,4552,18,0,1
8070,400,1,6,1,4552,5,1,1
8070,401,1,6,1,4552,5,1,1
8070,402,1,6,1,4552,5,1,1
8070,845,1,6,1,4552,5,1,1
8070,1528,1,6,6,4552,18,0,1
8070,1893,1,6,1,4552,5,1,1
8070,1896,1,6,1,4552,5,1,1
8070,3111,1,6,1,4552,5,1,1
8070,3344,1,6,1,4552,5,1,1
8070,3357,2,6,1,4552,5,1,1
8070,3713,1,6,1,4552,5,1,1
8070,4716,1,6,1,4552,5,1,1
8071,30,1,15,9,4553,8,1,1
8071,81,1,15,16,4553,28,1,1
8071,235,1,15,8,4553,7,1,1
8071,306,1,15,8,4553,7,1,1
8071,1110,1,15,8,4553,7,1,1
8071,1227,1,15,4,4553,3,1,1
8071,1279,1,15,17,4553,26,1,1
8071,1529,1,15,16,4553,28,1,1
8071,1582,1,15,16,4553,28,1,1
8071,1585,1,15,9,4553,8,1,1
8071,1765,1,15,12,4553,10,1,1
8071,1961,1,15,9,4553,8,1,1
8071,1962,1,15,12,4553,10,1,1
8071,2542,1,15,10,4553,17,1,1
8071,2742,1,15,16,4553,28,1,1
8071,3022,1,15,6,4553,18,1,1
8072,197,3,24,6,4554,18,1,1
8072,285,1,24,12,4554,10,1,1
8072,318,1,24,6,4554,18,1,1
8072,611,2,24,6,4554,18,1,1
8072,636,1,24,12,4554,10,1,1
8072,678,1,24,6,4554,18,1,1
8072,679,1,24,12,4554,10,1,1
8072,750,1,24,12,4554,10,1,1
8072,1554,1,24,6,4554,18,1,1
8072,2351,2,24,12,4554,10,1,1
8072,4173,2,24,12,4554,10,1,1
8073,26,1,39,1,4555,5,1,1
8073,55,2,39,2,4555,1,1,1
8073,125,1,39,12,4555,10,1,1
8073,197,2,39,6,4555,18,1,1
8073,529,1,39,1,4555,5,1,1
8073,531,1,39,12,4555,10,1,1
8073,536,1,39,2,4555,1,1,1
8073,559,1,39,2,4555,1,1,1
8073,791,2,39,1,4555,5,1,1
8073,1245,1,39,1,4555,5,1,1
8073,3241,1,39,2,4555,1,1,1
8073,3242,1,39,1,4555,5,1,1
8073,3340,1,39,2,4555,1,1,1
8074,43,2,31,9,4556,8,1,1
8074,92,2,31,9,4556,8,1,1
8074,205,2,31,6,4556,18,1,1
8074,255,1,31,9,4556,8,1,1
8074,515,1,31,12,4556,10,1,1
8074,545,1,31,6,4556,18,1,1
8074,586,1,31,9,4556,8,1,1
8074,588,1,31,9,4556,8,1,1
8074,589,1,31,9,4556,8,1,1
8074,758,1,31,12,4556,10,1,1
8074,1316,1,31,12,4556,10,1,1
8074,1469,1,31,12,4556,10,1,1
8074,1550,1,31,6,4556,18,1,1
8075,80,3,0,10,4557,17,1,1
8075,221,1,0,10,4557,17,1,1
8075,253,1,0,10,4557,17,1,1
8075,713,2,0,12,4557,10,1,1
8075,763,1,0,35,4557,106,1,1
8075,905,2,0,12,4557,10,1,1
8075,908,2,0,10,4557,17,1,1
8075,915,1,0,35,4557,106,1,1
8075,962,1,0,12,4557,10,1,1
8075,1009,1,0,12,4557,10,1,1
8075,2982,1,0,11,4557,337,1,1
8076,4,1,9,2,4558,1,1,1
8076,110,2,9,6,4558,18,1,1
8076,137,1,9,6,4558,18,1,1
8076,160,1,9,12,4558,10,1,1
8076,206,1,9,12,4558,10,1,1
8076,590,1,9,12,4558,10,1,1
8076,943,2,9,1,4558,5,1,1
8076,962,1,9,12,4558,10,1,1
8076,1009,1,9,12,4558,10,1,1
8076,1195,1,9,2,4558,1,1,1
8076,1345,1,9,6,4558,18,1,1
8076,4025,1,9,12,4558,10,1,1
8076,5837,1,9,6,4558,18,1,1
8076,8077,1,9,6,4558,18,1,1
8078,39,1,9,12,4559,10,1,1
8078,155,1,9,6,4559,18,1,1
8078,386,1,9,4,4559,3,1,1
8078,514,1,9,12,4559,10,1,1
8078,515,1,9,12,4559,10,1,1
8078,633,1,9,4,4559,3,1,1
8078,842,1,9,12,4559,10,1,1
8078,1039,1,9,12,4559,10,1,1
8078,1290,1,9,12,4559,10,1,1
8078,1595,1,9,12,4559,10,1,1
8078,1974,1,9,4,4559,3,1,1
8078,2068,2,9,6,4559,18,1,1
8078,2085,1,9,22,4559,57,1,1
8078,4754,1,9,6,4559,18,1,1
8078,5345,1,9,6,4559,18,1,1
8079,87,2,20,16,4560,28,1,1
8079,240,1,20,1,4560,5,1,1
8079,427,1,20,2,4560,1,1,1
8079,725,3,20,16,4560,28,1,1
8079,728,1,20,9,4560,8,1,1
8079,790,1,20,10,4560,17,1,1
8079,1145,1,20,2,4560,1,1,1
8079,1570,1,20,1,4560,5,1,1
8079,2201,1,20,16,4560,28,1,1
8079,3432,1,20,12,4560,10,1,1
8079,4271,1,20,16,4560,28,1,1
8079,4678,1,20,6,4560,18,1,1
8079,4682,1,20,10,4560,17,1,1
8080,92,2,34,9,4561,8,1,1
8080,137,1,34,6,4561,18,1,1
8080,161,1,34,16,4561,28,1,1
8080,197,1,34,6,4561,18,1,1
8080,255,1,34,9,4561,8,1,1
8080,488,1,34,16,4561,28,1,1
8080,515,1,34,12,4561,10,1,1
8080,518,1,34,12,4561,10,1,1
8080,747,1,34,12,4561,10,1,1
8080,749,1,34,12,4561,10,1,1
8080,750,1,34,12,4561,10,1,1
8080,905,1,34,12,4561,10,1,1
8080,1001,2,34,16,4561,28,1,1
8080,1004,1,34,9,4561,8,1,1
8081,97,2,4,6,4562,18,1,1
8081,207,2,4,6,4562,18,1,1
8081,468,1,4,6,4562,18,1,1
8081,516,2,4,12,4562,10,1,1
8081,635,1,4,12,4562,10,1,1
8081,637,1,4,12,4562,10,1,1
8081,1124,1,4,6,4562,18,1,1
8081,1151,1,4,12,4562,10,1,1
8081,1152,1,4,12,4562,10,1,1
8081,1387,1,4,12,4562,10,1,1
8081,1546,1,4,6,4562,18,1,1
8081,4840,1,4,6,4562,18,1,1
8081,6570,1,4,12,4562,10,1,1
8082,39,1,9,12,4563,10,1,1
8082,197,3,9,6,4563,18,1,1
8082,272,1,9,6,4563,18,1,1
8082,514,1,9,12,4563,10,1,1
8082,515,2,9,12,4563,10,1,1
8082,519,1,9,12,4563,10,1,1
8082,1022,1,9,12,4563,10,1,1
8082,1122,2,9,6,4563,18,1,1
8082,1736,1,9,12,4563,10,1,1
8082,2532,1,9,12,4563,10,1,1
8082,3006,1,9,6,4563,18,1,1
8082,4175,1,9,6,4563,18,1,1
8083,4,1,17,2,4564,1,1,1
8083,8,1,17,1,4564,5,1,1
8083,160,1,17,12,4564,10,1,1
8083,528,2,17,2,4564,1,1,1
8083,644,1,17,1,4564,5,1,1
8083,722,1,17,6,4564,18,1,1
8083,731,1,17,6,4564,18,1,1
8083,890,1,17,1,4564,5,1,1
8083,1178,1,17,1,4564,5,1,1
8083,1329,1,17,12,4564,10,1,1
8083,2102,1,17,2,4564,1,1,1
8083,2470,1,17,2,4564,1,1,1
8083,2768,1,17,2,4564,1,1,1
8083,4535,1,17,1,4564,5,1,1
8083,4536,1,17,1,4564,5,1,1
8084,143,2,12,6,4565,18,1,1
8084,184,1,12,6,4565,18,1,1
8084,189,1,12,6,4565,18,1,1
8084,191,1,12,6,4565,18,1,1
8084,341,2,12,6,4565,18,1,1
8084,568,2,12,6,4565,18,1,1
8084,615,1,12,6,4565,18,1,1
8084,676,1,12,6,4565,18,1,1
8084,678,1,12,6,4565,18,1,1
8084,802,1,12,6,4565,18,1,1
8084,1441,1,12,6,4565,18,1,1
8084,1444,1,12,6,4565,18,1,1
8084,3147,1,12,6,4565,18,1,1
8085,143,1,12,6,4566,18,1,1
8085,171,1,12,10,4566,17,1,1
8085,235,1,12,8,4566,7,1,1
8085,337,1,12,8,4566,7,1,1
8085,362,1,12,4,4566,3,1,1
8085,505,1,12,8,4566,7,1,1
8085,575,1,12,6,4566,18,1,1
8085,626,1,12,3,4566,20,1,1
8085,1160,1,12,8,4566,7,1,1
8085,1326,1,12,8,4566,7,1,1
8085,1698,1,12,6,4566,18,1,1
8085,1790,1,12,8,4566,7,1,1
8085,2943,1,12,3,4566,20,1,1
8085,3789,1,12,3,4566,20,1,1
8085,5720,1,12,3,4566,20,1,1
8085,6973,1,12,3,4566,20,1,1
8086,143,1,2,6,4567,18,1,1
8086,240,2,2,1,4567,5,1,1
8086,283,1,2,1,4567,5,1,1
8086,498,2,2,1,4567,5,1,1
8086,645,1,2,6,4567,18,1,1
8086,649,1,2,1,4567,5,1,1
8086,650,1,2,1,4567,5,1,1
8086,652,1,2,1,4567,5,1,1
8086,653,1,2,6,4567,18,1,1
8086,737,1,2,6,4567,18,1,1
8086,773,1,2,1,4567,5,1,1
8086,814,1,2,1,4567,5,1,1
8086,818,1,2,1,4567,5,1,1
8086,1391,1,2,1,4567,5,1,1
8087,69,1,12,8,4568,7,1,1
8087,75,2,12,8,4568,7,1,1
8087,80,2,12,10,4568,17,1,1
8087,101,1,12,8,4568,7,1,1
8087,104,1,12,8,4568,7,1,1
8087,105,1,12,3,4568,20,1,1
8087,106,1,12,8,4568,7,1,1
8087,422,1,12,8,4568,7,1,1
8087,450,2,12,3,4568,20,1,1
8087,998,1,12,10,4568,17,1,1
8087,1493,1,12,10,4568,17,1,1
8087,2296,2,12,3,4568,20,1,1
8088,29,2,22,8,4569,7,1,1
8088,69,2,22,8,4569,7,1,1
8088,75,4,22,8,4569,7,1,1
8088,334,2,22,8,4569,7,1,1
8088,593,2,22,8,4569,7,1,1
8088,794,1,22,8,4569,7,1,1
8088,1786,1,22,8,4569,7,1,1
8088,1881,1,22,8,4569,7,1,1
8088,1882,1,22,8,4569,7,1,1
8089,97,2,17,6,4570,18,1,1
8089,122,1,17,4,4570,3,1,1
8089,123,1,17,8,4570,7,1,1
8089,129,1,17,18,4570,23,1,1
8089,260,1,17,6,4570,18,1,1
8089,262,1,17,4,4570,3,1,1
8089,269,1,17,4,4570,3,1,1
8089,1452,1,17,4,4570,3,1,1
8089,1735,1,17,8,4570,7,1,1
8089,1736,1,17,12,4570,10,1,1
8089,1737,1,17,8,4570,7,1,1
8089,2242,1,17,4,4570,3,1,1
8089,3951,1,17,22,4570,57,1,1
8089,6271,2,17,3,4570,20,1,1
8090,4,1,37,2,4571,1,1,1
8090,6,1,37,2,4571,1,1,1
8090,82,1,37,6,4571,18,1,1
8090,160,1,37,12,4571,10,1,1
8090,240,1,37,1,4571,5,1,1
8090,256,1,37,12,4571,10,1,1
8090,359,2,37,12,4571,10,1,1
8090,907,2,37,38,4571,128,1,1
8090,909,1,37,12,4571,10,1,1
8090,1009,1,37,12,4571,10,1,1
8090,1053,1,37,6,4571,18,1,1
8090,1056,1,37,2,4571,1,1,1
8090,2028,1,37,12,4571,10,1,1
8090,8091,1,37,12,4571,10,1,1
8092,1,1,10,1,4572,5,1,1
8092,133,1,10,10,4572,17,0,1
8092,235,1,10,8,4572,7,1,1
8092,300,1,10,8,4572,7,1,1
8092,388,1,10,5,4572,56,1,1
8092,390,1,10,2,4572,1,1,1
8092,1098,1,10,2,4572,1,1,1
8092,2036,1,10,8,4572,7,1,1
8092,2361,1,10,2,4572,1,1,1
8092,2363,1,10,2,4572,1,1,1
8092,2364,1,10,1,4572,5,1,1
8092,2366,1,10,2,4572,1,1,1
8092,2764,1,10,1,4572,5,1,1
8092,3139,1,10,2,4572,1,1,1
8092,3627,1,10,2,4572,1,1,1
8092,5817,1,10,1,4572,5,1,1
8093,29,2,12,8,4573,7,1,1
8093,80,1,12,10,4573,17,1,1
8093,158,2,12,6,4573,18,1,1
8093,626,1,12,3,4573,20,1,1
8093,701,1,12,8,4573,7,1,1
8093,794,1,12,8,4573,7,1,1
8093,1326,1,12,8,4573,7,1,1
8093,2795,1,12,6,4573,18,1,1
8093,3606,1,12,8,4573,7,1,1
8093,4255,1,12,4,4573,3,1,1
8093,5018,1,12,3,4573,20,1,1
8093,5078,2,12,3,4573,20,1,1
8093,5276,1,12,3,4573,20,1,1
8094,109,3,5,1,4574,5,1,1
8094,480,2,5,2,4574,1,1,1
8094,485,1,5,2,4574,1,1,1
8094,1193,1,5,1,4574,5,1,1
8094,1206,1,5,1,4574,5,1,1
8094,1273,1,5,2,4574,1,1,1
8094,1375,1,5,1,4574,5,1,1
8094,1489,1,5,1,4574,5,1,1
8094,2344,1,5,2,4574,1,1,1
8094,2581,1,5,2,4574,1,1,1
8094,2857,1,5,2,4574,1,1,1
8094,3113,1,5,1,4574,5,1,1
8094,4992,1,5,2,4574,1,1,1
8095,1,2,15,1,4575,5,1,1
8095,66,1,15,10,4575,17,1,1
8095,84,3,15,16,4575,28,1,1
8095,161,2,15,16,4575,28,1,1
8095,494,1,15,1,4575,5,1,1
8095,582,1,15,9,4575,8,1,1
8095,837,1,15,10,4575,17,1,1
8095,859,1,15,16,4575,28,1,1
8095,1280,1,15,1,4575,5,1,1
8095,1530,1,15,12,4575,10,1,1
8095,1920,1,15,12,4575,10,1,1
8095,2986,1,15,16,4575,28,1,1
8096,30,3,25,9,4576,8,1,1
8096,37,1,25,12,4576,10,1,1
8096,48,1,25,9,4576,8,1,1
8096,257,1,25,12,4576,10,1,1
8096,262,1,25,4,4576,3,1,1
8096,386,1,25,4,4576,3,1,1
8096,436,1,25,4,4576,3,1,1
8096,760,2,25,9,4576,8,1,1
8096,765,1,25,9,4576,8,1,1
