instance,rule_ensemble,k,q,horizon,A,B,U,A_size,B_size,U_size,raw_cancellation_ok,seam_edge_count,recurrent_state_count,local_pair_count,union_class_count,ambiguous_pair_count,gluing_accuracy,residual_entropy_bits,defect_candidate,A_vertices,B_vertices,U_vertices
5,random_scc,8,2,2,"(0, 1, 2)","(3, 6, 7)","(0, 1, 2, 3, 6, 7)",3,3,6,True,3,40,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 6, 7]","[0, 1, 2, 3, 6, 7]"
5,random_scc,8,2,2,"(0, 1, 5)","(3, 4, 7)","(0, 1, 3, 4, 5, 7)",3,3,6,True,3,40,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 4, 7]","[0, 1, 3, 4, 5, 7]"
5,random_scc,8,2,2,"(0, 1, 5)","(3, 6, 7)","(0, 1, 3, 5, 6, 7)",3,3,6,True,3,40,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 6, 7]","[0, 1, 3, 5, 6, 7]"
5,random_scc,8,2,2,"(1, 4, 5)","(3, 6, 7)","(1, 3, 4, 5, 6, 7)",3,3,6,True,3,40,1,1,0,1.0,0.0,False,"[1, 4, 5]","[3, 6, 7]","[1, 3, 4, 5, 6, 7]"
5,random_scc,8,2,2,"(1, 5, 6)","(3, 4, 7)","(1, 3, 4, 5, 6, 7)",3,3,6,True,3,40,1,1,0,1.0,0.0,False,"[1, 5, 6]","[3, 4, 7]","[1, 3, 4, 5, 6, 7]"
5,random_scc,8,2,2,"(0, 1)","(3, 4, 7)","(0, 1, 3, 4, 7)",2,3,5,True,2,40,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 7]","[0, 1, 3, 4, 7]"
5,random_scc,8,2,2,"(0, 1)","(3, 6, 7)","(0, 1, 3, 6, 7)",2,3,5,True,2,40,1,1,0,1.0,0.0,False,"[0, 1]","[3, 6, 7]","[0, 1, 3, 6, 7]"
5,random_scc,8,2,2,"(1, 2, 5)","(3, 4, 7)","(1, 2, 3, 4, 5, 7)",3,3,6,True,2,40,1,1,0,1.0,0.0,False,"[1, 2, 5]","[3, 4, 7]","[1, 2, 3, 4, 5, 7]"
5,random_scc,8,2,2,"(1, 2, 5)","(3, 6, 7)","(1, 2, 3, 5, 6, 7)",3,3,6,True,2,40,1,1,0,1.0,0.0,False,"[1, 2, 5]","[3, 6, 7]","[1, 2, 3, 5, 6, 7]"
5,random_scc,8,2,2,"(1, 5)","(3, 4, 7)","(1, 3, 4, 5, 7)",2,3,5,True,1,40,1,1,0,1.0,0.0,False,"[1, 5]","[3, 4, 7]","[1, 3, 4, 5, 7]"
5,random_scc,8,2,2,"(1, 5)","(3, 6, 7)","(1, 3, 5, 6, 7)",2,3,5,True,1,40,1,1,0,1.0,0.0,False,"[1, 5]","[3, 6, 7]","[1, 3, 5, 6, 7]"
6,random_scc,8,2,2,"(0, 5, 6)","(2, 3, 4)","(0, 2, 3, 4, 5, 6)",3,3,6,True,4,94,1,1,0,1.0,0.0,False,"[0, 5, 6]","[2, 3, 4]","[0, 2, 3, 4, 5, 6]"
6,random_scc,8,2,2,"(1, 5, 6)","(2, 3, 4)","(1, 2, 3, 4, 5, 6)",3,3,6,True,3,94,1,1,0,1.0,0.0,False,"[1, 5, 6]","[2, 3, 4]","[1, 2, 3, 4, 5, 6]"
6,random_scc,8,2,2,"(2, 3, 4)","(5, 6, 7)","(2, 3, 4, 5, 6, 7)",3,3,6,True,3,94,1,1,0,1.0,0.0,False,"[2, 3, 4]","[5, 6, 7]","[2, 3, 4, 5, 6, 7]"
6,random_scc,8,2,2,"(5, 6)","(2, 3, 4)","(2, 3, 4, 5, 6)",2,3,5,True,2,94,1,1,0,1.0,0.0,False,"[5, 6]","[2, 3, 4]","[2, 3, 4, 5, 6]"
7,random_scc,8,2,2,"(0, 2, 3)","(1, 6, 7)","(0, 1, 2, 3, 6, 7)",3,3,6,True,6,1,1,1,0,1.0,0.0,False,"[0, 2, 3]","[1, 6, 7]","[0, 1, 2, 3, 6, 7]"
7,random_scc,8,2,2,"(0, 1, 6)","(2, 3, 7)","(0, 1, 2, 3, 6, 7)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[0, 1, 6]","[2, 3, 7]","[0, 1, 2, 3, 6, 7]"
7,random_scc,8,2,2,"(0, 2, 3)","(1, 4, 6)","(0, 1, 2, 3, 4, 6)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[0, 2, 3]","[1, 4, 6]","[0, 1, 2, 3, 4, 6]"
7,random_scc,8,2,2,"(1, 4, 6)","(2, 3, 5)","(1, 2, 3, 4, 5, 6)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[1, 4, 6]","[2, 3, 5]","[1, 2, 3, 4, 5, 6]"
7,random_scc,8,2,2,"(1, 6)","(0, 2, 3)","(0, 1, 2, 3, 6)",2,3,5,True,4,1,1,1,0,1.0,0.0,False,"[1, 6]","[0, 2, 3]","[0, 1, 2, 3, 6]"
7,random_scc,8,2,2,"(0, 1, 6)","(2, 3, 4)","(0, 1, 2, 3, 4, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 1, 6]","[2, 3, 4]","[0, 1, 2, 3, 4, 6]"
7,random_scc,8,2,2,"(0, 1, 6)","(2, 3, 5)","(0, 1, 2, 3, 5, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 1, 6]","[2, 3, 5]","[0, 1, 2, 3, 5, 6]"
7,random_scc,8,2,2,"(0, 2, 3)","(1, 5, 6)","(0, 1, 2, 3, 5, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 2, 3]","[1, 5, 6]","[0, 1, 2, 3, 5, 6]"
7,random_scc,8,2,2,"(1, 4, 6)","(2, 3, 7)","(1, 2, 3, 4, 6, 7)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[1, 4, 6]","[2, 3, 7]","[1, 2, 3, 4, 6, 7]"
7,random_scc,8,2,2,"(1, 5, 6)","(2, 3, 4)","(1, 2, 3, 4, 5, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[1, 5, 6]","[2, 3, 4]","[1, 2, 3, 4, 5, 6]"
7,random_scc,8,2,2,"(1, 6, 7)","(2, 3, 4)","(1, 2, 3, 4, 6, 7)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[1, 6, 7]","[2, 3, 4]","[1, 2, 3, 4, 6, 7]"
7,random_scc,8,2,2,"(1, 6, 7)","(2, 3, 5)","(1, 2, 3, 5, 6, 7)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[1, 6, 7]","[2, 3, 5]","[1, 2, 3, 5, 6, 7]"
7,random_scc,8,2,2,"(1, 6)","(2, 3, 4)","(1, 2, 3, 4, 6)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[1, 6]","[2, 3, 4]","[1, 2, 3, 4, 6]"
7,random_scc,8,2,2,"(1, 6)","(2, 3, 5)","(1, 2, 3, 5, 6)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[1, 6]","[2, 3, 5]","[1, 2, 3, 5, 6]"
7,random_scc,8,2,2,"(1, 6)","(2, 3, 7)","(1, 2, 3, 6, 7)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[1, 6]","[2, 3, 7]","[1, 2, 3, 6, 7]"
7,random_scc,8,2,2,"(2, 3)","(0, 1, 6)","(0, 1, 2, 3, 6)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[2, 3]","[0, 1, 6]","[0, 1, 2, 3, 6]"
7,random_scc,8,2,2,"(2, 3)","(1, 4, 6)","(1, 2, 3, 4, 6)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[2, 3]","[1, 4, 6]","[1, 2, 3, 4, 6]"
7,random_scc,8,2,2,"(2, 3)","(1, 6, 7)","(1, 2, 3, 6, 7)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[2, 3]","[1, 6, 7]","[1, 2, 3, 6, 7]"
7,random_scc,8,2,2,"(1, 5, 6)","(2, 3, 7)","(1, 2, 3, 5, 6, 7)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[1, 5, 6]","[2, 3, 7]","[1, 2, 3, 5, 6, 7]"
7,random_scc,8,2,2,"(1, 6)","(2, 3)","(1, 2, 3, 6)",2,2,4,True,2,1,1,1,0,1.0,0.0,False,"[1, 6]","[2, 3]","[1, 2, 3, 6]"
7,random_scc,8,2,2,"(2, 3)","(1, 5, 6)","(1, 2, 3, 5, 6)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[2, 3]","[1, 5, 6]","[1, 2, 3, 5, 6]"
9,random_scc,8,2,2,"(1, 2, 6)","(3, 4, 7)","(1, 2, 3, 4, 6, 7)",3,3,6,True,5,46,1,1,0,1.0,0.0,False,"[1, 2, 6]","[3, 4, 7]","[1, 2, 3, 4, 6, 7]"
9,random_scc,8,2,2,"(0, 4, 7)","(1, 2, 6)","(0, 1, 2, 4, 6, 7)",3,3,6,True,4,46,1,1,0,1.0,0.0,False,"[0, 4, 7]","[1, 2, 6]","[0, 1, 2, 4, 6, 7]"
9,random_scc,8,2,2,"(1, 2, 6)","(4, 5, 7)","(1, 2, 4, 5, 6, 7)",3,3,6,True,4,46,1,1,0,1.0,0.0,False,"[1, 2, 6]","[4, 5, 7]","[1, 2, 4, 5, 6, 7]"
9,random_scc,8,2,2,"(4, 7)","(1, 2, 6)","(1, 2, 4, 6, 7)",2,3,5,True,3,46,1,1,0,1.0,0.0,False,"[4, 7]","[1, 2, 6]","[1, 2, 4, 6, 7]"
10,random_scc,8,2,2,"(0, 5, 6)","(3, 4, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[0, 5, 6]","[3, 4, 7]","[0, 3, 4, 5, 6, 7]"
10,random_scc,8,2,2,"(1, 3, 4)","(2, 5, 6)","(1, 2, 3, 4, 5, 6)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[1, 3, 4]","[2, 5, 6]","[1, 2, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(1, 5, 6)","(2, 3, 4)","(1, 2, 3, 4, 5, 6)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[1, 5, 6]","[2, 3, 4]","[1, 2, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(2, 5, 6)","(3, 4, 7)","(2, 3, 4, 5, 6, 7)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[2, 5, 6]","[3, 4, 7]","[2, 3, 4, 5, 6, 7]"
10,random_scc,8,2,2,"(5, 6)","(2, 3, 4)","(2, 3, 4, 5, 6)",2,3,5,True,4,1,1,1,0,1.0,0.0,False,"[5, 6]","[2, 3, 4]","[2, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(5, 6)","(3, 4, 7)","(3, 4, 5, 6, 7)",2,3,5,True,4,1,1,1,0,1.0,0.0,False,"[5, 6]","[3, 4, 7]","[3, 4, 5, 6, 7]"
10,random_scc,8,2,2,"(0, 1, 5)","(2, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 1, 5]","[2, 3, 4]","[0, 1, 2, 3, 4, 5]"
10,random_scc,8,2,2,"(0, 1, 5)","(3, 4, 6)","(0, 1, 3, 4, 5, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 4, 6]","[0, 1, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(0, 1, 5)","(3, 4, 7)","(0, 1, 3, 4, 5, 7)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 1, 5]","[3, 4, 7]","[0, 1, 3, 4, 5, 7]"
10,random_scc,8,2,2,"(0, 3, 4)","(1, 5, 6)","(0, 1, 3, 4, 5, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 3, 4]","[1, 5, 6]","[0, 1, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(0, 3, 4)","(2, 5, 6)","(0, 2, 3, 4, 5, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 3, 4]","[2, 5, 6]","[0, 2, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(0, 3, 4)","(5, 6, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 3, 4]","[5, 6, 7]","[0, 3, 4, 5, 6, 7]"
10,random_scc,8,2,2,"(0, 5, 6)","(1, 3, 4)","(0, 1, 3, 4, 5, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 5, 6]","[1, 3, 4]","[0, 1, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(0, 5, 6)","(2, 3, 4)","(0, 2, 3, 4, 5, 6)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 5, 6]","[2, 3, 4]","[0, 2, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(1, 5, 6)","(3, 4, 7)","(1, 3, 4, 5, 6, 7)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[1, 5, 6]","[3, 4, 7]","[1, 3, 4, 5, 6, 7]"
10,random_scc,8,2,2,"(2, 3, 4)","(5, 6, 7)","(2, 3, 4, 5, 6, 7)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[2, 3, 4]","[5, 6, 7]","[2, 3, 4, 5, 6, 7]"
10,random_scc,8,2,2,"(3, 4)","(2, 5, 6)","(2, 3, 4, 5, 6)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[3, 4]","[2, 5, 6]","[2, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(5, 6)","(0, 3, 4)","(0, 3, 4, 5, 6)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[5, 6]","[0, 3, 4]","[0, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(5, 6)","(1, 3, 4)","(1, 3, 4, 5, 6)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[5, 6]","[1, 3, 4]","[1, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(1, 3, 4)","(5, 6, 7)","(1, 3, 4, 5, 6, 7)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[1, 3, 4]","[5, 6, 7]","[1, 3, 4, 5, 6, 7]"
10,random_scc,8,2,2,"(3, 4)","(5, 6)","(3, 4, 5, 6)",2,2,4,True,2,1,1,1,0,1.0,0.0,False,"[3, 4]","[5, 6]","[3, 4, 5, 6]"
10,random_scc,8,2,2,"(3, 4)","(0, 1, 5)","(0, 1, 3, 4, 5)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 5]","[0, 1, 3, 4, 5]"
10,random_scc,8,2,2,"(3, 4)","(0, 5, 6)","(0, 3, 4, 5, 6)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[3, 4]","[0, 5, 6]","[0, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(3, 4)","(1, 5, 6)","(1, 3, 4, 5, 6)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[3, 4]","[1, 5, 6]","[1, 3, 4, 5, 6]"
10,random_scc,8,2,2,"(3, 4)","(5, 6, 7)","(3, 4, 5, 6, 7)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[3, 4]","[5, 6, 7]","[3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3, 5)","(4, 6, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,7,14,1,1,0,1.0,0.0,False,"[0, 3, 5]","[4, 6, 7]","[0, 3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3, 6)","(4, 5, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,7,14,1,1,0,1.0,0.0,False,"[0, 3, 6]","[4, 5, 7]","[0, 3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 4, 5)","(3, 6, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,7,14,1,1,0,1.0,0.0,False,"[0, 4, 5]","[3, 6, 7]","[0, 3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 1, 3)","(2, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,14,1,1,0,1.0,0.0,False,"[0, 1, 3]","[2, 4, 5]","[0, 1, 2, 3, 4, 5]"
11,random_scc,8,2,2,"(0, 3, 7)","(4, 5, 6)","(0, 3, 4, 5, 6, 7)",3,3,6,True,6,14,1,1,0,1.0,0.0,False,"[0, 3, 7]","[4, 5, 6]","[0, 3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 1, 3)","(4, 5, 6)","(0, 1, 3, 4, 5, 6)",3,3,6,True,5,14,1,1,0,1.0,0.0,False,"[0, 1, 3]","[4, 5, 6]","[0, 1, 3, 4, 5, 6]"
11,random_scc,8,2,2,"(0, 1, 3)","(4, 5, 7)","(0, 1, 3, 4, 5, 7)",3,3,6,True,5,14,1,1,0,1.0,0.0,False,"[0, 1, 3]","[4, 5, 7]","[0, 1, 3, 4, 5, 7]"
11,random_scc,8,2,2,"(0, 2, 3)","(1, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,14,1,1,0,1.0,0.0,False,"[0, 2, 3]","[1, 4, 5]","[0, 1, 2, 3, 4, 5]"
11,random_scc,8,2,2,"(0, 3, 4)","(5, 6, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,5,14,1,1,0,1.0,0.0,False,"[0, 3, 4]","[5, 6, 7]","[0, 3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3, 5)","(1, 6, 7)","(0, 1, 3, 5, 6, 7)",3,3,6,True,5,14,1,1,0,1.0,0.0,False,"[0, 3, 5]","[1, 6, 7]","[0, 1, 3, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3, 6)","(1, 4, 5)","(0, 1, 3, 4, 5, 6)",3,3,6,True,5,14,1,1,0,1.0,0.0,False,"[0, 3, 6]","[1, 4, 5]","[0, 1, 3, 4, 5, 6]"
11,random_scc,8,2,2,"(0, 3, 6)","(2, 4, 5)","(0, 2, 3, 4, 5, 6)",3,3,6,True,5,14,1,1,0,1.0,0.0,False,"[0, 3, 6]","[2, 4, 5]","[0, 2, 3, 4, 5, 6]"
11,random_scc,8,2,2,"(0, 4, 5)","(1, 6, 7)","(0, 1, 4, 5, 6, 7)",3,3,6,True,5,14,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 6, 7]","[0, 1, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3)","(1, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,4,14,1,1,0,1.0,0.0,False,"[0, 3]","[1, 4, 5]","[0, 1, 3, 4, 5]"
11,random_scc,8,2,2,"(0, 3)","(2, 4, 5)","(0, 2, 3, 4, 5)",2,3,5,True,4,14,1,1,0,1.0,0.0,False,"[0, 3]","[2, 4, 5]","[0, 2, 3, 4, 5]"
11,random_scc,8,2,2,"(0, 3)","(4, 5, 6)","(0, 3, 4, 5, 6)",2,3,5,True,4,14,1,1,0,1.0,0.0,False,"[0, 3]","[4, 5, 6]","[0, 3, 4, 5, 6]"
11,random_scc,8,2,2,"(0, 3)","(4, 5, 7)","(0, 3, 4, 5, 7)",2,3,5,True,4,14,1,1,0,1.0,0.0,False,"[0, 3]","[4, 5, 7]","[0, 3, 4, 5, 7]"
11,random_scc,8,2,2,"(0, 3)","(4, 6, 7)","(0, 3, 4, 6, 7)",2,3,5,True,4,14,1,1,0,1.0,0.0,False,"[0, 3]","[4, 6, 7]","[0, 3, 4, 6, 7]"
11,random_scc,8,2,2,"(4, 5)","(0, 1, 3)","(0, 1, 3, 4, 5)",2,3,5,True,4,14,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 3]","[0, 1, 3, 4, 5]"
11,random_scc,8,2,2,"(4, 5)","(0, 3, 6)","(0, 3, 4, 5, 6)",2,3,5,True,4,14,1,1,0,1.0,0.0,False,"[4, 5]","[0, 3, 6]","[0, 3, 4, 5, 6]"
11,random_scc,8,2,2,"(0, 1, 3)","(2, 6, 7)","(0, 1, 2, 3, 6, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 1, 3]","[2, 6, 7]","[0, 1, 2, 3, 6, 7]"
11,random_scc,8,2,2,"(0, 1, 3)","(4, 6, 7)","(0, 1, 3, 4, 6, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 1, 3]","[4, 6, 7]","[0, 1, 3, 4, 6, 7]"
11,random_scc,8,2,2,"(0, 1, 3)","(5, 6, 7)","(0, 1, 3, 5, 6, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 1, 3]","[5, 6, 7]","[0, 1, 3, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 2, 3)","(1, 6, 7)","(0, 1, 2, 3, 6, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 2, 3]","[1, 6, 7]","[0, 1, 2, 3, 6, 7]"
11,random_scc,8,2,2,"(0, 2, 3)","(4, 5, 6)","(0, 2, 3, 4, 5, 6)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 2, 3]","[4, 5, 6]","[0, 2, 3, 4, 5, 6]"
11,random_scc,8,2,2,"(0, 2, 3)","(4, 5, 7)","(0, 2, 3, 4, 5, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 2, 3]","[4, 5, 7]","[0, 2, 3, 4, 5, 7]"
11,random_scc,8,2,2,"(0, 2, 3)","(4, 6, 7)","(0, 2, 3, 4, 6, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 2, 3]","[4, 6, 7]","[0, 2, 3, 4, 6, 7]"
11,random_scc,8,2,2,"(0, 3, 5)","(2, 6, 7)","(0, 2, 3, 5, 6, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 3, 5]","[2, 6, 7]","[0, 2, 3, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3, 7)","(1, 4, 5)","(0, 1, 3, 4, 5, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 3, 7]","[1, 4, 5]","[0, 1, 3, 4, 5, 7]"
11,random_scc,8,2,2,"(0, 3, 7)","(2, 4, 5)","(0, 2, 3, 4, 5, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 3, 7]","[2, 4, 5]","[0, 2, 3, 4, 5, 7]"
11,random_scc,8,2,2,"(0, 6, 7)","(3, 4, 5)","(0, 3, 4, 5, 6, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[0, 6, 7]","[3, 4, 5]","[0, 3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(2, 4, 5)","(3, 6, 7)","(2, 3, 4, 5, 6, 7)",3,3,6,True,4,14,1,1,0,1.0,0.0,False,"[2, 4, 5]","[3, 6, 7]","[2, 3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3)","(4, 5)","(0, 3, 4, 5)",2,2,4,True,3,14,1,1,0,1.0,0.0,False,"[0, 3]","[4, 5]","[0, 3, 4, 5]"
11,random_scc,8,2,2,"(0, 3)","(1, 6, 7)","(0, 1, 3, 6, 7)",2,3,5,True,3,14,1,1,0,1.0,0.0,False,"[0, 3]","[1, 6, 7]","[0, 1, 3, 6, 7]"
11,random_scc,8,2,2,"(0, 3)","(2, 6, 7)","(0, 2, 3, 6, 7)",2,3,5,True,3,14,1,1,0,1.0,0.0,False,"[0, 3]","[2, 6, 7]","[0, 2, 3, 6, 7]"
11,random_scc,8,2,2,"(0, 3)","(5, 6, 7)","(0, 3, 5, 6, 7)",2,3,5,True,3,14,1,1,0,1.0,0.0,False,"[0, 3]","[5, 6, 7]","[0, 3, 5, 6, 7]"
11,random_scc,8,2,2,"(4, 5)","(0, 2, 3)","(0, 2, 3, 4, 5)",2,3,5,True,3,14,1,1,0,1.0,0.0,False,"[4, 5]","[0, 2, 3]","[0, 2, 3, 4, 5]"
11,random_scc,8,2,2,"(4, 5)","(0, 3, 7)","(0, 3, 4, 5, 7)",2,3,5,True,3,14,1,1,0,1.0,0.0,False,"[4, 5]","[0, 3, 7]","[0, 3, 4, 5, 7]"
11,random_scc,8,2,2,"(4, 5)","(3, 6, 7)","(3, 4, 5, 6, 7)",2,3,5,True,3,14,1,1,0,1.0,0.0,False,"[4, 5]","[3, 6, 7]","[3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(6, 7)","(0, 3, 5)","(0, 3, 5, 6, 7)",2,3,5,True,3,14,1,1,0,1.0,0.0,False,"[6, 7]","[0, 3, 5]","[0, 3, 5, 6, 7]"
11,random_scc,8,2,2,"(6, 7)","(0, 4, 5)","(0, 4, 5, 6, 7)",2,3,5,True,3,14,1,1,0,1.0,0.0,False,"[6, 7]","[0, 4, 5]","[0, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 2, 3)","(5, 6, 7)","(0, 2, 3, 5, 6, 7)",3,3,6,True,3,14,1,1,0,1.0,0.0,False,"[0, 2, 3]","[5, 6, 7]","[0, 2, 3, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3, 4)","(1, 6, 7)","(0, 1, 3, 4, 6, 7)",3,3,6,True,3,14,1,1,0,1.0,0.0,False,"[0, 3, 4]","[1, 6, 7]","[0, 1, 3, 4, 6, 7]"
11,random_scc,8,2,2,"(0, 3, 4)","(2, 6, 7)","(0, 2, 3, 4, 6, 7)",3,3,6,True,3,14,1,1,0,1.0,0.0,False,"[0, 3, 4]","[2, 6, 7]","[0, 2, 3, 4, 6, 7]"
11,random_scc,8,2,2,"(0, 4, 5)","(2, 6, 7)","(0, 2, 4, 5, 6, 7)",3,3,6,True,3,14,1,1,0,1.0,0.0,False,"[0, 4, 5]","[2, 6, 7]","[0, 2, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 6, 7)","(1, 4, 5)","(0, 1, 4, 5, 6, 7)",3,3,6,True,3,14,1,1,0,1.0,0.0,False,"[0, 6, 7]","[1, 4, 5]","[0, 1, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(1, 4, 5)","(3, 6, 7)","(1, 3, 4, 5, 6, 7)",3,3,6,True,3,14,1,1,0,1.0,0.0,False,"[1, 4, 5]","[3, 6, 7]","[1, 3, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(1, 6, 7)","(2, 4, 5)","(1, 2, 4, 5, 6, 7)",3,3,6,True,3,14,1,1,0,1.0,0.0,False,"[1, 6, 7]","[2, 4, 5]","[1, 2, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(0, 3)","(6, 7)","(0, 3, 6, 7)",2,2,4,True,2,14,1,1,0,1.0,0.0,False,"[0, 3]","[6, 7]","[0, 3, 6, 7]"
11,random_scc,8,2,2,"(4, 5)","(0, 6, 7)","(0, 4, 5, 6, 7)",2,3,5,True,2,14,1,1,0,1.0,0.0,False,"[4, 5]","[0, 6, 7]","[0, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(4, 5)","(1, 6, 7)","(1, 4, 5, 6, 7)",2,3,5,True,2,14,1,1,0,1.0,0.0,False,"[4, 5]","[1, 6, 7]","[1, 4, 5, 6, 7]"
11,random_scc,8,2,2,"(6, 7)","(0, 1, 3)","(0, 1, 3, 6, 7)",2,3,5,True,2,14,1,1,0,1.0,0.0,False,"[6, 7]","[0, 1, 3]","[0, 1, 3, 6, 7]"
11,random_scc,8,2,2,"(6, 7)","(0, 2, 3)","(0, 2, 3, 6, 7)",2,3,5,True,2,14,1,1,0,1.0,0.0,False,"[6, 7]","[0, 2, 3]","[0, 2, 3, 6, 7]"
