graph_id,source_observer,target_observer,n_edges,source_boundary_nodes,target_boundary_nodes,edge_mi_bits,edge_mi_norm,edge_h_input_bits,live_edge,edges
46,2,0,3,1,3,0.6629190825241773,0.33145954126208865,2.0,1,11->5 11->14 11->16
46,3,0,1,1,1,0.4772170014624826,0.2386085007312413,2.0,1,12->3
46,4,0,2,1,2,0.7594815571854614,0.3797407785927307,2.0,1,10->7 10->8
46,4,2,1,1,1,1.5,0.75,2.0,1,10->11
46,4,3,1,1,1,1.5,0.75,2.0,1,10->12
47,2,1,1,1,1,0.10745553784813833,0.053727768924069164,2.0,1,11->15
47,3,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,0->4
47,3,1,2,2,1,0.6343199919497957,0.15857999798744893,4.0,1,0->15 16->15
47,3,2,1,1,1,1.5,0.75,2.0,1,7->11
48,1,0,3,3,1,1.9715153033374992,0.3285858838895832,6.0,1,3->13 6->13 10->13
48,2,1,1,1,1,0.03182871397697351,0.015914356988486755,2.0,0,0->16
48,3,1,3,1,3,0.631169625068126,0.315584812534063,2.0,1,5->3 5->8 5->14
49,2,0,1,1,1,1.5,0.75,2.0,1,7->12
49,2,1,1,1,1,0.7169171866886996,0.3584585933443498,2.0,1,13->4
49,3,1,1,1,1,0.5919171866886996,0.2959585933443498,2.0,1,6->4
49,4,2,3,1,3,0.6718238981651199,0.33591194908255995,2.0,1,15->3 15->10 15->17
50,1,0,2,2,1,0.13601900764301522,0.034004751910753805,4.0,1,9->5 16->5
50,2,1,2,1,2,0.198333370036071,0.0991666850180355,2.0,1,3->0 3->10
50,3,0,1,1,1,0.028408035421941147,0.014204017710970573,2.0,0,7->5
50,3,1,3,1,3,0.3697912894910802,0.1848956447455401,2.0,1,7->1 7->10 7->15
50,4,1,3,1,3,0.7619021396138796,0.3809510698069398,2.0,1,8->9 8->14 8->16
50,5,0,1,1,1,0.0393363073816424,0.0196681536908212,2.0,0,17->5
50,5,1,4,1,4,0.7521048994066835,0.37605244970334173,2.0,1,17->4 17->10 17->15 17->16
50,5,2,1,1,1,1.5,0.75,2.0,1,17->3
51,1,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,2->16
51,3,1,4,4,1,1.9968046274553455,0.24960057843191819,8.0,1,0->2 3->2 15->2 17->2
51,3,2,1,1,1,0.7987949406953985,0.39939747034769923,2.0,1,17->7
51,4,2,1,1,1,0.5959754095806153,0.2979877047903077,2.0,1,8->7
51,5,3,3,1,3,0.8240382117643783,0.41201910588218915,2.0,1,5->3 5->10 5->12
51,5,4,1,1,1,1.5,0.75,2.0,1,5->8
51,6,3,1,1,1,0.1627072848224116,0.0813536424112058,2.0,1,6->4
52,1,0,1,1,1,0.5550365325772657,0.27751826628863285,2.0,1,10->9
52,2,1,1,1,1,0.0691564092575856,0.0345782046287928,2.0,1,15->10
52,3,2,1,1,1,0.04936127441552829,0.024680637207764144,2.0,0,7->15
52,4,2,1,1,1,0.033776164406927656,0.016888082203463828,2.0,0,1->15
52,4,3,1,1,1,0.02711913874979688,0.01355956937489844,2.0,0,1->7
52,5,0,1,1,1,0.7272170014624826,0.3636085007312413,2.0,1,0->9
52,5,1,2,2,1,0.8254092005626257,0.20635230014065642,4.0,1,5->10 14->10
52,5,2,2,2,1,0.17316380011222954,0.043290950028057384,4.0,1,3->15 12->15
52,5,3,3,3,1,0.6301531940147473,0.10502553233579122,6.0,1,2->7 5->7 11->7
52,5,4,1,1,1,1.0,0.5,2.0,1,11->1
52,6,5,1,1,1,0.4300365325772657,0.21501826628863285,2.0,1,4->11
52,7,5,3,1,3,1.040874293212993,0.5204371466064965,2.0,1,6->0 6->5 6->16
53,2,0,2,2,1,0.7822995539032265,0.19557488847580662,4.0,1,7->15 13->15
53,2,1,3,3,1,1.9872447016990265,0.33120745028317106,6.0,1,5->12 11->12 14->12
53,3,2,1,1,1,0.3189626904850149,0.15948134524250746,2.0,1,3->5
53,4,0,1,1,1,0.11344720077683235,0.05672360038841617,2.0,1,16->15
53,4,2,2,1,2,0.7033882230443131,0.35169411152215657,2.0,1,16->2 16->9
54,1,0,2,2,1,1.8828560636920493,0.4707140159230123,4.0,1,15->7 17->7
55,1,0,1,1,1,1.5,0.75,2.0,1,14->5
55,2,1,7,3,6,3.6816678830321923,0.6136113138386987,6.0,1,8->3 17->4 8->7 11->7 11->10 11->12 11->14
55,3,2,1,1,1,0.03400261073713429,0.017001305368567143,2.0,0,1->17
55,4,1,1,1,1,0.016429501755084175,0.008214750877542087,2.0,0,6->14
55,4,2,1,1,1,0.20775964811009562,0.10387982405504781,2.0,1,6->11
55,5,1,2,1,2,0.20674426973336146,0.10337213486668073,2.0,1,9->4 9->7
55,5,2,1,1,1,0.09831320294203083,0.049156601471015415,2.0,1,9->17
55,6,1,1,1,1,0.5487949406953985,0.27439747034769923,2.0,1,13->16
56,1,0,1,1,1,1.5,0.75,2.0,1,2->8
56,2,1,2,1,2,0.19772681832733063,0.09886340916366532,2.0,1,7->4 7->12
57,1,0,1,1,1,0.016081827219722733,0.008040913609861366,2.0,0,8->13
57,2,1,1,1,1,0.029786251458272073,0.014893125729136036,2.0,0,9->8
57,3,0,4,4,2,0.7344827762167832,0.0918103470270979,8.0,1,4->12 6->12 3->13 7->13
57,3,1,3,3,1,0.6535341344513448,0.1089223557418908,6.0,1,4->8 6->8 17->8
57,3,2,2,2,1,1.8828560636920493,0.4707140159230123,4.0,1,1->9 5->9
58,2,0,1,1,1,0.5,0.25,2.0,1,6->5
58,2,1,4,4,1,1.9893790914359855,0.24867238642949818,8.0,1,3->14 4->14 10->14 12->14
58,3,0,1,1,1,0.5778195311147831,0.28890976555739156,2.0,1,1->5
58,3,2,3,1,3,1.0114129026768603,0.5057064513384302,2.0,1,1->2 1->8 1->15
58,4,2,1,1,1,0.3828560636920493,0.19142803184602464,2.0,1,11->10
59,1,0,4,4,1,1.9955885964079414,0.24944857455099267,8.0,1,2->13 6->13 10->13 14->13
59,2,1,1,1,1,0.06387787862106897,0.03193893931053449,2.0,1,0->1
59,3,1,3,1,3,0.7206492406567806,0.3603246203283903,2.0,1,12->5 12->9 12->16
60,1,0,1,1,1,0.11487210519539337,0.057436052597696685,2.0,1,2->0
60,3,0,1,1,1,0.09803505052668537,0.04901752526334269,2.0,1,17->0
60,4,1,1,1,1,0.3024212838293643,0.15121064191468214,2.0,1,3->2
60,4,3,1,1,1,0.8215779392329163,0.41078896961645817,2.0,1,3->17
60,5,4,1,1,1,0.7743974703476995,0.38719873517384973,2.0,1,15->3
60,6,5,1,1,1,0.47097540958061535,0.23548770479030767,2.0,1,8->15
60,7,2,1,1,1,0.8278195311147831,0.41390976555739156,2.0,1,7->4
60,7,3,1,1,1,0.10221700146248258,0.05110850073124129,2.0,1,7->17
60,8,0,1,1,1,0.19239598829711868,0.09619799414855934,2.0,1,5->0
60,8,1,1,1,1,0.7246017527145812,0.3623008763572906,2.0,1,6->2
60,8,2,1,1,1,0.40563906222956625,0.20281953111478312,2.0,1,14->4
60,8,5,1,1,1,0.5181558784658322,0.2590779392329161,2.0,1,13->15
60,8,6,1,1,1,1.5,0.75,2.0,1,14->8
60,8,7,1,1,1,0.3522170014624826,0.1761085007312413,2.0,1,16->7
60,9,8,1,1,1,0.5471804688852169,0.27359023444260844,2.0,1,10->13
60,10,4,1,1,1,0.4772170014624826,0.2386085007312413,2.0,1,11->3
60,10,7,1,1,1,0.6800365325772657,0.34001826628863285,2.0,1,11->7
60,10,8,1,1,1,0.05897275980600414,0.02948637990300207,2.0,1,11->16
60,11,8,1,1,1,0.8661431593702318,0.4330715796851159,2.0,1,12->9
61,2,1,1,1,1,0.019582972358019646,0.009791486179009823,2.0,0,5->11
61,3,2,1,1,1,0.1466142318689463,0.07330711593447314,2.0,1,16->5
61,5,4,1,1,1,1.5,0.75,2.0,1,12->9
61,6,1,2,2,1,0.21893788787576085,0.05473447196894021,4.0,1,10->11 14->11
61,6,2,1,1,1,0.10886124632947602,0.05443062316473801,2.0,1,4->5
61,6,3,1,1,1,0.08378718387031014,0.04189359193515507,2.0,1,17->16
61,6,5,1,1,1,0.43627812445913294,0.21813906222956647,2.0,1,10->12
61,7,3,1,1,1,0.16095290279811802,0.08047645139905901,2.0,1,7->16
61,7,5,1,1,1,0.43627812445913294,0.21813906222956647,2.0,1,7->12
61,8,1,1,1,1,0.028069502537536373,0.014034751268768186,2.0,0,6->11
61,8,3,1,1,1,0.05757912131771459,0.028789560658857294,2.0,1,6->16
61,8,6,1,1,1,0.04564830694703659,0.022824153473518294,2.0,0,6->10
61,8,7,1,1,1,1.5,0.75,2.0,1,6->7
61,9,6,1,1,1,0.15063564911268124,0.07531782455634062,2.0,1,2->8
61,9,8,1,1,1,0.3522170014624826,0.1761085007312413,2.0,1,2->6
61,10,2,1,1,1,0.06319830099818446,0.03159915049909223,2.0,1,13->5
61,10,6,2,1,2,0.4847356732687542,0.2423678366343771,2.0,1,13->8 13->17
61,11,8,1,1,1,0.6022170014624826,0.3011085007312413,2.0,1,15->6
62,1,0,1,1,1,0.6328560636920493,0.31642803184602464,2.0,1,15->0
