initial_state,B_initial_boundary,B_post_update_boundary,stable_S_label,valid_stable_S,hit_fixed_point,fixed_point_state,cycle_id,distance_to_attractor,B_word,C_word,D_word,A_word
1716,0,1,1,True,True,17215,0,3,4,11,6,0
1717,1,1,1,True,True,17215,0,3,5,11,6,0
1718,2,1,1,True,True,17215,0,3,6,11,6,0
1719,3,1,1,True,True,17215,0,3,7,11,6,0
1720,0,1,1,True,True,17215,0,3,8,11,6,0
1721,1,1,1,True,True,17215,0,3,9,11,6,0
1722,2,1,1,True,True,17215,0,3,10,11,6,0
1723,3,1,1,True,True,17215,0,3,11,11,6,0
1724,0,3,2,True,True,48191,1,4,12,11,6,0
1725,1,3,2,True,True,48191,1,4,13,11,6,0
1726,2,3,2,True,True,48191,1,4,14,11,6,0
1727,3,3,2,True,True,48191,1,4,15,11,6,0
1728,0,1,1,True,True,17215,0,2,0,12,6,0
1729,1,1,1,True,True,17215,0,2,1,12,6,0
1730,2,1,1,True,True,17215,0,2,2,12,6,0
1731,3,1,1,True,True,17215,0,2,3,12,6,0
1732,0,1,1,True,True,17215,0,2,4,12,6,0
1733,1,1,1,True,True,17215,0,2,5,12,6,0
1734,2,1,1,True,True,17215,0,2,6,12,6,0
1735,3,1,1,True,True,17215,0,2,7,12,6,0
1736,0,1,1,True,True,17215,0,2,8,12,6,0
1737,1,1,1,True,True,17215,0,2,9,12,6,0
1738,2,1,1,True,True,17215,0,2,10,12,6,0
1739,3,1,1,True,True,17215,0,2,11,12,6,0
1740,0,3,2,True,True,48191,1,4,12,12,6,0
1741,1,3,2,True,True,48191,1,4,13,12,6,0
1742,2,3,2,True,True,48191,1,4,14,12,6,0
1743,3,3,2,True,True,48191,1,4,15,12,6,0
1744,0,1,1,True,True,17215,0,2,0,13,6,0
1745,1,1,1,True,True,17215,0,2,1,13,6,0
1746,2,1,1,True,True,17215,0,2,2,13,6,0
1747,3,1,1,True,True,17215,0,2,3,13,6,0
1748,0,1,1,True,True,17215,0,2,4,13,6,0
1749,1,1,1,True,True,17215,0,2,5,13,6,0
1750,2,1,1,True,True,17215,0,2,6,13,6,0
1751,3,1,1,True,True,17215,0,2,7,13,6,0
1752,0,1,1,True,True,17215,0,2,8,13,6,0
1753,1,1,1,True,True,17215,0,2,9,13,6,0
1754,2,1,1,True,True,17215,0,2,10,13,6,0
1755,3,1,1,True,True,17215,0,2,11,13,6,0
1756,0,3,2,True,True,48191,1,4,12,13,6,0
1757,1,3,2,True,True,48191,1,4,13,13,6,0
1758,2,3,2,True,True,48191,1,4,14,13,6,0
1759,3,3,2,True,True,48191,1,4,15,13,6,0
1760,0,1,1,True,True,17215,0,2,0,14,6,0
1761,1,1,1,True,True,17215,0,2,1,14,6,0
1762,2,1,1,True,True,17215,0,2,2,14,6,0
1763,3,1,1,True,True,17215,0,2,3,14,6,0
1764,0,1,1,True,True,17215,0,2,4,14,6,0
1765,1,1,1,True,True,17215,0,2,5,14,6,0
1766,2,1,1,True,True,17215,0,2,6,14,6,0
1767,3,1,1,True,True,17215,0,2,7,14,6,0
1768,0,1,1,True,True,17215,0,2,8,14,6,0
1769,1,1,1,True,True,17215,0,2,9,14,6,0
1770,2,1,1,True,True,17215,0,2,10,14,6,0
1771,3,1,1,True,True,17215,0,2,11,14,6,0
1772,0,3,2,True,True,48191,1,4,12,14,6,0
1773,1,3,2,True,True,48191,1,4,13,14,6,0
1774,2,3,2,True,True,48191,1,4,14,14,6,0
1775,3,3,2,True,True,48191,1,4,15,14,6,0
1776,0,1,1,True,True,17215,0,2,0,15,6,0
1777,1,1,1,True,True,17215,0,2,1,15,6,0
1778,2,1,1,True,True,17215,0,2,2,15,6,0
1779,3,1,1,True,True,17215,0,2,3,15,6,0
1780,0,1,1,True,True,17215,0,2,4,15,6,0
1781,1,1,1,True,True,17215,0,2,5,15,6,0
1782,2,1,1,True,True,17215,0,2,6,15,6,0
1783,3,1,1,True,True,17215,0,2,7,15,6,0
1784,0,1,1,True,True,17215,0,2,8,15,6,0
1785,1,1,1,True,True,17215,0,2,9,15,6,0
1786,2,1,1,True,True,17215,0,2,10,15,6,0
1787,3,1,1,True,True,17215,0,2,11,15,6,0
1788,0,3,2,True,True,48191,1,4,12,15,6,0
1789,1,3,2,True,True,48191,1,4,13,15,6,0
1790,2,3,2,True,True,48191,1,4,14,15,6,0
1791,3,3,2,True,True,48191,1,4,15,15,6,0
1792,0,1,1,True,True,17215,0,3,0,0,7,0
1793,1,1,1,True,True,17215,0,3,1,0,7,0
1794,2,1,1,True,True,17215,0,3,2,0,7,0
1795,3,1,1,True,True,17215,0,3,3,0,7,0
1796,0,1,1,True,True,17215,0,3,4,0,7,0
1797,1,1,1,True,True,17215,0,3,5,0,7,0
1798,2,1,1,True,True,17215,0,3,6,0,7,0
1799,3,1,1,True,True,17215,0,3,7,0,7,0
1800,0,1,1,True,True,17215,0,3,8,0,7,0
1801,1,1,1,True,True,17215,0,3,9,0,7,0
1802,2,1,1,True,True,17215,0,3,10,0,7,0
1803,3,1,1,True,True,17215,0,3,11,0,7,0
1804,0,3,2,True,True,48191,1,3,12,0,7,0
1805,1,3,2,True,True,48191,1,3,13,0,7,0
1806,2,3,2,True,True,48191,1,3,14,0,7,0
1807,3,3,2,True,True,48191,1,3,15,0,7,0
1808,0,1,1,True,True,17215,0,3,0,1,7,0
1809,1,1,1,True,True,17215,0,3,1,1,7,0
1810,2,1,1,True,True,17215,0,3,2,1,7,0
1811,3,1,1,True,True,17215,0,3,3,1,7,0
1812,0,1,1,True,True,17215,0,3,4,1,7,0
1813,1,1,1,True,True,17215,0,3,5,1,7,0
1814,2,1,1,True,True,17215,0,3,6,1,7,0
1815,3,1,1,True,True,17215,0,3,7,1,7,0
1816,0,1,1,True,True,17215,0,3,8,1,7,0
1817,1,1,1,True,True,17215,0,3,9,1,7,0
1818,2,1,1,True,True,17215,0,3,10,1,7,0
1819,3,1,1,True,True,17215,0,3,11,1,7,0
1820,0,3,2,True,True,48191,1,3,12,1,7,0
1821,1,3,2,True,True,48191,1,3,13,1,7,0
1822,2,3,2,True,True,48191,1,3,14,1,7,0
1823,3,3,2,True,True,48191,1,3,15,1,7,0
1824,0,1,1,True,True,17215,0,3,0,2,7,0
1825,1,1,1,True,True,17215,0,3,1,2,7,0
1826,2,1,1,True,True,17215,0,3,2,2,7,0
1827,3,1,1,True,True,17215,0,3,3,2,7,0
1828,0,1,1,True,True,17215,0,3,4,2,7,0
1829,1,1,1,True,True,17215,0,3,5,2,7,0
1830,2,1,1,True,True,17215,0,3,6,2,7,0
1831,3,1,1,True,True,17215,0,3,7,2,7,0
1832,0,1,1,True,True,17215,0,3,8,2,7,0
1833,1,1,1,True,True,17215,0,3,9,2,7,0
1834,2,1,1,True,True,17215,0,3,10,2,7,0
1835,3,1,1,True,True,17215,0,3,11,2,7,0
1836,0,3,2,True,True,48191,1,3,12,2,7,0
1837,1,3,2,True,True,48191,1,3,13,2,7,0
1838,2,3,2,True,True,48191,1,3,14,2,7,0
1839,3,3,2,True,True,48191,1,3,15,2,7,0
1840,0,1,1,True,True,17215,0,3,0,3,7,0
1841,1,1,1,True,True,17215,0,3,1,3,7,0
1842,2,1,1,True,True,17215,0,3,2,3,7,0
1843,3,1,1,True,True,17215,0,3,3,3,7,0
1844,0,1,1,True,True,17215,0,3,4,3,7,0
1845,1,1,1,True,True,17215,0,3,5,3,7,0
1846,2,1,1,True,True,17215,0,3,6,3,7,0
1847,3,1,1,True,True,17215,0,3,7,3,7,0
1848,0,1,1,True,True,17215,0,3,8,3,7,0
1849,1,1,1,True,True,17215,0,3,9,3,7,0
1850,2,1,1,True,True,17215,0,3,10,3,7,0
1851,3,1,1,True,True,17215,0,3,11,3,7,0
1852,0,3,2,True,True,48191,1,3,12,3,7,0
1853,1,3,2,True,True,48191,1,3,13,3,7,0
1854,2,3,2,True,True,48191,1,3,14,3,7,0
1855,3,3,2,True,True,48191,1,3,15,3,7,0
1856,0,1,1,True,True,17215,0,2,0,4,7,0
1857,1,1,1,True,True,17215,0,2,1,4,7,0
1858,2,1,1,True,True,17215,0,2,2,4,7,0
1859,3,1,1,True,True,17215,0,2,3,4,7,0
1860,0,1,1,True,True,17215,0,2,4,4,7,0
1861,1,1,1,True,True,17215,0,2,5,4,7,0
1862,2,1,1,True,True,17215,0,2,6,4,7,0
1863,3,1,1,True,True,17215,0,2,7,4,7,0
1864,0,1,1,True,True,17215,0,2,8,4,7,0
1865,1,1,1,True,True,17215,0,2,9,4,7,0
1866,2,1,1,True,True,17215,0,2,10,4,7,0
1867,3,1,1,True,True,17215,0,2,11,4,7,0
1868,0,3,2,True,True,48191,1,3,12,4,7,0
1869,1,3,2,True,True,48191,1,3,13,4,7,0
1870,2,3,2,True,True,48191,1,3,14,4,7,0
1871,3,3,2,True,True,48191,1,3,15,4,7,0
1872,0,1,1,True,True,17215,0,2,0,5,7,0
1873,1,1,1,True,True,17215,0,2,1,5,7,0
1874,2,1,1,True,True,17215,0,2,2,5,7,0
1875,3,1,1,True,True,17215,0,2,3,5,7,0
1876,0,1,1,True,True,17215,0,2,4,5,7,0
1877,1,1,1,True,True,17215,0,2,5,5,7,0
1878,2,1,1,True,True,17215,0,2,6,5,7,0
1879,3,1,1,True,True,17215,0,2,7,5,7,0
1880,0,1,1,True,True,17215,0,2,8,5,7,0
1881,1,1,1,True,True,17215,0,2,9,5,7,0
1882,2,1,1,True,True,17215,0,2,10,5,7,0
1883,3,1,1,True,True,17215,0,2,11,5,7,0
1884,0,3,2,True,True,48191,1,3,12,5,7,0
1885,1,3,2,True,True,48191,1,3,13,5,7,0
1886,2,3,2,True,True,48191,1,3,14,5,7,0
1887,3,3,2,True,True,48191,1,3,15,5,7,0
1888,0,1,1,True,True,17215,0,2,0,6,7,0
1889,1,1,1,True,True,17215,0,2,1,6,7,0
1890,2,1,1,True,True,17215,0,2,2,6,7,0
1891,3,1,1,True,True,17215,0,2,3,6,7,0
1892,0,1,1,True,True,17215,0,2,4,6,7,0
1893,1,1,1,True,True,17215,0,2,5,6,7,0
1894,2,1,1,True,True,17215,0,2,6,6,7,0
1895,3,1,1,True,True,17215,0,2,7,6,7,0
1896,0,1,1,True,True,17215,0,2,8,6,7,0
1897,1,1,1,True,True,17215,0,2,9,6,7,0
1898,2,1,1,True,True,17215,0,2,10,6,7,0
1899,3,1,1,True,True,17215,0,2,11,6,7,0
1900,0,3,2,True,True,48191,1,3,12,6,7,0
1901,1,3,2,True,True,48191,1,3,13,6,7,0
1902,2,3,2,True,True,48191,1,3,14,6,7,0
1903,3,3,2,True,True,48191,1,3,15,6,7,0
1904,0,1,1,True,True,17215,0,2,0,7,7,0
1905,1,1,1,True,True,17215,0,2,1,7,7,0
1906,2,1,1,True,True,17215,0,2,2,7,7,0
1907,3,1,1,True,True,17215,0,2,3,7,7,0
1908,0,1,1,True,True,17215,0,2,4,7,7,0
1909,1,1,1,True,True,17215,0,2,5,7,7,0
1910,2,1,1,True,True,17215,0,2,6,7,7,0
1911,3,1,1,True,True,17215,0,2,7,7,7,0
1912,0,1,1,True,True,17215,0,2,8,7,7,0
1913,1,1,1,True,True,17215,0,2,9,7,7,0
1914,2,1,1,True,True,17215,0,2,10,7,7,0
1915,3,1,1,True,True,17215,0,2,11,7,7,0
1916,0,3,2,True,True,48191,1,3,12,7,7,0
1917,1,3,2,True,True,48191,1,3,13,7,7,0
1918,2,3,2,True,True,48191,1,3,14,7,7,0
1919,3,3,2,True,True,48191,1,3,15,7,7,0
1920,0,1,1,True,True,17215,0,3,0,8,7,0
1921,1,1,1,True,True,17215,0,3,1,8,7,0
1922,2,1,1,True,True,17215,0,3,2,8,7,0
1923,3,1,1,True,True,17215,0,3,3,8,7,0
1924,0,1,1,True,True,17215,0,3,4,8,7,0
1925,1,1,1,True,True,17215,0,3,5,8,7,0
1926,2,1,1,True,True,17215,0,3,6,8,7,0
1927,3,1,1,True,True,17215,0,3,7,8,7,0
1928,0,1,1,True,True,17215,0,3,8,8,7,0
1929,1,1,1,True,True,17215,0,3,9,8,7,0
1930,2,1,1,True,True,17215,0,3,10,8,7,0
1931,3,1,1,True,True,17215,0,3,11,8,7,0
1932,0,3,2,True,True,48191,1,4,12,8,7,0
1933,1,3,2,True,True,48191,1,4,13,8,7,0
1934,2,3,2,True,True,48191,1,4,14,8,7,0
1935,3,3,2,True,True,48191,1,4,15,8,7,0
1936,0,1,1,True,True,17215,0,3,0,9,7,0
1937,1,1,1,True,True,17215,0,3,1,9,7,0
1938,2,1,1,True,True,17215,0,3,2,9,7,0
1939,3,1,1,True,True,17215,0,3,3,9,7,0
1940,0,1,1,True,True,17215,0,3,4,9,7,0
1941,1,1,1,True,True,17215,0,3,5,9,7,0
1942,2,1,1,True,True,17215,0,3,6,9,7,0
1943,3,1,1,True,True,17215,0,3,7,9,7,0
1944,0,1,1,True,True,17215,0,3,8,9,7,0
1945,1,1,1,True,True,17215,0,3,9,9,7,0
1946,2,1,1,True,True,17215,0,3,10,9,7,0
1947,3,1,1,True,True,17215,0,3,11,9,7,0
1948,0,3,2,True,True,48191,1,4,12,9,7,0
1949,1,3,2,True,True,48191,1,4,13,9,7,0
1950,2,3,2,True,True,48191,1,4,14,9,7,0
1951,3,3,2,True,True,48191,1,4,15,9,7,0
1952,0,1,1,True,True,17215,0,3,0,10,7,0
1953,1,1,1,True,True,17215,0,3,1,10,7,0
1954,2,1,1,True,True,17215,0,3,2,10,7,0
1955,3,1,1,True,True,17215,0,3,3,10,7,0
1956,0,1,1,True,True,17215,0,3,4,10,7,0
1957,1,1,1,True,True,17215,0,3,5,10,7,0
1958,2,1,1,True,True,17215,0,3,6,10,7,0
1959,3,1,1,True,True,17215,0,3,7,10,7,0
1960,0,1,1,True,True,17215,0,3,8,10,7,0
1961,1,1,1,True,True,17215,0,3,9,10,7,0
1962,2,1,1,True,True,17215,0,3,10,10,7,0
1963,3,1,1,True,True,17215,0,3,11,10,7,0
1964,0,3,2,True,True,48191,1,4,12,10,7,0
1965,1,3,2,True,True,48191,1,4,13,10,7,0
1966,2,3,2,True,True,48191,1,4,14,10,7,0
1967,3,3,2,True,True,48191,1,4,15,10,7,0
1968,0,1,1,True,True,17215,0,3,0,11,7,0
1969,1,1,1,True,True,17215,0,3,1,11,7,0
1970,2,1,1,True,True,17215,0,3,2,11,7,0
1971,3,1,1,True,True,17215,0,3,3,11,7,0
1972,0,1,1,True,True,17215,0,3,4,11,7,0
1973,1,1,1,True,True,17215,0,3,5,11,7,0
1974,2,1,1,True,True,17215,0,3,6,11,7,0
1975,3,1,1,True,True,17215,0,3,7,11,7,0
1976,0,1,1,True,True,17215,0,3,8,11,7,0
1977,1,1,1,True,True,17215,0,3,9,11,7,0
1978,2,1,1,True,True,17215,0,3,10,11,7,0
1979,3,1,1,True,True,17215,0,3,11,11,7,0
1980,0,3,2,True,True,48191,1,4,12,11,7,0
1981,1,3,2,True,True,48191,1,4,13,11,7,0
1982,2,3,2,True,True,48191,1,4,14,11,7,0
1983,3,3,2,True,True,48191,1,4,15,11,7,0
1984,0,1,1,True,True,17215,0,2,0,12,7,0
1985,1,1,1,True,True,17215,0,2,1,12,7,0
1986,2,1,1,True,True,17215,0,2,2,12,7,0
1987,3,1,1,True,True,17215,0,2,3,12,7,0
1988,0,1,1,True,True,17215,0,2,4,12,7,0
1989,1,1,1,True,True,17215,0,2,5,12,7,0
1990,2,1,1,True,True,17215,0,2,6,12,7,0
1991,3,1,1,True,True,17215,0,2,7,12,7,0
1992,0,1,1,True,True,17215,0,2,8,12,7,0
1993,1,1,1,True,True,17215,0,2,9,12,7,0
1994,2,1,1,True,True,17215,0,2,10,12,7,0
1995,3,1,1,True,True,17215,0,2,11,12,7,0
1996,0,3,2,True,True,48191,1,4,12,12,7,0
1997,1,3,2,True,True,48191,1,4,13,12,7,0
1998,2,3,2,True,True,48191,1,4,14,12,7,0
1999,3,3,2,True,True,48191,1,4,15,12,7,0
2000,0,1,1,True,True,17215,0,2,0,13,7,0
2001,1,1,1,True,True,17215,0,2,1,13,7,0
2002,2,1,1,True,True,17215,0,2,2,13,7,0
2003,3,1,1,True,True,17215,0,2,3,13,7,0
2004,0,1,1,True,True,17215,0,2,4,13,7,0
2005,1,1,1,True,True,17215,0,2,5,13,7,0
2006,2,1,1,True,True,17215,0,2,6,13,7,0
2007,3,1,1,True,True,17215,0,2,7,13,7,0
2008,0,1,1,True,True,17215,0,2,8,13,7,0
2009,1,1,1,True,True,17215,0,2,9,13,7,0
2010,2,1,1,True,True,17215,0,2,10,13,7,0
2011,3,1,1,True,True,17215,0,2,11,13,7,0
2012,0,3,2,True,True,48191,1,4,12,13,7,0
2013,1,3,2,True,True,48191,1,4,13,13,7,0
2014,2,3,2,True,True,48191,1,4,14,13,7,0
2015,3,3,2,True,True,48191,1,4,15,13,7,0
2016,0,1,1,True,True,17215,0,2,0,14,7,0
2017,1,1,1,True,True,17215,0,2,1,14,7,0
2018,2,1,1,True,True,17215,0,2,2,14,7,0
2019,3,1,1,True,True,17215,0,2,3,14,7,0
2020,0,1,1,True,True,17215,0,2,4,14,7,0
2021,1,1,1,True,True,17215,0,2,5,14,7,0
2022,2,1,1,True,True,17215,0,2,6,14,7,0
2023,3,1,1,True,True,17215,0,2,7,14,7,0
2024,0,1,1,True,True,17215,0,2,8,14,7,0
2025,1,1,1,True,True,17215,0,2,9,14,7,0
2026,2,1,1,True,True,17215,0,2,10,14,7,0
2027,3,1,1,True,True,17215,0,2,11,14,7,0
2028,0,3,2,True,True,48191,1,4,12,14,7,0
2029,1,3,2,True,True,48191,1,4,13,14,7,0
2030,2,3,2,True,True,48191,1,4,14,14,7,0
2031,3,3,2,True,True,48191,1,4,15,14,7,0
2032,0,1,1,True,True,17215,0,2,0,15,7,0
2033,1,1,1,True,True,17215,0,2,1,15,7,0
2034,2,1,1,True,True,17215,0,2,2,15,7,0
2035,3,1,1,True,True,17215,0,2,3,15,7,0
2036,0,1,1,True,True,17215,0,2,4,15,7,0
2037,1,1,1,True,True,17215,0,2,5,15,7,0
2038,2,1,1,True,True,17215,0,2,6,15,7,0
2039,3,1,1,True,True,17215,0,2,7,15,7,0
2040,0,1,1,True,True,17215,0,2,8,15,7,0
2041,1,1,1,True,True,17215,0,2,9,15,7,0
2042,2,1,1,True,True,17215,0,2,10,15,7,0
2043,3,1,1,True,True,17215,0,2,11,15,7,0
2044,0,3,2,True,True,48191,1,4,12,15,7,0
2045,1,3,2,True,True,48191,1,4,13,15,7,0
2046,2,3,2,True,True,48191,1,4,14,15,7,0
2047,3,3,2,True,True,48191,1,4,15,15,7,0
2048,0,1,2,True,True,48191,1,4,0,0,8,0
2049,1,1,2,True,True,48191,1,4,1,0,8,0
2050,2,1,2,True,True,48191,1,4,2,0,8,0
2051,3,1,2,True,True,48191,1,4,3,0,8,0
2052,0,1,2,True,True,48191,1,4,4,0,8,0
2053,1,1,2,True,True,48191,1,4,5,0,8,0
2054,2,1,2,True,True,48191,1,4,6,0,8,0
2055,3,1,2,True,True,48191,1,4,7,0,8,0
2056,0,1,2,True,True,48191,1,4,8,0,8,0
2057,1,1,2,True,True,48191,1,4,9,0,8,0
2058,2,1,2,True,True,48191,1,4,10,0,8,0
2059,3,1,2,True,True,48191,1,4,11,0,8,0
2060,0,3,2,True,True,48191,1,3,12,0,8,0
2061,1,3,2,True,True,48191,1,3,13,0,8,0
2062,2,3,2,True,True,48191,1,3,14,0,8,0
2063,3,3,2,True,True,48191,1,3,15,0,8,0
2064,0,1,2,True,True,48191,1,4,0,1,8,0
2065,1,1,2,True,True,48191,1,4,1,1,8,0
2066,2,1,2,True,True,48191,1,4,2,1,8,0
2067,3,1,2,True,True,48191,1,4,3,1,8,0
2068,0,1,2,True,True,48191,1,4,4,1,8,0
2069,1,1,2,True,True,48191,1,4,5,1,8,0
2070,2,1,2,True,True,48191,1,4,6,1,8,0
2071,3,1,2,True,True,48191,1,4,7,1,8,0
2072,0,1,2,True,True,48191,1,4,8,1,8,0
2073,1,1,2,True,True,48191,1,4,9,1,8,0
2074,2,1,2,True,True,48191,1,4,10,1,8,0
2075,3,1,2,True,True,48191,1,4,11,1,8,0
2076,0,3,2,True,True,48191,1,3,12,1,8,0
2077,1,3,2,True,True,48191,1,3,13,1,8,0
2078,2,3,2,True,True,48191,1,3,14,1,8,0
2079,3,3,2,True,True,48191,1,3,15,1,8,0
2080,0,1,2,True,True,48191,1,4,0,2,8,0
2081,1,1,2,True,True,48191,1,4,1,2,8,0
2082,2,1,2,True,True,48191,1,4,2,2,8,0
2083,3,1,2,True,True,48191,1,4,3,2,8,0
2084,0,1,2,True,True,48191,1,4,4,2,8,0
2085,1,1,2,True,True,48191,1,4,5,2,8,0
2086,2,1,2,True,True,48191,1,4,6,2,8,0
2087,3,1,2,True,True,48191,1,4,7,2,8,0
2088,0,1,2,True,True,48191,1,4,8,2,8,0
2089,1,1,2,True,True,48191,1,4,9,2,8,0
2090,2,1,2,True,True,48191,1,4,10,2,8,0
2091,3,1,2,True,True,48191,1,4,11,2,8,0
2092,0,3,2,True,True,48191,1,3,12,2,8,0
2093,1,3,2,True,True,48191,1,3,13,2,8,0
2094,2,3,2,True,True,48191,1,3,14,2,8,0
2095,3,3,2,True,True,48191,1,3,15,2,8,0
2096,0,1,2,True,True,48191,1,4,0,3,8,0
2097,1,1,2,True,True,48191,1,4,1,3,8,0
2098,2,1,2,True,True,48191,1,4,2,3,8,0
2099,3,1,2,True,True,48191,1,4,3,3,8,0
2100,0,1,2,True,True,48191,1,4,4,3,8,0
2101,1,1,2,True,True,48191,1,4,5,3,8,0
2102,2,1,2,True,True,48191,1,4,6,3,8,0
2103,3,1,2,True,True,48191,1,4,7,3,8,0
2104,0,1,2,True,True,48191,1,4,8,3,8,0
2105,1,1,2,True,True,48191,1,4,9,3,8,0
2106,2,1,2,True,True,48191,1,4,10,3,8,0
2107,3,1,2,True,True,48191,1,4,11,3,8,0
2108,0,3,2,True,True,48191,1,3,12,3,8,0
2109,1,3,2,True,True,48191,1,3,13,3,8,0
2110,2,3,2,True,True,48191,1,3,14,3,8,0
2111,3,3,2,True,True,48191,1,3,15,3,8,0
2112,0,1,2,True,True,48191,1,3,0,4,8,0
2113,1,1,2,True,True,48191,1,3,1,4,8,0
2114,2,1,2,True,True,48191,1,3,2,4,8,0
2115,3,1,2,True,True,48191,1,3,3,4,8,0
2116,0,1,2,True,True,48191,1,3,4,4,8,0
2117,1,1,2,True,True,48191,1,3,5,4,8,0
2118,2,1,2,True,True,48191,1,3,6,4,8,0
2119,3,1,2,True,True,48191,1,3,7,4,8,0
2120,0,1,2,True,True,48191,1,3,8,4,8,0
2121,1,1,2,True,True,48191,1,3,9,4,8,0
2122,2,1,2,True,True,48191,1,3,10,4,8,0
2123,3,1,2,True,True,48191,1,3,11,4,8,0
2124,0,3,2,True,True,48191,1,3,12,4,8,0
2125,1,3,2,True,True,48191,1,3,13,4,8,0
2126,2,3,2,True,True,48191,1,3,14,4,8,0
2127,3,3,2,True,True,48191,1,3,15,4,8,0
2128,0,1,2,True,True,48191,1,3,0,5,8,0
2129,1,1,2,True,True,48191,1,3,1,5,8,0
2130,2,1,2,True,True,48191,1,3,2,5,8,0
2131,3,1,2,True,True,48191,1,3,3,5,8,0
2132,0,1,2,True,True,48191,1,3,4,5,8,0
2133,1,1,2,True,True,48191,1,3,5,5,8,0
2134,2,1,2,True,True,48191,1,3,6,5,8,0
2135,3,1,2,True,True,48191,1,3,7,5,8,0
2136,0,1,2,True,True,48191,1,3,8,5,8,0
2137,1,1,2,True,True,48191,1,3,9,5,8,0
2138,2,1,2,True,True,48191,1,3,10,5,8,0
2139,3,1,2,True,True,48191,1,3,11,5,8,0
2140,0,3,2,True,True,48191,1,3,12,5,8,0
2141,1,3,2,True,True,48191,1,3,13,5,8,0
2142,2,3,2,True,True,48191,1,3,14,5,8,0
2143,3,3,2,True,True,48191,1,3,15,5,8,0
2144,0,1,2,True,True,48191,1,3,0,6,8,0
2145,1,1,2,True,True,48191,1,3,1,6,8,0
2146,2,1,2,True,True,48191,1,3,2,6,8,0
2147,3,1,2,True,True,48191,1,3,3,6,8,0
2148,0,1,2,True,True,48191,1,3,4,6,8,0
2149,1,1,2,True,True,48191,1,3,5,6,8,0
2150,2,1,2,True,True,48191,1,3,6,6,8,0
2151,3,1,2,True,True,48191,1,3,7,6,8,0
2152,0,1,2,True,True,48191,1,3,8,6,8,0
2153,1,1,2,True,True,48191,1,3,9,6,8,0
2154,2,1,2,True,True,48191,1,3,10,6,8,0
2155,3,1,2,True,True,48191,1,3,11,6,8,0
2156,0,3,2,True,True,48191,1,3,12,6,8,0
2157,1,3,2,True,True,48191,1,3,13,6,8,0
2158,2,3,2,True,True,48191,1,3,14,6,8,0
2159,3,3,2,True,True,48191,1,3,15,6,8,0
2160,0,1,2,True,True,48191,1,3,0,7,8,0
2161,1,1,2,True,True,48191,1,3,1,7,8,0
2162,2,1,2,True,True,48191,1,3,2,7,8,0
2163,3,1,2,True,True,48191,1,3,3,7,8,0
2164,0,1,2,True,True,48191,1,3,4,7,8,0
2165,1,1,2,True,True,48191,1,3,5,7,8,0
2166,2,1,2,True,True,48191,1,3,6,7,8,0
2167,3,1,2,True,True,48191,1,3,7,7,8,0
2168,0,1,2,True,True,48191,1,3,8,7,8,0
2169,1,1,2,True,True,48191,1,3,9,7,8,0
2170,2,1,2,True,True,48191,1,3,10,7,8,0
2171,3,1,2,True,True,48191,1,3,11,7,8,0
2172,0,3,2,True,True,48191,1,3,12,7,8,0
2173,1,3,2,True,True,48191,1,3,13,7,8,0
2174,2,3,2,True,True,48191,1,3,14,7,8,0
2175,3,3,2,True,True,48191,1,3,15,7,8,0
2176,0,1,2,True,True,48191,1,4,0,8,8,0
2177,1,1,2,True,True,48191,1,4,1,8,8,0
2178,2,1,2,True,True,48191,1,4,2,8,8,0
2179,3,1,2,True,True,48191,1,4,3,8,8,0
2180,0,1,2,True,True,48191,1,4,4,8,8,0
2181,1,1,2,True,True,48191,1,4,5,8,8,0
2182,2,1,2,True,True,48191,1,4,6,8,8,0
2183,3,1,2,True,True,48191,1,4,7,8,8,0
2184,0,1,2,True,True,48191,1,4,8,8,8,0
2185,1,1,2,True,True,48191,1,4,9,8,8,0
2186,2,1,2,True,True,48191,1,4,10,8,8,0
2187,3,1,2,True,True,48191,1,4,11,8,8,0
2188,0,3,2,True,True,48191,1,4,12,8,8,0
2189,1,3,2,True,True,48191,1,4,13,8,8,0
2190,2,3,2,True,True,48191,1,4,14,8,8,0
2191,3,3,2,True,True,48191,1,4,15,8,8,0
2192,0,1,2,True,True,48191,1,4,0,9,8,0
2193,1,1,2,True,True,48191,1,4,1,9,8,0
2194,2,1,2,True,True,48191,1,4,2,9,8,0
2195,3,1,2,True,True,48191,1,4,3,9,8,0
2196,0,1,2,True,True,48191,1,4,4,9,8,0
2197,1,1,2,True,True,48191,1,4,5,9,8,0
2198,2,1,2,True,True,48191,1,4,6,9,8,0
2199,3,1,2,True,True,48191,1,4,7,9,8,0
2200,0,1,2,True,True,48191,1,4,8,9,8,0
2201,1,1,2,True,True,48191,1,4,9,9,8,0
2202,2,1,2,True,True,48191,1,4,10,9,8,0
2203,3,1,2,True,True,48191,1,4,11,9,8,0
2204,0,3,2,True,True,48191,1,4,12,9,8,0
2205,1,3,2,True,True,48191,1,4,13,9,8,0
2206,2,3,2,True,True,48191,1,4,14,9,8,0
2207,3,3,2,True,True,48191,1,4,15,9,8,0
2208,0,1,2,True,True,48191,1,4,0,10,8,0
2209,1,1,2,True,True,48191,1,4,1,10,8,0
2210,2,1,2,True,True,48191,1,4,2,10,8,0
2211,3,1,2,True,True,48191,1,4,3,10,8,0
