instance,rule_ensemble,k,q,horizon,A,B,U,A_size,B_size,U_size,raw_cancellation_ok,seam_edge_count,recurrent_state_count,local_pair_count,union_class_count,ambiguous_pair_count,gluing_accuracy,residual_entropy_bits,defect_candidate,A_vertices,B_vertices,U_vertices
16,random_scc,6,2,2,"(0, 1, 5)","(2, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,54,1,1,0,1.0,0.0,False,"[0, 1, 5]","[2, 3, 4]","[0, 1, 2, 3, 4, 5]"
16,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,54,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
16,random_scc,6,2,2,"(3, 4)","(0, 1, 5)","(0, 1, 3, 4, 5)",2,3,5,True,4,54,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 5]","[0, 1, 3, 4, 5]"
16,random_scc,6,2,2,"(0, 1)","(2, 3, 4)","(0, 1, 2, 3, 4)",2,3,5,True,3,54,1,1,0,1.0,0.0,False,"[0, 1]","[2, 3, 4]","[0, 1, 2, 3, 4]"
16,random_scc,6,2,2,"(0, 1)","(3, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,3,54,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 5]","[0, 1, 3, 4, 5]"
16,random_scc,6,2,2,"(3, 4)","(0, 1, 2)","(0, 1, 2, 3, 4)",2,3,5,True,3,54,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 2]","[0, 1, 2, 3, 4]"
16,random_scc,6,2,2,"(0, 1)","(3, 4)","(0, 1, 3, 4)",2,2,4,True,2,54,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4]","[0, 1, 3, 4]"
17,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,2,2,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
17,random_scc,6,2,2,"(0, 2, 5)","(1, 3, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,2,1,1,0,1.0,0.0,False,"[0, 2, 5]","[1, 3, 4]","[0, 1, 2, 3, 4, 5]"
17,random_scc,6,2,2,"(0, 3, 5)","(1, 2, 4)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,2,2,1,0,1.0,0.0,False,"[0, 3, 5]","[1, 2, 4]","[0, 1, 2, 3, 4, 5]"
17,random_scc,6,2,2,"(0, 1)","(3, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,5,2,2,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 5]","[0, 1, 3, 4, 5]"
17,random_scc,6,2,2,"(1, 4)","(0, 3, 5)","(0, 1, 3, 4, 5)",2,3,5,True,5,2,2,1,0,1.0,0.0,False,"[1, 4]","[0, 3, 5]","[0, 1, 3, 4, 5]"
17,random_scc,6,2,2,"(0, 5)","(1, 3, 4)","(0, 1, 3, 4, 5)",2,3,5,True,4,2,1,1,0,1.0,0.0,False,"[0, 5]","[1, 3, 4]","[0, 1, 3, 4, 5]"
17,random_scc,6,2,2,"(1, 4)","(0, 2, 5)","(0, 1, 2, 4, 5)",2,3,5,True,4,2,2,2,0,1.0,0.0,False,"[1, 4]","[0, 2, 5]","[0, 1, 2, 4, 5]"
17,random_scc,6,2,2,"(0, 5)","(1, 4)","(0, 1, 4, 5)",2,2,4,True,3,2,2,2,0,1.0,0.0,False,"[0, 5]","[1, 4]","[0, 1, 4, 5]"
17,random_scc,6,2,2,"(0, 5)","(1, 2, 4)","(0, 1, 2, 4, 5)",2,3,5,True,3,2,2,2,0,1.0,0.0,False,"[0, 5]","[1, 2, 4]","[0, 1, 2, 4, 5]"
18,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,7,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
18,random_scc,6,2,2,"(4, 5)","(0, 1, 2)","(0, 1, 2, 4, 5)",2,3,5,True,4,7,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 2]","[0, 1, 2, 4, 5]"
19,random_scc,6,2,2,"(0, 1, 4)","(2, 3, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,7,16,1,1,0,1.0,0.0,False,"[0, 1, 4]","[2, 3, 5]","[0, 1, 2, 3, 4, 5]"
19,random_scc,6,2,2,"(0, 4, 5)","(1, 2, 3)","(0, 1, 2, 3, 4, 5)",3,3,6,True,6,16,1,1,0,1.0,0.0,False,"[0, 4, 5]","[1, 2, 3]","[0, 1, 2, 3, 4, 5]"
19,random_scc,6,2,2,"(2, 5)","(0, 1, 4)","(0, 1, 2, 4, 5)",2,3,5,True,5,16,1,1,0,1.0,0.0,False,"[2, 5]","[0, 1, 4]","[0, 1, 2, 4, 5]"
19,random_scc,6,2,2,"(0, 1, 2)","(3, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,16,1,1,0,1.0,0.0,False,"[0, 1, 2]","[3, 4, 5]","[0, 1, 2, 3, 4, 5]"
19,random_scc,6,2,2,"(0, 1, 3)","(2, 4, 5)","(0, 1, 2, 3, 4, 5)",3,3,6,True,5,16,1,1,0,1.0,0.0,False,"[0, 1, 3]","[2, 4, 5]","[0, 1, 2, 3, 4, 5]"
19,random_scc,6,2,2,"(0, 1)","(2, 3, 5)","(0, 1, 2, 3, 5)",2,3,5,True,4,16,1,1,0,1.0,0.0,False,"[0, 1]","[2, 3, 5]","[0, 1, 2, 3, 5]"
19,random_scc,6,2,2,"(1, 2)","(0, 4, 5)","(0, 1, 2, 4, 5)",2,3,5,True,4,16,1,1,0,1.0,0.0,False,"[1, 2]","[0, 4, 5]","[0, 1, 2, 4, 5]"
19,random_scc,6,2,2,"(2, 5)","(0, 1, 3)","(0, 1, 2, 3, 5)",2,3,5,True,4,16,1,1,0,1.0,0.0,False,"[2, 5]","[0, 1, 3]","[0, 1, 2, 3, 5]"
19,random_scc,6,2,2,"(0, 1)","(2, 5)","(0, 1, 2, 5)",2,2,4,True,3,16,1,1,0,1.0,0.0,False,"[0, 1]","[2, 5]","[0, 1, 2, 5]"
19,random_scc,6,2,2,"(0, 1)","(2, 4, 5)","(0, 1, 2, 4, 5)",2,3,5,True,3,16,1,1,0,1.0,0.0,False,"[0, 1]","[2, 4, 5]","[0, 1, 2, 4, 5]"
19,random_scc,6,2,2,"(1, 2)","(3, 4, 5)","(1, 2, 3, 4, 5)",2,3,5,True,3,16,1,1,0,1.0,0.0,False,"[1, 2]","[3, 4, 5]","[1, 2, 3, 4, 5]"
19,random_scc,6,2,2,"(4, 5)","(0, 1, 2)","(0, 1, 2, 4, 5)",2,3,5,True,3,16,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 2]","[0, 1, 2, 4, 5]"
19,random_scc,6,2,2,"(4, 5)","(1, 2, 3)","(1, 2, 3, 4, 5)",2,3,5,True,3,16,1,1,0,1.0,0.0,False,"[4, 5]","[1, 2, 3]","[1, 2, 3, 4, 5]"
19,random_scc,6,2,2,"(1, 2)","(4, 5)","(1, 2, 4, 5)",2,2,4,True,2,16,1,1,0,1.0,0.0,False,"[1, 2]","[4, 5]","[1, 2, 4, 5]"
19,random_scc,6,2,2,"(0, 1)","(3, 4, 5)","(0, 1, 3, 4, 5)",2,3,5,True,2,16,1,1,0,1.0,0.0,False,"[0, 1]","[3, 4, 5]","[0, 1, 3, 4, 5]"
19,random_scc,6,2,2,"(4, 5)","(0, 1, 3)","(0, 1, 3, 4, 5)",2,3,5,True,2,16,1,1,0,1.0,0.0,False,"[4, 5]","[0, 1, 3]","[0, 1, 3, 4, 5]"
19,random_scc,6,2,2,"(0, 1)","(4, 5)","(0, 1, 4, 5)",2,2,4,True,1,16,1,1,0,1.0,0.0,False,"[0, 1]","[4, 5]","[0, 1, 4, 5]"
