instance,rule_ensemble,k,q,horizon,A,B,U,A_size,B_size,U_size,raw_cancellation_ok,seam_edge_count,recurrent_state_count,local_pair_count,union_class_count,ambiguous_pair_count,gluing_accuracy,residual_entropy_bits,defect_candidate,A_vertices,B_vertices,U_vertices
8,random_scc,10,2,2,"(0, 1, 9)","(2, 3, 4)","(0, 1, 2, 3, 4, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[0, 1, 9]","[2, 3, 4]","[0, 1, 2, 3, 4, 9]"
8,random_scc,10,2,2,"(0, 1, 9)","(3, 4, 6)","(0, 1, 3, 4, 6, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[0, 1, 9]","[3, 4, 6]","[0, 1, 3, 4, 6, 9]"
8,random_scc,10,2,2,"(0, 1, 9)","(3, 4, 7)","(0, 1, 3, 4, 7, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[0, 1, 9]","[3, 4, 7]","[0, 1, 3, 4, 7, 9]"
8,random_scc,10,2,2,"(0, 1, 9)","(3, 4, 8)","(0, 1, 3, 4, 8, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[0, 1, 9]","[3, 4, 8]","[0, 1, 3, 4, 8, 9]"
8,random_scc,10,2,2,"(3, 4)","(0, 1, 9)","(0, 1, 3, 4, 9)",2,3,5,True,1,1,1,1,0,1.0,0.0,False,"[3, 4]","[0, 1, 9]","[0, 1, 3, 4, 9]"
8,random_scc,10,2,2,"(0, 1, 9)","(3, 4, 5)","(0, 1, 3, 4, 5, 9)",3,3,6,True,1,1,1,1,0,1.0,0.0,False,"[0, 1, 9]","[3, 4, 5]","[0, 1, 3, 4, 5, 9]"
9,random_scc,10,2,2,"(2, 4, 6)","(5, 8, 9)","(2, 4, 5, 6, 8, 9)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[2, 4, 6]","[5, 8, 9]","[2, 4, 5, 6, 8, 9]"
9,random_scc,10,2,2,"(2, 4, 8)","(3, 5, 9)","(2, 3, 4, 5, 8, 9)",3,3,6,True,5,1,1,1,0,1.0,0.0,False,"[2, 4, 8]","[3, 5, 9]","[2, 3, 4, 5, 8, 9]"
9,random_scc,10,2,2,"(0, 2, 4)","(1, 5, 9)","(0, 1, 2, 4, 5, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 2, 4]","[1, 5, 9]","[0, 1, 2, 4, 5, 9]"
9,random_scc,10,2,2,"(0, 2, 4)","(3, 5, 9)","(0, 2, 3, 4, 5, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 2, 4]","[3, 5, 9]","[0, 2, 3, 4, 5, 9]"
9,random_scc,10,2,2,"(0, 2, 4)","(5, 8, 9)","(0, 2, 4, 5, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[0, 2, 4]","[5, 8, 9]","[0, 2, 4, 5, 8, 9]"
9,random_scc,10,2,2,"(1, 2, 4)","(3, 5, 9)","(1, 2, 3, 4, 5, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[1, 2, 4]","[3, 5, 9]","[1, 2, 3, 4, 5, 9]"
9,random_scc,10,2,2,"(1, 2, 4)","(5, 8, 9)","(1, 2, 4, 5, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[1, 2, 4]","[5, 8, 9]","[1, 2, 4, 5, 8, 9]"
9,random_scc,10,2,2,"(1, 5, 9)","(2, 4, 8)","(1, 2, 4, 5, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[1, 5, 9]","[2, 4, 8]","[1, 2, 4, 5, 8, 9]"
9,random_scc,10,2,2,"(2, 3, 4)","(5, 8, 9)","(2, 3, 4, 5, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[2, 3, 4]","[5, 8, 9]","[2, 3, 4, 5, 8, 9]"
9,random_scc,10,2,2,"(2, 4, 5)","(6, 7, 8)","(2, 4, 5, 6, 7, 8)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[2, 4, 5]","[6, 7, 8]","[2, 4, 5, 6, 7, 8]"
9,random_scc,10,2,2,"(2, 4, 6)","(3, 5, 9)","(2, 3, 4, 5, 6, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[2, 4, 6]","[3, 5, 9]","[2, 3, 4, 5, 6, 9]"
9,random_scc,10,2,2,"(2, 4, 7)","(5, 8, 9)","(2, 4, 5, 7, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[2, 4, 7]","[5, 8, 9]","[2, 4, 5, 7, 8, 9]"
9,random_scc,10,2,2,"(2, 4, 8)","(5, 6, 9)","(2, 4, 5, 6, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[2, 4, 8]","[5, 6, 9]","[2, 4, 5, 6, 8, 9]"
9,random_scc,10,2,2,"(2, 4, 8)","(5, 7, 9)","(2, 4, 5, 7, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[2, 4, 8]","[5, 7, 9]","[2, 4, 5, 7, 8, 9]"
9,random_scc,10,2,2,"(2, 5, 9)","(6, 7, 8)","(2, 5, 6, 7, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[2, 5, 9]","[6, 7, 8]","[2, 5, 6, 7, 8, 9]"
9,random_scc,10,2,2,"(4, 5, 9)","(6, 7, 8)","(4, 5, 6, 7, 8, 9)",3,3,6,True,4,1,1,1,0,1.0,0.0,False,"[4, 5, 9]","[6, 7, 8]","[4, 5, 6, 7, 8, 9]"
9,random_scc,10,2,2,"(2, 4)","(3, 5, 9)","(2, 3, 4, 5, 9)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[2, 4]","[3, 5, 9]","[2, 3, 4, 5, 9]"
9,random_scc,10,2,2,"(2, 4)","(5, 8, 9)","(2, 4, 5, 8, 9)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[2, 4]","[5, 8, 9]","[2, 4, 5, 8, 9]"
9,random_scc,10,2,2,"(5, 9)","(2, 4, 8)","(2, 4, 5, 8, 9)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[5, 9]","[2, 4, 8]","[2, 4, 5, 8, 9]"
9,random_scc,10,2,2,"(5, 9)","(6, 7, 8)","(5, 6, 7, 8, 9)",2,3,5,True,3,1,1,1,0,1.0,0.0,False,"[5, 9]","[6, 7, 8]","[5, 6, 7, 8, 9]"
9,random_scc,10,2,2,"(0, 5, 9)","(1, 2, 4)","(0, 1, 2, 4, 5, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[0, 5, 9]","[1, 2, 4]","[0, 1, 2, 4, 5, 9]"
9,random_scc,10,2,2,"(0, 5, 9)","(2, 4, 8)","(0, 2, 4, 5, 8, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[0, 5, 9]","[2, 4, 8]","[0, 2, 4, 5, 8, 9]"
9,random_scc,10,2,2,"(0, 5, 9)","(6, 7, 8)","(0, 5, 6, 7, 8, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[0, 5, 9]","[6, 7, 8]","[0, 5, 6, 7, 8, 9]"
9,random_scc,10,2,2,"(1, 5, 9)","(2, 3, 4)","(1, 2, 3, 4, 5, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[1, 5, 9]","[2, 3, 4]","[1, 2, 3, 4, 5, 9]"
9,random_scc,10,2,2,"(1, 5, 9)","(2, 4, 6)","(1, 2, 4, 5, 6, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[1, 5, 9]","[2, 4, 6]","[1, 2, 4, 5, 6, 9]"
9,random_scc,10,2,2,"(1, 5, 9)","(6, 7, 8)","(1, 5, 6, 7, 8, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[1, 5, 9]","[6, 7, 8]","[1, 5, 6, 7, 8, 9]"
9,random_scc,10,2,2,"(2, 4, 6)","(5, 7, 9)","(2, 4, 5, 6, 7, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[2, 4, 6]","[5, 7, 9]","[2, 4, 5, 6, 7, 9]"
9,random_scc,10,2,2,"(2, 4, 7)","(3, 5, 9)","(2, 3, 4, 5, 7, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[2, 4, 7]","[3, 5, 9]","[2, 3, 4, 5, 7, 9]"
9,random_scc,10,2,2,"(2, 4, 9)","(6, 7, 8)","(2, 4, 6, 7, 8, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[2, 4, 9]","[6, 7, 8]","[2, 4, 6, 7, 8, 9]"
9,random_scc,10,2,2,"(3, 5, 9)","(6, 7, 8)","(3, 5, 6, 7, 8, 9)",3,3,6,True,3,1,1,1,0,1.0,0.0,False,"[3, 5, 9]","[6, 7, 8]","[3, 5, 6, 7, 8, 9]"
9,random_scc,10,2,2,"(2, 4)","(1, 5, 9)","(1, 2, 4, 5, 9)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[2, 4]","[1, 5, 9]","[1, 2, 4, 5, 9]"
9,random_scc,10,2,2,"(2, 4)","(6, 7, 8)","(2, 4, 6, 7, 8)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[2, 4]","[6, 7, 8]","[2, 4, 6, 7, 8]"
9,random_scc,10,2,2,"(5, 9)","(0, 2, 4)","(0, 2, 4, 5, 9)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[5, 9]","[0, 2, 4]","[0, 2, 4, 5, 9]"
9,random_scc,10,2,2,"(5, 9)","(1, 2, 4)","(1, 2, 4, 5, 9)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[5, 9]","[1, 2, 4]","[1, 2, 4, 5, 9]"
9,random_scc,10,2,2,"(5, 9)","(2, 3, 4)","(2, 3, 4, 5, 9)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[5, 9]","[2, 3, 4]","[2, 3, 4, 5, 9]"
9,random_scc,10,2,2,"(5, 9)","(2, 4, 6)","(2, 4, 5, 6, 9)",2,3,5,True,2,1,1,1,0,1.0,0.0,False,"[5, 9]","[2, 4, 6]","[2, 4, 5, 6, 9]"
9,random_scc,10,2,2,"(0, 2, 4)","(5, 6, 9)","(0, 2, 4, 5, 6, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[0, 2, 4]","[5, 6, 9]","[0, 2, 4, 5, 6, 9]"
9,random_scc,10,2,2,"(0, 2, 4)","(5, 7, 9)","(0, 2, 4, 5, 7, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[0, 2, 4]","[5, 7, 9]","[0, 2, 4, 5, 7, 9]"
9,random_scc,10,2,2,"(0, 2, 4)","(6, 7, 8)","(0, 2, 4, 6, 7, 8)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[0, 2, 4]","[6, 7, 8]","[0, 2, 4, 6, 7, 8]"
9,random_scc,10,2,2,"(0, 5, 9)","(2, 3, 4)","(0, 2, 3, 4, 5, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[0, 5, 9]","[2, 3, 4]","[0, 2, 3, 4, 5, 9]"
9,random_scc,10,2,2,"(0, 5, 9)","(2, 4, 6)","(0, 2, 4, 5, 6, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[0, 5, 9]","[2, 4, 6]","[0, 2, 4, 5, 6, 9]"
9,random_scc,10,2,2,"(1, 2, 4)","(5, 6, 9)","(1, 2, 4, 5, 6, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[1, 2, 4]","[5, 6, 9]","[1, 2, 4, 5, 6, 9]"
9,random_scc,10,2,2,"(1, 2, 4)","(5, 7, 9)","(1, 2, 4, 5, 7, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[1, 2, 4]","[5, 7, 9]","[1, 2, 4, 5, 7, 9]"
9,random_scc,10,2,2,"(1, 2, 4)","(6, 7, 8)","(1, 2, 4, 6, 7, 8)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[1, 2, 4]","[6, 7, 8]","[1, 2, 4, 6, 7, 8]"
9,random_scc,10,2,2,"(1, 5, 9)","(2, 4, 7)","(1, 2, 4, 5, 7, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[1, 5, 9]","[2, 4, 7]","[1, 2, 4, 5, 7, 9]"
9,random_scc,10,2,2,"(2, 3, 4)","(5, 6, 9)","(2, 3, 4, 5, 6, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[2, 3, 4]","[5, 6, 9]","[2, 3, 4, 5, 6, 9]"
9,random_scc,10,2,2,"(2, 3, 4)","(5, 7, 9)","(2, 3, 4, 5, 7, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[2, 3, 4]","[5, 7, 9]","[2, 3, 4, 5, 7, 9]"
9,random_scc,10,2,2,"(2, 3, 4)","(6, 7, 8)","(2, 3, 4, 6, 7, 8)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[2, 3, 4]","[6, 7, 8]","[2, 3, 4, 6, 7, 8]"
9,random_scc,10,2,2,"(2, 4, 7)","(5, 6, 9)","(2, 4, 5, 6, 7, 9)",3,3,6,True,2,1,1,1,0,1.0,0.0,False,"[2, 4, 7]","[5, 6, 9]","[2, 4, 5, 6, 7, 9]"
9,random_scc,10,2,2,"(2, 4)","(5, 9)","(2, 4, 5, 9)",2,2,4,True,1,1,1,1,0,1.0,0.0,False,"[2, 4]","[5, 9]","[2, 4, 5, 9]"
9,random_scc,10,2,2,"(2, 4)","(0, 5, 9)","(0, 2, 4, 5, 9)",2,3,5,True,1,1,1,1,0,1.0,0.0,False,"[2, 4]","[0, 5, 9]","[0, 2, 4, 5, 9]"
9,random_scc,10,2,2,"(2, 4)","(5, 6, 9)","(2, 4, 5, 6, 9)",2,3,5,True,1,1,1,1,0,1.0,0.0,False,"[2, 4]","[5, 6, 9]","[2, 4, 5, 6, 9]"
9,random_scc,10,2,2,"(2, 4)","(5, 7, 9)","(2, 4, 5, 7, 9)",2,3,5,True,1,1,1,1,0,1.0,0.0,False,"[2, 4]","[5, 7, 9]","[2, 4, 5, 7, 9]"
9,random_scc,10,2,2,"(5, 9)","(2, 4, 7)","(2, 4, 5, 7, 9)",2,3,5,True,1,1,1,1,0,1.0,0.0,False,"[5, 9]","[2, 4, 7]","[2, 4, 5, 7, 9]"
9,random_scc,10,2,2,"(0, 5, 9)","(2, 4, 7)","(0, 2, 4, 5, 7, 9)",3,3,6,True,1,1,1,1,0,1.0,0.0,False,"[0, 5, 9]","[2, 4, 7]","[0, 2, 4, 5, 7, 9]"
10,random_scc,10,2,2,"(1, 7, 9)","(2, 3, 8)","(1, 2, 3, 7, 8, 9)",3,3,6,True,3,74,1,1,0,1.0,0.0,False,"[1, 7, 9]","[2, 3, 8]","[1, 2, 3, 7, 8, 9]"
10,random_scc,10,2,2,"(2, 3, 8)","(4, 7, 9)","(2, 3, 4, 7, 8, 9)",3,3,6,True,3,74,1,1,0,1.0,0.0,False,"[2, 3, 8]","[4, 7, 9]","[2, 3, 4, 7, 8, 9]"
10,random_scc,10,2,2,"(2, 3, 8)","(5, 7, 9)","(2, 3, 5, 7, 8, 9)",3,3,6,True,3,74,1,1,0,1.0,0.0,False,"[2, 3, 8]","[5, 7, 9]","[2, 3, 5, 7, 8, 9]"
10,random_scc,10,2,2,"(7, 9)","(2, 3, 8)","(2, 3, 7, 8, 9)",2,3,5,True,2,74,1,1,0,1.0,0.0,False,"[7, 9]","[2, 3, 8]","[2, 3, 7, 8, 9]"
10,random_scc,10,2,2,"(0, 1, 7)","(2, 3, 8)","(0, 1, 2, 3, 7, 8)",3,3,6,True,2,74,1,1,0,1.0,0.0,False,"[0, 1, 7]","[2, 3, 8]","[0, 1, 2, 3, 7, 8]"
10,random_scc,10,2,2,"(0, 1, 9)","(2, 3, 8)","(0, 1, 2, 3, 8, 9)",3,3,6,True,2,74,1,1,0,1.0,0.0,False,"[0, 1, 9]","[2, 3, 8]","[0, 1, 2, 3, 8, 9]"
10,random_scc,10,2,2,"(0, 4, 9)","(2, 3, 8)","(0, 2, 3, 4, 8, 9)",3,3,6,True,2,74,1,1,0,1.0,0.0,False,"[0, 4, 9]","[2, 3, 8]","[0, 2, 3, 4, 8, 9]"
10,random_scc,10,2,2,"(0, 5, 9)","(2, 3, 8)","(0, 2, 3, 5, 8, 9)",3,3,6,True,2,74,1,1,0,1.0,0.0,False,"[0, 5, 9]","[2, 3, 8]","[0, 2, 3, 5, 8, 9]"
10,random_scc,10,2,2,"(0, 7, 9)","(2, 3, 8)","(0, 2, 3, 7, 8, 9)",3,3,6,True,2,74,1,1,0,1.0,0.0,False,"[0, 7, 9]","[2, 3, 8]","[0, 2, 3, 7, 8, 9]"
10,random_scc,10,2,2,"(2, 3, 8)","(6, 7, 9)","(2, 3, 6, 7, 8, 9)",3,3,6,True,2,74,1,1,0,1.0,0.0,False,"[2, 3, 8]","[6, 7, 9]","[2, 3, 6, 7, 8, 9]"
10,random_scc,10,2,2,"(0, 9)","(2, 3, 8)","(0, 2, 3, 8, 9)",2,3,5,True,1,74,1,1,0,1.0,0.0,False,"[0, 9]","[2, 3, 8]","[0, 2, 3, 8, 9]"
10,random_scc,10,2,2,"(0, 6, 9)","(2, 3, 8)","(0, 2, 3, 6, 8, 9)",3,3,6,True,1,74,1,1,0,1.0,0.0,False,"[0, 6, 9]","[2, 3, 8]","[0, 2, 3, 6, 8, 9]"
11,random_scc,10,2,2,"(1, 2, 4)","(3, 6, 7)","(1, 2, 3, 4, 6, 7)",3,3,6,True,4,2,2,2,0,1.0,0.0,False,"[1, 2, 4]","[3, 6, 7]","[1, 2, 3, 4, 6, 7]"
11,random_scc,10,2,2,"(1, 6, 7)","(3, 4, 5)","(1, 3, 4, 5, 6, 7)",3,3,6,True,4,2,2,1,0,1.0,0.0,False,"[1, 6, 7]","[3, 4, 5]","[1, 3, 4, 5, 6, 7]"
11,random_scc,10,2,2,"(1, 6, 7)","(4, 5, 9)","(1, 4, 5, 6, 7, 9)",3,3,6,True,4,2,2,2,0,1.0,0.0,False,"[1, 6, 7]","[4, 5, 9]","[1, 4, 5, 6, 7, 9]"
11,random_scc,10,2,2,"(2, 6, 7)","(3, 4, 5)","(2, 3, 4, 5, 6, 7)",3,3,6,True,4,2,2,1,0,1.0,0.0,False,"[2, 6, 7]","[3, 4, 5]","[2, 3, 4, 5, 6, 7]"
11,random_scc,10,2,2,"(3, 4, 5)","(6, 7, 9)","(3, 4, 5, 6, 7, 9)",3,3,6,True,4,2,2,1,0,1.0,0.0,False,"[3, 4, 5]","[6, 7, 9]","[3, 4, 5, 6, 7, 9]"
11,random_scc,10,2,2,"(3, 6, 7)","(4, 5, 9)","(3, 4, 5, 6, 7, 9)",3,3,6,True,4,2,2,1,0,1.0,0.0,False,"[3, 6, 7]","[4, 5, 9]","[3, 4, 5, 6, 7, 9]"
11,random_scc,10,2,2,"(0, 3, 4)","(1, 6, 7)","(0, 1, 3, 4, 6, 7)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[0, 3, 4]","[1, 6, 7]","[0, 1, 3, 4, 6, 7]"
11,random_scc,10,2,2,"(0, 6, 7)","(4, 5, 9)","(0, 4, 5, 6, 7, 9)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[0, 6, 7]","[4, 5, 9]","[0, 4, 5, 6, 7, 9]"
11,random_scc,10,2,2,"(0, 8, 9)","(1, 2, 4)","(0, 1, 2, 4, 8, 9)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[0, 8, 9]","[1, 2, 4]","[0, 1, 2, 4, 8, 9]"
11,random_scc,10,2,2,"(0, 8, 9)","(1, 3, 4)","(0, 1, 3, 4, 8, 9)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[0, 8, 9]","[1, 3, 4]","[0, 1, 3, 4, 8, 9]"
11,random_scc,10,2,2,"(0, 8, 9)","(1, 6, 7)","(0, 1, 6, 7, 8, 9)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[0, 8, 9]","[1, 6, 7]","[0, 1, 6, 7, 8, 9]"
11,random_scc,10,2,2,"(1, 3, 4)","(2, 6, 7)","(1, 2, 3, 4, 6, 7)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[1, 3, 4]","[2, 6, 7]","[1, 2, 3, 4, 6, 7]"
11,random_scc,10,2,2,"(1, 6, 7)","(2, 3, 4)","(1, 2, 3, 4, 6, 7)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[1, 6, 7]","[2, 3, 4]","[1, 2, 3, 4, 6, 7]"
11,random_scc,10,2,2,"(1, 6, 7)","(3, 4, 8)","(1, 3, 4, 6, 7, 8)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[1, 6, 7]","[3, 4, 8]","[1, 3, 4, 6, 7, 8]"
11,random_scc,10,2,2,"(1, 6, 7)","(3, 4, 9)","(1, 3, 4, 6, 7, 9)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[1, 6, 7]","[3, 4, 9]","[1, 3, 4, 6, 7, 9]"
11,random_scc,10,2,2,"(2, 6, 7)","(3, 4, 8)","(2, 3, 4, 6, 7, 8)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[2, 6, 7]","[3, 4, 8]","[2, 3, 4, 6, 7, 8]"
11,random_scc,10,2,2,"(2, 6, 7)","(4, 5, 9)","(2, 4, 5, 6, 7, 9)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[2, 6, 7]","[4, 5, 9]","[2, 4, 5, 6, 7, 9]"
11,random_scc,10,2,2,"(3, 4, 8)","(6, 7, 9)","(3, 4, 6, 7, 8, 9)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[3, 4, 8]","[6, 7, 9]","[3, 4, 6, 7, 8, 9]"
11,random_scc,10,2,2,"(4, 5, 9)","(6, 7, 8)","(4, 5, 6, 7, 8, 9)",3,3,6,True,3,2,2,2,0,1.0,0.0,False,"[4, 5, 9]","[6, 7, 8]","[4, 5, 6, 7, 8, 9]"
11,random_scc,10,2,2,"(3, 4)","(1, 6, 7)","(1, 3, 4, 6, 7)",2,3,5,True,2,2,2,2,0,1.0,0.0,False,"[3, 4]","[1, 6, 7]","[1, 3, 4, 6, 7]"
11,random_scc,10,2,2,"(3, 4)","(2, 6, 7)","(2, 3, 4, 6, 7)",2,3,5,True,2,2,2,2,0,1.0,0.0,False,"[3, 4]","[2, 6, 7]","[2, 3, 4, 6, 7]"
11,random_scc,10,2,2,"(6, 7)","(3, 4, 5)","(3, 4, 5, 6, 7)",2,3,5,True,2,2,2,1,0,1.0,0.0,False,"[6, 7]","[3, 4, 5]","[3, 4, 5, 6, 7]"
11,random_scc,10,2,2,"(6, 7)","(4, 5, 9)","(4, 5, 6, 7, 9)",2,3,5,True,2,2,2,2,0,1.0,0.0,False,"[6, 7]","[4, 5, 9]","[4, 5, 6, 7, 9]"
11,random_scc,10,2,2,"(0, 3, 4)","(2, 6, 7)","(0, 2, 3, 4, 6, 7)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[0, 3, 4]","[2, 6, 7]","[0, 2, 3, 4, 6, 7]"
11,random_scc,10,2,2,"(0, 3, 4)","(6, 7, 9)","(0, 3, 4, 6, 7, 9)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[0, 3, 4]","[6, 7, 9]","[0, 3, 4, 6, 7, 9]"
11,random_scc,10,2,2,"(0, 6, 7)","(3, 4, 5)","(0, 3, 4, 5, 6, 7)",3,3,6,True,2,2,2,1,0,1.0,0.0,False,"[0, 6, 7]","[3, 4, 5]","[0, 3, 4, 5, 6, 7]"
11,random_scc,10,2,2,"(0, 6, 7)","(3, 4, 8)","(0, 3, 4, 6, 7, 8)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[0, 6, 7]","[3, 4, 8]","[0, 3, 4, 6, 7, 8]"
11,random_scc,10,2,2,"(0, 8, 9)","(3, 4, 5)","(0, 3, 4, 5, 8, 9)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[0, 8, 9]","[3, 4, 5]","[0, 3, 4, 5, 8, 9]"
11,random_scc,10,2,2,"(0, 8, 9)","(3, 4, 7)","(0, 3, 4, 7, 8, 9)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[0, 8, 9]","[3, 4, 7]","[0, 3, 4, 7, 8, 9]"
11,random_scc,10,2,2,"(0, 8, 9)","(4, 6, 7)","(0, 4, 6, 7, 8, 9)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[0, 8, 9]","[4, 6, 7]","[0, 4, 6, 7, 8, 9]"
11,random_scc,10,2,2,"(0, 8, 9)","(5, 6, 7)","(0, 5, 6, 7, 8, 9)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[0, 8, 9]","[5, 6, 7]","[0, 5, 6, 7, 8, 9]"
11,random_scc,10,2,2,"(1, 2, 4)","(6, 7, 9)","(1, 2, 4, 6, 7, 9)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[1, 2, 4]","[6, 7, 9]","[1, 2, 4, 6, 7, 9]"
11,random_scc,10,2,2,"(1, 3, 4)","(6, 7, 9)","(1, 3, 4, 6, 7, 9)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[1, 3, 4]","[6, 7, 9]","[1, 3, 4, 6, 7, 9]"
11,random_scc,10,2,2,"(2, 6, 7)","(3, 4, 9)","(2, 3, 4, 6, 7, 9)",3,3,6,True,2,2,2,2,0,1.0,0.0,False,"[2, 6, 7]","[3, 4, 9]","[2, 3, 4, 6, 7, 9]"
11,random_scc,10,2,2,"(3, 4, 5)","(6, 7, 8)","(3, 4, 5, 6, 7, 8)",3,3,6,True,2,2,2,1,0,1.0,0.0,False,"[3, 4, 5]","[6, 7, 8]","[3, 4, 5, 6, 7, 8]"
11,random_scc,10,2,2,"(3, 4, 8)","(5, 6, 7)","(3, 4, 5, 6, 7, 8)",3,3,6,True,2,2,2,1,0,1.0,0.0,False,"[3, 4, 8]","[5, 6, 7]","[3, 4, 5, 6, 7, 8]"
11,random_scc,10,2,2,"(3, 4, 9)","(5, 6, 7)","(3, 4, 5, 6, 7, 9)",3,3,6,True,2,2,2,1,0,1.0,0.0,False,"[3, 4, 9]","[5, 6, 7]","[3, 4, 5, 6, 7, 9]"
11,random_scc,10,2,2,"(3, 4)","(0, 8, 9)","(0, 3, 4, 8, 9)",2,3,5,True,1,2,2,2,0,1.0,0.0,False,"[3, 4]","[0, 8, 9]","[0, 3, 4, 8, 9]"
11,random_scc,10,2,2,"(3, 4)","(5, 6, 7)","(3, 4, 5, 6, 7)",2,3,5,True,1,2,2,1,0,1.0,0.0,False,"[3, 4]","[5, 6, 7]","[3, 4, 5, 6, 7]"
11,random_scc,10,2,2,"(3, 4)","(6, 7, 9)","(3, 4, 6, 7, 9)",2,3,5,True,1,2,2,2,0,1.0,0.0,False,"[3, 4]","[6, 7, 9]","[3, 4, 6, 7, 9]"
11,random_scc,10,2,2,"(6, 7)","(0, 8, 9)","(0, 6, 7, 8, 9)",2,3,5,True,1,2,2,2,0,1.0,0.0,False,"[6, 7]","[0, 8, 9]","[0, 6, 7, 8, 9]"
11,random_scc,10,2,2,"(6, 7)","(3, 4, 8)","(3, 4, 6, 7, 8)",2,3,5,True,1,2,2,2,0,1.0,0.0,False,"[6, 7]","[3, 4, 8]","[3, 4, 6, 7, 8]"
11,random_scc,10,2,2,"(0, 3, 4)","(5, 6, 7)","(0, 3, 4, 5, 6, 7)",3,3,6,True,1,2,2,1,0,1.0,0.0,False,"[0, 3, 4]","[5, 6, 7]","[0, 3, 4, 5, 6, 7]"
