graph_id,source_observer,target_observer,source_nodes,target_nodes,n_micro_edges,shared_classes,residual_bits,residual_qcoords,label_entropy_bits,transport_mi_norm,deterministic_accuracy,live_quotient
66,1,0,4,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
66,3,2,10,13,1,1,0.0,0.0,-0.0,0.0,1.0,0
67,1,0,7,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
67,3,1,14,6 7,2,1,0.0,0.0,-0.0,0.0,1.0,0
68,2,0,4,2,1,1,0.0,0.0,-0.0,0.0,1.0,0
68,4,2,14,7,1,1,0.0,0.0,-0.0,0.0,1.0,0
68,4,1,13,8 11,2,1,0.0,0.0,-0.0,0.0,1.0,0
68,2,1,6,11,1,1,0.0,0.0,-0.0,0.0,1.0,0
68,4,3,12,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
69,4,2,7,2,1,1,0.0,0.0,-0.0,0.0,1.0,0
69,3,0,17,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
69,2,0,1,11,1,1,0.0,0.0,-0.0,0.0,1.0,0
69,2,1,0 1,12 14,2,1,0.0,0.0,-0.0,0.0,1.0,0
69,3,1,15 16,12 13,2,1,0.0,0.0,-0.0,0.0,1.0,0
69,4,3,4,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
70,4,0,8 11,1 2,2,1,0.0,0.0,-0.0,0.0,1.0,0
70,2,0,12,2,1,1,0.0,0.0,-0.0,0.0,1.0,0
70,3,2,4,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
70,2,1,13,16,1,1,0.0,0.0,-0.0,0.0,1.0,0
70,3,1,4,17,1,1,0.0,0.0,-0.0,0.0,1.0,0
71,3,2,5,1,1,1,0.0,0.0,-0.0,0.0,1.0,0
71,2,0,0 3,10 11,2,1,0.0,0.0,-0.0,0.0,1.0,0
71,2,1,1,12,1,1,0.0,0.0,-0.0,0.0,1.0,0
72,3,0,3,4,1,1,0.0,0.0,-0.0,0.0,1.0,0
72,2,1,16,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
72,3,2,0,15 17,2,1,0.0,0.0,-0.0,0.0,1.0,0
73,3,2,16,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
73,2,1,6,12,1,1,0.0,0.0,-0.0,0.0,1.0,0
73,4,3,11,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
74,2,0,6,2,1,1,0.0,0.0,-0.0,0.0,1.0,0
74,3,2,11,6,1,1,0.0,0.0,-0.0,0.0,1.0,0
74,2,1,4 6,13 14,2,1,0.0,0.0,-0.0,0.0,1.0,0
75,4,3,17,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
75,1,0,1,12,1,1,0.0,0.0,-0.0,0.0,1.0,0
76,3,1,6,2,1,1,0.0,0.0,-0.0,0.0,1.0,0
76,1,0,2 3,12 13,2,1,0.0,0.0,-0.0,0.0,1.0,0
76,3,2,5,16,1,1,0.0,0.0,-0.0,0.0,1.0,0
77,2,1,1,6,1,1,0.0,0.0,-0.0,0.0,1.0,0
77,3,1,13,6,1,1,0.0,0.0,-0.0,0.0,1.0,0
77,4,3,10,14,1,1,0.0,0.0,-0.0,0.0,1.0,0
77,2,0,0,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
77,1,0,5,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
77,4,0,9,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
78,4,3,2,7,1,1,0.0,0.0,-0.0,0.0,1.0,0
78,3,0,7,9,1,1,0.0,0.0,-0.0,0.0,1.0,0
78,1,0,12,9,1,1,0.0,0.0,-0.0,0.0,1.0,0
78,4,0,1,11,1,1,0.0,0.0,-0.0,0.0,1.0,0
78,4,1,3,13,1,1,0.0,0.0,-0.0,0.0,1.0,0
78,3,2,6,16,1,1,0.0,0.0,-0.0,0.0,1.0,0
79,2,1,6 7,12 13,2,1,0.0,0.0,-0.0,0.0,1.0,0
80,4,1,15 16,4 5,2,1,0.0,0.0,-0.0,0.0,1.0,0
80,4,3,17,12,1,1,0.0,0.0,-0.0,0.0,1.0,0
81,3,1,3,7,1,1,0.0,0.0,-0.0,0.0,1.0,0
81,1,0,7,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
81,3,2,1 3,13 14,2,1,0.0,0.0,-0.0,0.0,1.0,0
81,4,2,16,13,1,1,0.0,0.0,-0.0,0.0,1.0,0
82,2,0,0,5 6,2,1,0.0,0.0,-0.0,0.0,1.0,0
82,4,3,13,11,1,1,0.0,0.0,-0.0,0.0,1.0,0
82,2,1,0,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
83,4,2,2,7,1,1,0.0,0.0,-0.0,0.0,1.0,0
83,4,3,0 2,8 10,2,1,0.0,0.0,-0.0,0.0,1.0,0
83,4,1,2 3,14,2,1,0.0,0.0,-0.0,0.0,1.0,0
83,1,0,14,16,1,1,0.0,0.0,-0.0,0.0,1.0,0
83,4,0,2,17,1,1,0.0,0.0,-0.0,0.0,1.0,0
84,4,1,16,5,1,1,0.0,0.0,-0.0,0.0,1.0,0
84,2,1,1,6,1,1,0.0,0.0,-0.0,0.0,1.0,0
84,2,0,2,11,1,1,0.0,0.0,-0.0,0.0,1.0,0
85,3,2,15,11,1,1,0.0,0.0,-0.0,0.0,1.0,0
85,4,3,14,17,1,1,0.0,0.0,-0.0,0.0,1.0,0
86,3,0,12,1 2,2,1,0.0,0.0,-0.0,0.0,1.0,0
86,4,3,8,13,1,1,0.0,0.0,-0.0,0.0,1.0,0
86,3,2,12,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
87,3,0,14,1 2,2,1,0.0,0.0,-0.0,0.0,1.0,0
87,2,1,5,8,1,1,0.0,0.0,-0.0,0.0,1.0,0
87,4,1,17,10,1,1,0.0,0.0,-0.0,0.0,1.0,0
88,3,1,9,4,1,1,0.0,0.0,-0.0,0.0,1.0,0
88,2,1,1 2,5,2,1,0.0,0.0,-0.0,0.0,1.0,0
88,4,1,13,6,1,1,0.0,0.0,-0.0,0.0,1.0,0
88,1,0,5,15,1,1,0.0,0.0,-0.0,0.0,1.0,0
88,2,0,0 3,16 17,2,1,0.0,0.0,-0.0,0.0,1.0,0
88,3,0,10,16,1,1,0.0,0.0,-0.0,0.0,1.0,0
