k,q,w,ratio,n_rec,n_img,qk,one_over_e_ref,part_surv_full_count,part_surv_image_count,orbit_dim_image,orbit_dim_recurrent,R_active,R_passive_h1,R_passive_h2,ensemble,density,instance,seed,R_active_classes
3,8,1,0.3333333333333333,60,94,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7282876501864042,0.6563211772898354,0.9831492268326565,0.9351048350486648,0.9603064844621744,scc,2,15,190148,56.0
3,8,1,0.3333333333333333,73,103,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7429445030203576,0.6877582843200019,0.9693328046579782,0.9423352727819706,0.9542904713081735,scc,2,16,190149,64.0
3,8,1,0.3333333333333333,79,105,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7460272797406803,0.7004200831307892,1.0,0.9588522127940985,0.9970845227572089,scc,2,17,190150,79.0
3,8,1,0.3333333333333333,61,94,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7282876501864042,0.6589708152847652,0.991890673037156,0.9313448972142149,0.9791961085978589,scc,2,18,190151,59.0
3,8,1,0.3333333333333333,63,96,512,0.34360891580581665,0.25,0.15,0.7316625000801285,0.6641422137222129,0.9489977739991944,0.8288379285884292,0.9240929029174135,scc,2,19,190152,51.0
3,8,1,0.3333333333333333,59,92,512,0.34360891580581665,0.25,0.15,0.7248402173396681,0.653627005484649,1.0,0.9827826820381071,1.0,scc,2,20,190153,59.0
3,8,1,0.3333333333333333,66,90,512,0.34360891580581665,0.25,0.15,0.7213170107032972,0.6715993465953837,1.0,0.9650082206723872,1.0,scc,2,21,190154,66.0
3,8,1,0.3333333333333333,70,101,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7398012758613106,0.6810314463272186,0.9676070302459223,0.9432358886906607,0.9557367442378896,scc,2,22,190155,61.0
3,8,1,0.3333333333333333,51,90,512,0.34360891580581665,0.25,0.15,0.7213170107032972,0.6302694824412773,1.0,0.9737566601691502,1.0,scc,2,23,190156,51.0
3,8,1,0.3333333333333333,50,81,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.7044277780982917,0.6270951321971916,0.9841832720226257,0.9614463183050538,0.9786858081296163,scc,2,24,190157,47.0
3,8,1,0.3333333333333333,56,94,512,0.34360891580581665,0.25,0.15,0.7282876501864042,0.6452616580064006,0.9815896900824117,0.9564748368624919,0.9718462648697643,scc,2,25,190158,52.0
3,8,1,0.3333333333333333,29,76,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.6942141681603984,0.5397756661252858,0.9787785310260572,0.7121130408099613,0.8744224231638916,scc,2,26,190159,27.0
3,8,1,0.3333333333333333,40,88,512,0.34360891580581665,0.25,0.15,0.7177146242930331,0.5913253438763736,0.9714383413802461,0.912823493386637,0.9559435510107197,scc,2,27,190160,36.0
3,8,1,0.3333333333333333,27,95,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7299839564812164,0.5283208335737187,0.9642630869047908,0.9378626974051986,0.9513499434000904,scc,2,28,190161,24.0
3,8,1,0.3333333333333333,39,87,512,0.34360891580581665,0.25,0.15,0.7158826106498587,0.5872669132069165,0.9460017975843502,0.7203529200616233,0.8437260654870744,scc,2,29,190162,32.0
3,8,1,0.3333333333333333,18,75,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.6920909656106534,0.4633250001602569,1.0,0.9130511749589498,0.9802245459658266,scc,2,30,190163,18.0
3,8,1,0.3333333333333333,76,95,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7299839564812164,0.6942141681603984,1.0,0.9529874182399376,1.0,scc,2,31,190164,76.0
3,8,1,0.3333333333333333,79,102,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7413805935523884,0.7004200831307892,0.9787657991161101,0.9482055550914262,0.9690255262359185,scc,2,32,190165,72.0
3,8,1,0.3333333333333333,65,93,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7265732012342258,0.6691519792253838,0.9767990318750808,0.8650174694343825,0.9555855239717619,scc,2,33,190166,59.0
3,8,1,0.3333333333333333,40,76,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.6942141681603984,0.5913253438763736,0.9220136965628004,0.7516072988364303,0.8615228201083382,scc,2,34,190167,30.0
3,8,1,0.3333333333333333,58,102,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7413805935523884,0.6508867772363969,0.9824011902650671,0.9319647201276734,0.9731065571708895,scc,2,35,190168,54.0
3,8,1,0.3333333333333333,87,108,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.750543055795941,0.7158826106498587,0.9947923554299918,0.9576251918735086,0.9947923554299918,scc,2,36,190169,85.0
3,8,1,0.3333333333333333,76,101,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7398012758613106,0.6942141681603984,0.9810105837106252,0.9492327375440568,0.9810105837106252,scc,2,37,190170,70.0
3,8,1,0.3333333333333333,33,70,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.6810314463272186,0.5604882354842726,0.9911993158528026,0.8102980743642179,0.9318145265657582,scc,2,38,190171,32.0
3,8,1,0.3333333333333333,61,91,512,0.34360891580581665,0.25,0.15,0.7230882933554107,0.6589708152847652,0.9658024168908768,0.9416978333112592,0.9564452139946669,scc,2,39,190172,53.0
3,8,1,0.3333333333333333,60,96,512,0.34360891580581665,0.25,0.15,0.7316625000801285,0.6563211772898354,0.97874839900079,0.955469903906914,0.97874839900079,scc,2,40,190173,55.0
3,8,1,0.3333333333333333,79,111,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7549350962611229,0.7004200831307892,0.9690255262359185,0.9331928384506324,0.9588522127940985,scc,2,41,190174,69.0
3,8,1,0.3333333333333333,93,111,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7549350962611229,0.7265732012342258,0.977544300028341,0.8674548983786384,0.9583475064177287,scc,2,42,190175,84.0
3,8,1,0.3333333333333333,75,96,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7316625000801285,0.6920909656106534,0.9840201363217093,0.9703917258951801,0.9840201363217093,scc,2,43,190176,70.0
3,8,1,0.3333333333333333,62,94,512,0.34360891580581665,0.25,0.15,0.7282876501864042,0.6615773678207639,0.9796267556696915,0.8397438947852097,0.9665263290234957,scc,2,44,190177,57.0
3,8,1,0.3333333333333333,40,80,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.7024364549874846,0.5913253438763736,0.9788657931386814,0.9309025266888221,0.9714383413802461,scc,2,45,190178,37.0
3,8,1,0.3333333333333333,61,98,512,0.34360891580581665,0.25,0.15,0.7349677604572454,0.6589708152847652,0.9703494143492655,0.8017363156597643,0.9149393145999464,scc,2,46,190179,54.0
3,8,1,0.3333333333333333,59,104,512,0.34360891580581665,0.16666666666666666,0.13095238095238096,0.7444933020156769,0.653627005484649,0.9594082357907096,0.9046831586126398,0.9335689842553747,scc,2,47,190180,50.0
3,8,1,0.3333333333333333,40,85,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.7121545484597447,0.5913253438763736,0.9638016383333955,0.7981933310080718,0.9220136965628004,scc,2,48,190181,35.0
3,8,1,0.3333333333333333,45,87,512,0.34360891580581665,0.25,0.15,0.7158826106498587,0.6102058995921861,0.9624077931717798,0.9185231343368839,0.9624077931717798,scc,2,49,190182,39.0
3,8,1,0.3333333333333333,32,95,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7299839564812164,0.5555555555555556,0.9813781191217037,0.8643856189774725,0.9400879436282185,scc,2,50,190183,30.0
3,8,1,0.3333333333333333,42,82,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.7063946671797872,0.5991463803087511,1.0,0.9587575426481765,1.0,scc,2,51,190184,42.0
3,8,1,0.3333333333333333,71,94,512,0.34360891580581665,0.25,0.15,0.7282876501864042,0.6833052355005202,0.9828687264534685,0.9443241826381547,0.9792870659555694,scc,2,52,190185,66.0
3,8,1,0.3333333333333333,51,86,512,0.34360891580581665,0.25,0.15,0.7140294171891219,0.6302694824412773,1.0,0.9444905277071527,1.0,scc,2,53,190186,51.0
3,8,1,0.3333333333333333,80,95,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7299839564812164,0.7024364549874846,0.9695274803745095,0.9381216060269909,0.9629123820901035,scc,2,54,190187,70.0
3,8,1,0.3333333333333333,77,104,512,0.34360891580581665,0.20833333333333334,0.13888888888888887,0.7444933020156769,0.6963096156327668,0.9845436670574951,0.9140123757794454,0.9813238538714865,scc,2,55,190188,72.0
3,8,1,0.3333333333333333,59,86,512,0.34360891580581665,0.25,0.15,0.7140294171891219,0.653627005484649,0.995807657539761,0.9442335367059552,0.9872016495523378,scc,2,56,190189,58.0
3,8,1,0.3333333333333333,64,82,512,0.34360891580581665,0.2916666666666667,0.16666666666666666,0.7063946671797872,0.6666666666666666,0.992366051731146,0.9678924870096008,0.992366051731146,scc,2,57,190190,62.0
3,8,1,0.3333333333333333,56,93,512,0.34360891580581665,0.25,0.15,0.7265732012342258,0.6452616580064006,0.9863217474115977,0.9564748368624919,0.9815896900824117,scc,2,58,190191,53.0
3,8,1,0.3333333333333333,72,100,512,0.34360891580581665,0.16666666666666666,0.13095238095238096,0.7382062433083029,0.6855472223824791,1.0,0.9796543909278452,1.0,scc,2,59,190192,72.0
4,2,1,0.25,1,7,16,0.25,0.625,0.625,0.701838730514401,0.0,,,,scc,2,0,200140,
4,2,1,0.25,4,11,16,0.25,0.5,0.5,0.8648579046593244,0.5,0.0,0.0,0.0,scc,2,1,200141,1.0
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,2,200142,
4,2,1,0.25,2,4,16,0.25,0.625,0.625,0.5,0.25,0.0,0.0,0.0,scc,2,3,200143,1.0
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,4,200144,
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,5,200145,
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,6,200146,
4,2,1,0.25,4,4,16,0.25,0.75,0.75,0.5,0.5,0.0,0.0,0.0,scc,2,7,200147,1.0
4,2,1,0.25,7,8,16,0.25,0.625,0.625,0.75,0.701838730514401,0.9207822211616018,0.7124143742160444,0.9207822211616018,scc,2,8,200148,6.0
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,9,200149,
4,2,1,0.25,6,6,16,0.25,0.625,0.625,0.646240625180289,0.646240625180289,0.0,0.0,0.0,scc,2,10,200150,1.0
4,2,1,0.25,1,2,16,0.25,0.875,0.875,0.25,0.0,,,,scc,2,11,200151,
4,2,1,0.25,16,16,16,0.25,0.5,0.5,1.0,1.0,1.0,0.3962406251802891,0.5,scc,2,12,200152,16.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,13,200153,
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,14,200154,
4,2,1,0.25,14,14,16,0.25,0.5,0.5,0.9518387305144009,0.9518387305144009,1.0,0.5252990700743871,0.6789391989029928,scc,2,15,200155,14.0
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,16,200156,
4,2,1,0.25,2,4,16,0.25,0.75,0.75,0.5,0.25,1.0,1.0,1.0,scc,2,17,200157,2.0
4,2,1,0.25,11,12,16,0.25,0.5,0.5,0.8962406251802891,0.8648579046593244,0.8115075629572489,0.5781296526357756,0.7472217363092141,scc,2,18,200158,7.0
4,2,1,0.25,2,11,16,0.25,0.5,0.5,0.8648579046593244,0.25,1.0,1.0,1.0,scc,2,19,200159,2.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,20,200160,
4,2,1,0.25,13,13,16,0.25,0.5,0.5,0.925109929535273,0.925109929535273,1.0,0.42831734103139474,0.6274735630753033,scc,2,21,200161,13.0
4,2,1,0.25,1,2,16,0.25,0.875,0.875,0.25,0.0,,,,scc,2,22,200162,
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,23,200163,
4,2,1,0.25,2,6,16,0.25,0.625,0.625,0.646240625180289,0.25,0.0,0.0,0.0,scc,2,24,200164,1.0
4,2,1,0.25,12,13,16,0.25,0.5,0.5,0.925109929535273,0.8962406251802891,0.8842282173954806,0.5578858913022596,0.7210570543488701,scc,2,25,200165,9.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,26,200166,
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,27,200167,
4,2,1,0.25,1,2,16,0.25,0.875,0.875,0.25,0.0,,,,scc,2,28,200168,
4,2,1,0.25,11,16,16,0.25,0.5,0.5,1.0,0.8648579046593244,1.0,0.5781296526357756,0.6711877414712396,scc,2,29,200169,11.0
4,2,1,0.25,16,16,16,0.25,0.5,0.5,1.0,1.0,1.0,0.3962406251802891,0.5,scc,2,30,200170,16.0
4,2,1,0.25,15,15,16,0.25,0.5,0.5,0.9767226489021297,0.9767226489021297,1.0,0.511916049619631,0.6616418958920284,scc,2,31,200171,15.0
4,2,1,0.25,4,7,16,0.25,0.625,0.625,0.701838730514401,0.5,1.0,1.0,1.0,scc,2,32,200172,4.0
4,2,1,0.25,12,14,16,0.25,0.5,0.5,0.9518387305144009,0.8962406251802891,1.0,0.5578858913022596,0.7210570543488701,scc,2,33,200173,12.0
4,2,1,0.25,1,7,16,0.25,0.625,0.625,0.701838730514401,0.0,,,,scc,2,34,200174,
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,35,200175,
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,36,200176,
4,2,1,0.25,2,8,16,0.25,0.625,0.625,0.75,0.25,1.0,1.0,1.0,scc,2,37,200177,2.0
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,38,200178,
4,2,1,0.25,13,15,16,0.25,0.5,0.5,0.9767226489021297,0.925109929535273,0.8107144632819592,0.5404763088546395,0.6985554954587144,scc,2,39,200179,8.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,40,200180,
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,41,200181,
4,2,1,0.25,12,15,16,0.25,0.5,0.5,0.9767226489021297,0.8962406251802891,1.0,0.4421141086977403,0.5578858913022596,scc,2,42,200182,12.0
4,2,1,0.25,4,7,16,0.25,0.625,0.625,0.701838730514401,0.5,0.0,0.0,0.0,scc,2,43,200183,1.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,44,200184,
4,2,1,0.25,14,14,16,0.25,0.5,0.5,0.9518387305144009,0.9518387305144009,0.9415887339401864,0.4162896638657993,0.5252990700743871,scc,2,45,200185,12.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,46,200186,
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,47,200187,
4,2,1,0.25,11,12,16,0.25,0.5,0.5,0.8962406251802891,0.8648579046593244,0.9602525677891275,0.45815690999132624,0.5781296526357756,scc,2,48,200188,10.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,49,200189,
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,50,200190,
4,2,1,0.25,4,8,16,0.25,0.625,0.625,0.75,0.5,0.0,0.0,0.0,scc,2,51,200191,1.0
4,2,1,0.25,5,6,16,0.25,0.625,0.625,0.646240625180289,0.5804820237218405,0.43067655807339306,0.43067655807339306,0.43067655807339306,scc,2,52,200192,2.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,53,200193,
4,2,1,0.25,1,11,16,0.25,0.5,0.5,0.8648579046593244,0.0,,,,scc,2,54,200194,
4,2,1,0.25,4,8,16,0.25,0.625,0.625,0.75,0.5,0.0,0.0,0.0,scc,2,55,200195,1.0
4,2,1,0.25,1,8,16,0.25,0.625,0.625,0.75,0.0,,,,scc,2,56,200196,
4,2,1,0.25,1,2,16,0.25,0.875,0.875,0.25,0.0,,,,scc,2,57,200197,
4,2,1,0.25,10,12,16,0.25,0.5,0.5,0.8962406251802891,0.8304820237218407,1.0,0.6020599913279623,0.6989700043360187,scc,2,58,200198,10.0
4,2,1,0.25,1,4,16,0.25,0.75,0.75,0.5,0.0,,,,scc,2,59,200199,
4,4,1,0.25,88,98,256,0.31640625,0.3125,0.2708333333333333,0.8268387305144012,0.8074289523296623,0.9948653587663187,0.7669709353517435,0.9424146272694145,scc,2,0,210147,86.0
4,4,1,0.25,29,90,256,0.31640625,0.375,0.29166666666666663,0.8114816370412093,0.6072476243909466,0.9787785310260572,0.7121130408099613,0.8233873298417378,scc,2,1,210148,27.0
4,4,1,0.25,8,52,256,0.31640625,0.4375,0.31249999999999994,0.7125549647676366,0.375,0.9357849740192015,0.8616541669070521,0.8616541669070521,scc,2,2,210149,7.0
4,4,1,0.25,45,78,256,0.31640625,0.375,0.29166666666666663,0.7856752773577811,0.6864816370412093,0.8558931995618199,0.42279501184020335,0.5772049881597967,scc,2,3,210150,26.0
4,4,1,0.25,21,46,256,0.31640625,0.5,0.35416666666666663,0.6904452445071266,0.5490396778473451,0.9305936816070189,0.6391511932854698,0.7563041955164012,scc,2,4,210151,17.0
4,4,1,0.25,26,52,256,0.31640625,0.4375,0.3333333333333333,0.7125549647676366,0.5875549647676366,0.887135087670354,0.6382381606600894,0.7359804244028082,scc,2,5,210152,18.0
4,4,1,0.25,137,150,256,0.31640625,0.25,0.25,0.903602336311985,0.8872540103700659,0.9797358238322221,0.7283603315703783,0.9077084212278501,scc,2,6,210153,124.0
4,4,1,0.25,42,60,256,0.31640625,0.4375,0.3333333333333333,0.7383613244510648,0.6740396778473451,0.9272451170768444,0.6160483210529383,0.7733085192328075,scc,2,7,210154,32.0
4,4,1,0.25,1,27,256,0.31640625,0.5625,0.5,0.5943609377704336,0.0,,,,scc,2,8,210155,
4,4,1,0.25,23,74,256,0.31640625,0.375,0.3125,0.7761816707036189,0.5654452445071266,0.9035938671686059,0.4421294589150075,0.5714440358797147,scc,2,9,210156,17.0
4,4,1,0.25,46,55,256,0.31640625,0.5,0.35416666666666663,0.7226699641905825,0.6904452445071266,0.9634956821750603,0.626304483621074,0.8189574032199598,scc,2,10,210157,40.0
4,4,1,0.25,39,79,256,0.31640625,0.375,0.29166666666666663,0.7879725935221379,0.6606752773577811,0.7203529200616233,0.5997509499144004,0.7001245250427999,scc,2,11,210158,14.0
4,4,1,0.25,51,76,256,0.31640625,0.375,0.29166666666666663,0.7809909391804483,0.709053167746437,0.9737566601691502,0.5588306254094444,0.7205846872952778,scc,2,12,210159,46.0
4,4,1,0.25,26,41,256,0.31640625,0.5,0.375,0.6696940005772605,0.5875549647676366,0.9623699541552614,0.4254921071067263,0.5499405706118586,scc,2,13,210160,23.0
4,4,1,0.25,19,39,256,0.31640625,0.5,0.375,0.6606752773577811,0.5309909391804482,0.9622251858852542,0.7062267400999147,0.8711164930263436,scc,2,14,210161,17.0
4,4,1,0.25,15,42,256,0.31640625,0.5,0.375,0.6740396778473451,0.48836132445106484,0.8113677421644259,0.511916049619631,0.6616418958920284,scc,2,15,210162,9.0
4,4,1,0.25,37,80,256,0.31640625,0.375,0.29166666666666663,0.7902410118609202,0.6511816707036188,0.9228136974554144,0.7499617179386786,0.8296317850549692,scc,2,16,210163,28.0
4,4,1,0.25,25,64,256,0.31640625,0.4375,0.3333333333333333,0.75,0.5804820237218405,0.8979444735226818,0.6826061944859854,0.7968463205835412,scc,2,17,210164,18.0
4,4,1,0.25,43,66,256,0.31640625,0.4375,0.3333333333333333,0.7555492649198067,0.6782830943377622,0.9527594459821268,0.5841817796847145,0.7371553325948247,scc,2,18,210165,36.0
4,4,1,0.25,28,66,256,0.31640625,0.4375,0.3333333333333333,0.7555492649198067,0.6009193652572005,0.9890860107595969,0.7919854023234905,0.953739129949394,scc,2,19,210166,27.0
4,4,1,0.25,52,92,256,0.31640625,0.375,0.29166666666666663,0.8154452445071266,0.7125549647676366,0.9459476267450452,0.6679054792810226,0.8433305428629772,scc,2,20,210167,42.0
4,4,1,0.25,35,76,256,0.31640625,0.375,0.29166666666666663,0.7809909391804483,0.6411603771181208,0.9372372135006298,0.6476398521807292,0.7214341080257056,scc,2,21,210168,28.0
4,4,1,0.25,41,68,256,0.31640625,0.4375,0.3333333333333333,0.7609328551562925,0.6696940005772605,0.9495872064079016,0.8557943061997394,0.9332620561947168,scc,2,22,210169,34.0
4,4,1,0.25,46,86,256,0.31640625,0.375,0.29166666666666663,0.8032830943377622,0.6904452445071266,0.9942593456940286,0.7549340506391291,0.8883562155445244,scc,2,23,210170,45.0
4,4,1,0.25,19,60,256,0.31640625,0.4375,0.3333333333333333,0.7383613244510648,0.5309909391804482,0.941635653466553,0.4708178267332765,0.6085232133882752,scc,2,24,210171,16.0
4,4,1,0.25,35,64,256,0.31640625,0.4375,0.3333333333333333,0.75,0.6411603771181208,0.9834501435568916,0.4526808302869428,0.5473191697130572,scc,2,25,210172,33.0
4,4,1,0.25,1,37,256,0.31640625,0.5,0.375,0.6511816707036188,0.0,,,,scc,2,26,210173,
4,4,1,0.25,19,65,256,0.31640625,0.4375,0.3333333333333333,0.7527959766285568,0.5309909391804482,0.9816375134099121,0.373114300021637,0.4708178267332765,scc,2,27,210174,18.0
4,4,1,0.25,8,28,256,0.31640625,0.5625,0.5,0.6009193652572005,0.375,1.0,0.6666666666666667,0.8616541669070521,scc,2,28,210175,8.0
4,4,1,0.25,54,98,256,0.31640625,0.3125,0.2708333333333333,0.8268387305144012,0.7193609377704336,0.8840247249555756,0.48782099059316425,0.6788821839071186,scc,2,29,210176,34.0
4,4,1,0.25,1,100,256,0.31640625,0.3125,0.2708333333333333,0.8304820237218407,0.0,,,,scc,2,30,210177,
4,4,1,0.25,21,66,256,0.31640625,0.4375,0.3333333333333333,0.7555492649198067,0.5490396778473451,0.9305936816070189,0.7216976134290604,0.8161893041084362,scc,2,31,210178,17.0
4,4,1,0.25,1,63,256,0.31640625,0.4375,0.3333333333333333,0.7471599904374896,0.0,,,,scc,2,32,210179,
4,4,1,0.25,34,45,256,0.31640625,0.5,0.375,0.6864816370412093,0.6359328551562925,0.8633610819060579,0.31154281616956675,0.39312326446564516,scc,2,33,210180,21.0
4,4,1,0.25,2,62,256,0.31640625,0.375,0.29166666666666663,0.7442745387983595,0.125,1.0,1.0,1.0,scc,2,34,210181,2.0
4,4,1,0.25,8,68,256,0.31640625,0.375,0.29166666666666663,0.7609328551562925,0.375,1.0,0.6666666666666667,0.8616541669070521,scc,2,35,210182,8.0
4,4,1,0.25,20,63,256,0.31640625,0.4375,0.3125,0.7471599904374896,0.5402410118609203,0.9828778776927557,0.6941346394792774,0.8004371064686714,scc,2,36,210183,19.0
4,4,1,0.25,4,31,256,0.31640625,0.5625,0.3958333333333333,0.6192745387983595,0.25,0.0,0.0,0.0,scc,2,37,210184,1.0
4,4,1,0.25,72,91,256,0.31640625,0.375,0.29166666666666663,0.813474330024837,0.771240625180289,0.9573682977066487,0.7331631997146744,0.8794701318790142,scc,2,38,210185,60.0
4,4,1,0.25,44,71,256,0.31640625,0.375,0.3125,0.7687183899380853,0.6824289523296622,0.9318667576827708,0.6566548958105609,0.7780897005728759,scc,2,39,210186,34.0
4,4,1,0.25,34,82,256,0.31640625,0.375,0.29166666666666663,0.7946940005772606,0.6359328551562925,0.819647264571956,0.6799915255571827,0.7862465289312903,scc,2,40,210187,18.0
4,4,1,0.25,4,50,256,0.31640625,0.4375,0.3333333333333333,0.7054820237218405,0.25,1.0,1.0,1.0,scc,2,41,210188,4.0
4,4,1,0.25,41,61,256,0.31640625,0.4375,0.3333333333333333,0.7413421671953608,0.6696940005772605,1.0,0.7466096449557734,0.8667869552683445,scc,2,42,210189,41.0
4,4,1,0.25,14,41,256,0.31640625,0.5625,0.3958333333333333,0.6696940005772605,0.47591936525720047,0.9415887339401864,0.6098533345119623,0.7373504649628064,scc,2,43,210190,12.0
4,4,1,0.25,42,88,256,0.31640625,0.375,0.29166666666666663,0.8074289523296623,0.6740396778473451,0.935477963157255,0.4305992976375693,0.5206212286759118,scc,2,44,210191,33.0
4,4,1,0.25,14,50,256,0.31640625,0.5,0.35416666666666663,0.7054820237218405,0.47591936525720047,1.0,0.7373504649628064,0.9086181061280522,scc,2,45,210192,14.0
4,4,1,0.25,34,68,256,0.31640625,0.4375,0.31249999999999994,0.7609328551562925,0.6359328551562925,0.9548926737583074,0.7483798979693137,0.8765531577900053,scc,2,46,210193,29.0
4,4,1,0.25,24,45,256,0.31640625,0.5,0.375,0.6864816370412093,0.5731203125901446,0.9264912227254727,0.6543128759565946,0.8304004496130023,scc,2,47,210194,19.0
4,4,1,0.25,61,78,256,0.31640625,0.375,0.29166666666666663,0.7856752773577811,0.7413421671953608,0.9877323276526672,0.6419699112188565,0.827366028255924,scc,2,48,210195,58.0
4,4,1,0.25,1,37,256,0.31640625,0.5,0.375,0.6511816707036188,0.0,,,,scc,2,49,210196,
4,4,1,0.25,30,62,256,0.31640625,0.4375,0.3333333333333333,0.7442745387983595,0.6133613244510648,0.40759009418101233,0.40759009418101233,0.40759009418101233,scc,2,50,210197,4.0
4,4,1,0.25,1,58,256,0.31640625,0.4375,0.3333333333333333,0.7322476243909465,0.0,,,,scc,2,51,210198,
4,4,1,0.25,19,35,256,0.31640625,0.5625,0.3958333333333333,0.6411603771181208,0.5309909391804482,0.6608763716360639,0.4708178267332765,0.6085232133882752,scc,2,52,210199,7.0
4,4,1,0.25,40,80,256,0.31640625,0.375,0.29166666666666663,0.7902410118609202,0.6652410118609203,0.9860951557171794,0.6736209953992307,0.8120981752908923,scc,2,53,210200,38.0
4,4,1,0.25,57,74,256,0.31640625,0.375,0.29166666666666663,0.7761816707036189,0.7291112517705928,0.9675917385839674,0.7530259291898771,0.9123998707267673,scc,2,54,210201,50.0
4,4,1,0.25,39,72,256,0.31640625,0.375,0.29166666666666663,0.771240625180289,0.6606752773577811,1.0,0.7001245250427999,0.9191317508042588,scc,2,55,210202,39.0
4,4,1,0.25,41,60,256,0.31640625,0.4375,0.3333333333333333,0.7383613244510648,0.6696940005772605,0.9865330685183001,0.778326556204762,0.9415483256178017,scc,2,56,210203,39.0
4,4,1,0.25,31,69,256,0.31640625,0.4375,0.3333333333333333,0.7635655570972713,0.6192745387983595,0.9001321988972736,0.4036981731641997,0.5666620267290895,scc,2,57,210204,22.0
4,4,1,0.25,38,95,256,0.31640625,0.375,0.29166666666666663,0.8212319510413685,0.6559909391804482,0.8848933560683879,0.6329980904609674,0.7051240148919163,scc,2,58,210205,25.0
4,4,1,0.25,1,51,256,0.31640625,0.4375,0.3333333333333333,0.709053167746437,0.0,,,,scc,2,59,210206,
4,6,1,0.25,173,268,1296,0.3348979766803842,0.33333333333333337,0.20833333333333331,0.7800973116831951,0.719026700151608,0.9049437643100319,0.6534262166693167,0.7845570532339673,scc,2,0,220154,106.0
4,6,1,0.25,72,219,1296,0.3348979766803842,0.33333333333333337,0.20833333333333331,0.7519245499143753,0.5967132018086354,0.9612332947607123,0.6170828528981435,0.7791593772912657,scc,2,1,220155,61.0
4,6,1,0.25,117,288,1296,0.3348979766803842,0.2916666666666667,0.19583333333333333,0.7901396054259062,0.6644549696239985,0.9562600933839974,0.5386089194935016,0.639313573886234,scc,2,2,220156,95.0
