kB,kA,q,w,horizon,phase_mode,phase_protocol,phase_vertex,observer_init,n_phase_labels,phase_labels,phase_entropy_bits,phase_mi_bits_uniform,phase_capacity_bits,phase_zero_error_code_size,phase_zero_error_exact,phase_zero_error_bits,memory_bits,cut_bits,physical_bound_bits,phase_mi_over_entropy,phase_capacity_over_entropy,phase_capacity_per_boundary_symbol,bulk_capacity_bits,bulk_zero_error_bits,logRecB_bits,phase_capacity_over_bulk_capacity,phase_capacity_over_volume,n_rec_B,n_A_states,n_joint_states,n_schedules,nontrivial_sccs,interface,seed,instance,extra_B,extra_A
2,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.5668953923190592,0.6373114091969149,1,True,0.0,6.0,12.0,2.0,0.2834476961595296,0.31865570459845743,0.31865570459845743,0.6421707813021412,0.0,2.584962500721156,0.9924328975301976,0.24654570773042817,6,64,1024,12,2,"((0, 0),)",29879,5,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29880,6,2,3
2,3,4,1,1,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,2.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29880,6,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29880,6,2,3
2,3,4,1,3,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,6.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29880,6,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29880,6,2,3
2,3,4,1,6,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,12.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29880,6,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.6044365400139937,0.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0),)",29881,7,2,3
2,3,4,1,1,erased_value,first,0,zero,2,"(0, 1)",1.0,0.603759374819711,0.6044365400139939,1,True,0.0,6.0,2.0,1.0,0.603759374819711,0.6044365400139939,0.30221827000699697,0.6044365400139937,0.0,1.0,1.0000000000000004,0.6044365400139939,2,64,1024,12,2,"((0, 0),)",29881,7,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.4863987846842567,0.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0),)",29881,7,2,3
2,3,4,1,3,erased_value,first,0,zero,2,"(0, 1)",1.0,0.4862837794005479,0.4863987846842566,1,True,0.0,6.0,6.0,1.0,0.4862837794005479,0.4863987846842566,0.2431993923421283,0.4863987846842567,0.0,1.0,0.9999999999999999,0.4863987846842566,2,64,1024,12,2,"((0, 0),)",29881,7,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.5268558459863202,0.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0),)",29881,7,2,3
2,3,4,1,6,erased_value,first,0,zero,2,"(0, 1)",1.0,0.5267996798484236,0.5268558459863203,1,True,0.0,6.0,12.0,1.0,0.5267996798484236,0.5268558459863203,0.26342792299316015,0.5268558459863202,0.0,1.0,1.0000000000000002,0.5268558459863203,2,64,1024,12,2,"((0, 0),)",29881,7,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,1.3220387221156378,1.0,3.0,0.0,0.0,8,64,1024,12,2,"((0, 0),)",29882,8,2,3
2,3,4,1,1,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.5,0.5019650966640963,1,True,0.0,6.0,2.0,2.0,0.25,0.25098254833204814,0.25098254833204814,1.3220387221156378,1.0,3.0,0.3796901620709032,0.16732169888803208,8,64,1024,12,2,"((0, 0),)",29882,8,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.005453921038868133,0.005456970293202364,1,True,0.0,6.0,6.0,1.0,0.005453921038868133,0.005456970293202364,0.002728485146601182,0.3964510650718345,0.0,3.0,0.01376454945886851,0.0018189900977341213,8,64,1024,12,2,"((0, 0),)",29882,8,2,3
2,3,4,1,3,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.19389927556960118,0.2620512499114247,1,True,0.0,6.0,6.0,2.0,0.09694963778480059,0.13102562495571235,0.13102562495571235,0.3964510650718345,0.0,3.0,0.6609926747553134,0.08735041663714156,8,64,1024,12,2,"((0, 0),)",29882,8,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.00011135132511472067,0.00011135132736473266,1,True,0.0,6.0,12.0,1.0,0.00011135132511472067,0.00011135132736473266,5.567566368236633e-05,0.3341193341270905,0.0,3.0,0.00033326813503817607,3.7117109121577555e-05,8,64,1024,12,2,"((0, 0),)",29882,8,2,3
2,3,4,1,6,erased_value,first,0,zero,4,"(0, 1, 2, 3)",2.0,0.1468207617656373,0.16174376171719648,1,True,0.0,6.0,12.0,2.0,0.07341038088281865,0.08087188085859824,0.08087188085859824,0.3341193341270905,0.0,3.0,0.48408980024985104,0.053914587239065496,8,64,1024,12,2,"((0, 0),)",29882,8,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29883,9,2,3
2,3,4,1,1,erased_value,first,0,zero,1,"(2,)",0.0,0.0,0.0,1,True,0.0,6.0,2.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29883,9,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29883,9,2,3
2,3,4,1,3,erased_value,first,0,zero,1,"(2,)",0.0,0.0,0.0,1,True,0.0,6.0,6.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29883,9,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29883,9,2,3
2,3,4,1,6,erased_value,first,0,zero,1,"(2,)",0.0,0.0,0.0,1,True,0.0,6.0,12.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29883,9,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,1.3286736189747046,1.0,2.321928094887362,0.0,0.0,5,64,1024,12,2,"((0, 0),)",29884,10,2,3
2,3,4,1,1,erased_value,first,0,zero,3,"(0, 1, 3)",1.584962500721156,0.9182958340544896,1.0000000000000002,2,True,1.0,6.0,2.0,1.584962500721156,0.579380164285695,0.6309297535714576,0.5000000000000001,1.3286736189747046,1.0,2.321928094887362,0.7526302815974238,0.43067655807339317,5,64,1024,12,2,"((0, 0),)",29884,10,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.00612052094197149,0.00615571155420768,1,True,0.0,6.0,6.0,1.0,0.00612052094197149,0.00615571155420768,0.00307785577710384,1.0833549781106586,1.0,2.321928094887362,0.005682081753981574,0.0026511206646587806,5,64,1024,12,2,"((0, 0),)",29884,10,2,3
2,3,4,1,3,erased_value,first,0,zero,3,"(0, 1, 3)",1.584962500721156,0.9182958340544897,1.0,2,True,1.0,6.0,6.0,1.584962500721156,0.5793801642856952,0.6309297535714575,0.5,1.0833549781106586,1.0,2.321928094887362,0.9230584805582124,0.43067655807339306,5,64,1024,12,2,"((0, 0),)",29884,10,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,2.611898920830078e-05,2.611906258139677e-05,1,True,0.0,6.0,12.0,1.0,2.611898920830078e-05,2.611906258139677e-05,1.3059531290698384e-05,1.0067483948879492,1.0,2.321928094887362,2.5943982343576335e-05,1.1248867972659514e-05,5,64,1024,12,2,"((0, 0),)",29884,10,2,3
2,3,4,1,6,erased_value,first,0,zero,3,"(0, 1, 3)",1.584962500721156,0.9182958340544897,1.0,2,True,1.0,6.0,12.0,1.584962500721156,0.5793801642856952,0.6309297535714575,0.5,1.0067483948879492,1.0,2.321928094887362,0.9932968406781515,0.43067655807339306,5,64,1024,12,2,"((0, 0),)",29884,10,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.9999999999999999,1.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0),)",29885,11,2,3
2,3,4,1,1,erased_value,first,0,zero,2,"(2, 3)",1.0,1.0,0.9999999999999999,2,True,1.0,6.0,2.0,1.0,1.0,0.9999999999999999,0.49999999999999994,0.9999999999999999,1.0,1.0,1.0,0.9999999999999999,2,64,1024,12,2,"((0, 0),)",29885,11,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.548468891309523,0.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0),)",29885,11,2,3
2,3,4,1,3,erased_value,first,0,zero,2,"(2, 3)",1.0,0.5461503133916896,0.5484688913095231,1,True,0.0,6.0,6.0,1.0,0.5461503133916896,0.5484688913095231,0.27423444565476157,0.548468891309523,0.0,1.0,1.0000000000000002,0.5484688913095231,2,64,1024,12,2,"((0, 0),)",29885,11,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.5536378931200314,0.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0),)",29885,11,2,3
2,3,4,1,6,erased_value,first,0,zero,2,"(2, 3)",1.0,0.5487365115440106,0.5536378931200311,1,True,0.0,6.0,12.0,1.0,0.5487365115440106,0.5536378931200311,0.27681894656001554,0.5536378931200314,0.0,1.0,0.9999999999999994,0.5536378931200311,2,64,1024,12,2,"((0, 0),)",29885,11,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29886,12,2,3
2,3,4,1,1,erased_value,first,0,zero,1,"(2,)",0.0,0.0,0.0,1,True,0.0,6.0,2.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29886,12,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29886,12,2,3
2,3,4,1,3,erased_value,first,0,zero,1,"(2,)",0.0,0.0,0.0,1,True,0.0,6.0,6.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29886,12,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29886,12,2,3
2,3,4,1,6,erased_value,first,0,zero,1,"(2,)",0.0,0.0,0.0,1,True,0.0,6.0,12.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29886,12,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29887,13,2,3
2,3,4,1,1,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,2.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29887,13,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29887,13,2,3
2,3,4,1,3,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,6.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29887,13,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29887,13,2,3
2,3,4,1,6,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,12.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29887,13,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29888,14,2,3
2,3,4,1,1,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,2.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29888,14,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29888,14,2,3
2,3,4,1,3,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,6.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29888,14,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29888,14,2,3
2,3,4,1,6,erased_value,first,0,zero,1,"(0,)",0.0,0.0,0.0,1,True,0.0,6.0,12.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29888,14,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.9999999998835848,1.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29889,15,2,3
2,3,4,1,1,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.9999999998835848,1.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29889,15,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.016319481998472374,0.016411896416614887,1,True,0.0,6.0,6.0,1.0,0.016319481998472374,0.016411896416614887,0.008205948208307444,0.09750747095119688,0.0,2.0,0.1683142456317952,0.008205948208307444,4,64,1024,12,2,"((0, 0),)",29889,15,2,3
2,3,4,1,3,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.09750747095119688,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29889,15,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0003706902007251585,0.00037069200575343315,1,True,0.0,6.0,12.0,1.0,0.0003706902007251585,0.00037069200575343315,0.00018534600287671658,0.013445944829699949,0.0,2.0,0.0275690559829335,0.00018534600287671658,4,64,1024,12,2,"((0, 0),)",29889,15,2,3
2,3,4,1,6,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.013445944829699949,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29889,15,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29890,16,2,3
2,3,4,1,1,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,2.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29890,16,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29890,16,2,3
2,3,4,1,3,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,6.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29890,16,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29890,16,2,3
2,3,4,1,6,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,12.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29890,16,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.9999999998835848,1.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29891,17,2,3
2,3,4,1,1,erased_value,first,0,zero,2,"(1, 3)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.9999999998835848,1.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29891,17,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0684056848246307,0.0684079269105887,1,True,0.0,6.0,6.0,1.0,0.0684056848246307,0.0684079269105887,0.03420396345529435,0.3234949237692546,0.0,2.0,0.21146522521442507,0.03420396345529435,4,64,1024,12,2,"((0, 0),)",29891,17,2,3
2,3,4,1,3,erased_value,first,0,zero,2,"(1, 3)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.3234949237692546,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29891,17,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0017508586119151601,0.0017508834990400883,1,True,0.0,6.0,12.0,1.0,0.0017508586119151601,0.0017508834990400883,0.0008754417495200441,0.1263198133025338,0.0,2.0,0.013860719496527058,0.0008754417495200441,4,64,1024,12,2,"((0, 0),)",29891,17,2,3
2,3,4,1,6,erased_value,first,0,zero,2,"(1, 3)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.1263198133025338,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29891,17,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29892,18,2,3
2,3,4,1,1,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,2.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29892,18,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29892,18,2,3
2,3,4,1,3,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,6.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29892,18,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29892,18,2,3
2,3,4,1,6,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,12.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0),)",29892,18,2,3
2,3,4,1,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.7313958349647256,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29893,19,2,3
2,3,4,1,1,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.7313958349647256,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29893,19,2,3
2,3,4,1,3,cut,first,0,zero,2,"(0, 1)",1.0,0.03507334123264923,0.0351006594793926,1,True,0.0,6.0,6.0,1.0,0.03507334123264923,0.0351006594793926,0.0175503297396963,0.13838450504394978,0.0,2.0,0.2536458794157982,0.0175503297396963,4,64,1024,12,2,"((0, 0),)",29893,19,2,3
2,3,4,1,3,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.13838450504394978,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29893,19,2,3
2,3,4,1,6,cut,first,0,zero,2,"(0, 1)",1.0,0.00047374925646866215,0.00047376876344847166,1,True,0.0,6.0,12.0,1.0,0.00047374925646866215,0.00047376876344847166,0.00023688438172423583,0.010653347726398407,0.0,2.0,0.04447135075432663,0.00023688438172423583,4,64,1024,12,2,"((0, 0),)",29893,19,2,3
2,3,4,1,6,erased_value,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.010653347726398407,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0),)",29893,19,2,3
2,3,4,2,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0), (1, 1))",30683,0,2,3
2,3,4,2,1,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,4.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0), (1, 1))",30683,0,2,3
2,3,4,2,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0), (1, 1))",30683,0,2,3
2,3,4,2,3,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,12.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0), (1, 1))",30683,0,2,3
2,3,4,2,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0), (1, 1))",30683,0,2,3
2,3,4,2,6,erased_value,first,0,zero,1,"(1,)",0.0,0.0,0.0,1,True,0.0,6.0,24.0,0.0,,,0.0,0.0,0.0,0.0,,,1,64,1024,12,2,"((0, 0), (1, 1))",30683,0,2,3
2,3,4,2,1,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0000000000000004,1.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0), (1, 1))",30684,1,2,3
2,3,4,2,1,erased_value,first,0,zero,2,"(0, 3)",1.0,1.0,1.0000000000000004,2,True,1.0,6.0,4.0,1.0,1.0,1.0000000000000004,0.2500000000000001,1.0000000000000004,1.0,1.0,1.0,1.0000000000000004,2,64,1024,12,2,"((0, 0), (1, 1))",30684,1,2,3
2,3,4,2,3,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.7066922388323382,0.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0), (1, 1))",30684,1,2,3
2,3,4,2,3,erased_value,first,0,zero,2,"(0, 3)",1.0,0.705823934487014,0.7066922388323383,1,True,0.0,6.0,12.0,1.0,0.705823934487014,0.7066922388323383,0.17667305970808458,0.7066922388323382,0.0,1.0,1.0000000000000002,0.7066922388323383,2,64,1024,12,2,"((0, 0), (1, 1))",30684,1,2,3
2,3,4,2,6,cut,first,0,zero,2,"(0, 1)",1.0,0.0,0.0,1,True,0.0,6.0,24.0,1.0,0.0,0.0,0.0,0.6815706795098697,0.0,1.0,0.0,0.0,2,64,1024,12,2,"((0, 0), (1, 1))",30684,1,2,3
2,3,4,2,6,erased_value,first,0,zero,2,"(0, 3)",1.0,0.680467437191461,0.6815706795098699,1,True,0.0,6.0,24.0,1.0,0.680467437191461,0.6815706795098699,0.17039266987746748,0.6815706795098697,0.0,1.0,1.0000000000000002,0.6815706795098699,2,64,1024,12,2,"((0, 0), (1, 1))",30684,1,2,3
2,3,4,2,1,cut,first,0,zero,2,"(0, 1)",1.0,0.1352130207431888,0.13595281645091417,1,True,0.0,6.0,4.0,1.0,0.1352130207431888,0.13595281645091417,0.03398820411272854,0.38547923497696795,0.0,2.0,0.35268518798175275,0.06797640822545709,4,64,1024,12,2,"((0, 0), (1, 1))",30685,2,2,3
2,3,4,2,1,erased_value,first,0,zero,2,"(1, 3)",1.0,0.0,0.0,1,True,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.38547923497696795,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0), (1, 1))",30685,2,2,3
2,3,4,2,3,cut,first,0,zero,2,"(0, 1)",1.0,0.017652078123025272,0.017657933653976943,1,True,0.0,6.0,12.0,1.0,0.017652078123025272,0.017657933653976943,0.004414483413494236,0.208017647239223,0.0,2.0,0.08488670979760717,0.008828966826988471,4,64,1024,12,2,"((0, 0), (1, 1))",30685,2,2,3
2,3,4,2,3,erased_value,first,0,zero,2,"(1, 3)",1.0,0.0,0.0,1,True,0.0,6.0,12.0,1.0,0.0,0.0,0.0,0.208017647239223,0.0,2.0,0.0,0.0,4,64,1024,12,2,"((0, 0), (1, 1))",30685,2,2,3
2,3,4,2,6,cut,first,0,zero,2,"(0, 1)",1.0,9.102268315263731e-05,9.102278246513809e-05,1,True,0.0,6.0,24.0,1.0,9.102268315263731e-05,9.102278246513809e-05,2.2755695616284522e-05,0.016494303259162617,0.0,2.0,0.005518437549920441,4.5511391232569045e-05,4,64,1024,12,2,"((0, 0), (1, 1))",30685,2,2,3
