graph_id,cycle_id,length,observers,min_edge_mi_bits,mean_edge_mi_bits,product_edge_score,live_cycle,edge_pairs
41,2,4,1 2 5 6,0.03614662157068871,0.5253707422304343,0.010201350628992533,0,1-2 2-5 5-6 1-6
41,3,5,1 2 5 7 6,0.17212399342335782,0.7474920681548813,0.04857707670245827,1,1-2 2-5 5-7 6-7 1-6
42,0,3,0 1 5,0.033684410205763626,0.28357686303626534,0.002691827495697665,0,0-1 1-5 0-5
42,1,3,1 3 4,0.03088616488222362,0.08808988055791526,0.0004203231592585332,0,1-3 3-4 1-4
42,2,3,1 3 5,0.11360282978738212,0.26220124874001066,0.007516604408277708,1,1-3 3-5 1-5
42,3,3,1 4 5,0.03088616488222362,0.6935890397095794,0.0035087557319002692,0,1-4 4-5 1-5
42,4,3,3 4 5,0.11383212377324403,0.867853270548916,0.06300033920483263,1,3-4 4-5 3-5
42,5,4,0 1 3 5,0.033684410205763626,0.3525321689385159,0.0015677998557132363,0,0-1 1-3 3-5 0-5
42,6,4,0 1 4 5,0.03088616488222362,0.6760730121656925,0.0007318499725950978,0,0-1 1-4 4-5 0-5
42,7,4,1 3 4 5,0.11360282978738212,0.5708161077595092,0.0015459964194008454,1,1-3 3-4 4-5 1-5
42,8,4,1 3 5 4,0.03088616488222362,0.6600413014435015,0.0020436029942477734,0,1-3 3-5 4-5 1-4
42,9,4,1 4 3 5,0.03088616488222362,0.20294267046430536,0.00022105280129661775,0,1-4 3-4 3-5 1-5
42,10,5,0 1 3 4 5,0.033684410205763626,0.5813578721144137,0.00032246115820603596,0,0-1 1-3 3-4 4-5 0-5
42,11,5,0 1 4 3 5,0.03088616488222362,0.28705912227825064,4.610679652053862e-05,0,0-1 1-4 3-4 3-5 0-5
44,0,3,1 2 3,0.04019761869706029,0.2750942678207668,0.0033763240335398163,0,1-2 2-3 1-3
44,1,3,2 4 5,0.09541307103574725,0.6448264711699291,0.03235136102030659,1,2-4 4-5 2-5
46,0,3,0 2 4,0.6629190825241773,0.9741335465698796,0.5034748170834196,1,0-2 2-4 0-4
46,1,3,0 3 4,0.4772170014624826,0.912232852882648,0.36243751138610286,1,0-3 3-4 0-4
46,2,4,0 2 4 3,0.4772170014624826,1.0350340209966649,0.31635625677444795,1,0-2 2-4 3-4 0-3
47,0,3,1 2 3,0.10745553784813833,0.7472585099326446,0.06816119590279207,1,1-2 2-3 1-3
50,0,3,0 1 3,0.028408035421941147,0.17807277751867887,0.0014288856670071272,0,0-1 1-3 0-3
50,1,3,0 1 5,0.0393363073816424,0.309153404810447,0.004024126354536324,0,0-1 1-5 0-5
50,2,3,1 2 5,0.198333370036071,0.8168127564809181,0.1491674993199677,1,1-2 2-5 1-5
50,3,4,0 1 2 5,0.0393363073816424,0.46842217126518215,0.0010611798194318021,0,0-1 1-2 2-5 0-5
50,4,4,0 3 1 5,0.028408035421941147,0.2974101329253368,0.0003107920382016299,0,0-3 1-3 1-5 0-5
50,5,5,0 3 1 2 5,0.028408035421941147,0.42717380046614695,8.195722746326364e-05,0,0-3 1-3 1-2 2-5 0-5
51,0,4,2 3 5 4,0.5959754095806153,0.929702140510098,0.3922933961427332,1,2-3 3-5 4-5 2-4
52,0,3,0 1 5,0.5550365325772657,0.702554244867458,0.3331615688541423,1,0-1 1-5 0-5
52,1,3,1 2 5,0.0691564092575856,0.3559098033108136,0.009884594304003388,1,1-2 2-5 1-5
52,2,3,2 3 4,0.02711913874979688,0.03675219252408427,4.5213964276177924e-05,0,2-3 3-4 2-4
52,3,3,2 3 5,0.04936127441552829,0.2842260895141684,0.005386288528384239,0,2-3 3-5 2-5
52,4,3,2 4 5,0.033776164406927656,0.4023133215063857,0.005848808981919022,0,2-4 4-5 2-5
52,5,3,3 4 5,0.02711913874979688,0.5524241109215148,0.017089211902113606,0,3-4 4-5 3-5
52,6,4,0 1 2 5,0.0691564092575856,0.38114343585239085,0.004833649290904875,1,0-1 1-2 2-5 0-5
52,7,4,1 2 3 5,0.04936127441552829,0.3935200195626217,0.0017755554795598017,0,1-2 2-3 3-5 1-5
52,8,4,1 2 4 5,0.033776164406927656,0.48208544355678473,0.0019280223816491556,0,1-2 2-4 4-5 1-5
52,9,4,2 3 4 5,0.02711913874979688,0.3124110533193887,0.00023180316680942341,0,2-3 3-4 4-5 2-5
52,10,4,2 3 5 4,0.033776164406927656,0.4283226582093008,0.0010506131579460871,0,2-3 3-5 4-5 2-4
52,11,4,2 4 3 5,0.02711913874979688,0.21605307432092535,9.995153606699953e-05,0,2-4 3-4 3-5 2-5
52,12,5,0 1 2 3 5,0.04936127441552829,0.4061848823455219,0.0008682614805202993,0,0-1 1-2 2-3 3-5 0-5
52,13,5,0 1 2 4 5,0.033776164406927656,0.4770372215408523,0.0009428190708983064,0,0-1 1-2 2-4 4-5 0-5
52,14,5,1 2 3 4 5,0.02711913874979688,0.3942092045971073,7.641242774850955e-05,0,1-2 2-3 3-4 4-5 1-5
52,15,5,1 2 4 3 5,0.02711913874979688,0.31712282139833664,3.294838303202017e-05,0,1-2 2-4 3-4 3-5 1-5
52,16,6,0 1 2 3 4 5,0.02711913874979688,0.4046483927437765,3.7366316294166085e-05,0,0-1 1-2 2-3 3-4 4-5 0-5
52,17,6,0 1 2 4 3 5,0.02711913874979688,0.3404097400781343,1.611203488793503e-05,0,0-1 1-2 2-4 3-4 3-5 0-5
53,0,3,0 2 4,0.11344720077683235,0.5330449925747907,0.06242548995178152,1,0-2 2-4 0-4
55,0,3,1 2 4,0.016429501755084175,1.301952344299124,0.0034133875032604866,0,1-2 2-4 1-4
55,1,3,1 2 5,0.09831320294203083,1.3289084519025283,0.020325691347397926,1,1-2 2-5 1-5
55,2,4,1 4 2 5,0.016429501755084175,0.13231165563514302,6.93794608403379e-05,0,1-4 2-4 2-5 1-5
57,0,3,0 1 3,0.016081827219722733,0.46803291262928354,0.0077194308949670816,0,0-1 1-3 0-3
57,1,3,1 2 3,0.029786251458272073,0.855392149867222,0.019466332065331944,0,1-2 2-3 1-3
57,2,4,0 1 2 3,0.016081827219722733,0.6658017296467068,0.0003518299926985101,0,0-1 1-2 2-3 0-3
58,0,3,0 2 3,0.5,0.6964108112638812,0.28890976555739156,1,0-2 2-3 0-3
60,0,3,0 1 8,0.11487210519539337,0.3439566154023644,0.016014374213701162,1,0-1 1-8 0-8
60,1,3,2 7 8,0.3522170014624826,0.5285585316022773,0.1182730384901515,1,2-7 7-8 2-8
60,2,3,5 6 8,0.47097540958061535,0.8297104293488159,0.24403867708704888,1,5-6 6-8 5-8
60,3,3,7 8 10,0.05897275980600414,0.36374209794858414,0.014125180692033898,1,7-8 8-10 7-10
60,4,4,0 1 4 3,0.09803505052668537,0.33422659469608984,0.0027980603615109507,1,0-1 1-4 3-4 0-3
60,5,4,0 3 7 8,0.09803505052668537,0.1862162604371923,0.000679064209709187,1,0-3 3-7 7-8 0-8
60,6,4,1 4 5 8,0.3024212838293643,0.5798940963393693,0.0879298005649331,1,1-4 4-5 5-8 1-8
60,7,4,1 4 10 8,0.05897275980600414,0.39080319945310804,0.006167073051343271,1,1-4 4-10 8-10 1-8
60,8,4,2 7 10 8,0.05897275980600414,0.4931169714319048,0.01346663643264667,1,2-7 7-10 8-10 2-8
60,9,4,3 4 10 7,0.10221700146248258,0.5202621186837868,0.027253360301232363,1,3-4 4-10 7-10 3-7
60,10,4,4 5 8 10,0.05897275980600414,0.4571857775205046,0.011292542016700526,1,4-5 5-8 8-10 4-10
60,11,5,0 1 4 5 8,0.11487210519539337,0.3804485452270816,0.002681929147929994,1,0-1 1-4 4-5 5-8 0-8
60,12,5,0 1 4 10 8,0.05897275980600414,0.2291758277180726,0.0001881006537891227,1,0-1 1-4 4-10 8-10 0-8
60,13,5,0 1 8 7 3,0.09803505052668537,0.278388582272325,0.0002937844397036973,1,0-1 1-8 7-8 3-7 0-3
60,14,5,0 3 4 1 8,0.09803505052668537,0.42780640292013317,0.0033957670607796405,1,0-3 3-4 1-4 1-8 0-8
60,15,5,0 3 4 5 8,0.09803505052668537,0.4809124653740504,0.00621799707795407,1,0-3 3-4 4-5 5-8 0-8
60,16,5,0 3 4 10 8,0.05897275980600414,0.3296397478650414,0.0004361074626168853,1,0-3 3-4 4-10 8-10 0-8
60,17,5,0 3 7 2 8,0.09803505052668537,0.3252213267261272,0.0006474048740299264,1,0-3 3-7 2-7 2-8 0-8
60,18,5,0 3 7 10 8,0.05897275980600414,0.22633146653391129,7.731864289034588e-05,1,0-3 3-7 7-10 8-10 0-8
60,19,5,1 4 3 7 8,0.10221700146248258,0.4606069957403654,0.006481775043810476,1,1-4 3-4 3-7 7-8 1-8
60,20,5,1 4 5 6 8,0.3024212838293643,0.7544791832944521,0.07992338899642919,1,1-4 4-5 5-6 6-8 1-8
60,21,5,1 4 10 7 8,0.3024212838293643,0.5072987144092352,0.02504783537390951,1,1-4 4-10 7-10 7-8 1-8
60,22,5,3 4 5 8 7,0.10221700146248258,0.5137130581942826,0.011868793577706638,1,3-4 4-5 5-8 7-8 3-7
60,23,5,3 4 10 8 7,0.05897275980600414,0.36244034068527364,0.0008324335612586567,1,3-4 4-10 8-10 7-8 3-7
60,24,5,4 5 6 8 10,0.05897275980600414,0.6563125282393603,0.010264304280922187,1,4-5 5-6 6-8 8-10 4-10
60,25,5,4 5 8 7 10,0.3522170014624826,0.5604047768631525,0.04586515045831371,1,4-5 5-8 7-8 7-10 4-10
60,26,6,0 1 4 3 7 8,0.10221700146248258,0.3142835532466263,0.00019769931591603353,1,0-1 1-4 3-4 3-7 7-8 0-8
60,27,6,0 1 4 5 6 8,0.11487210519539337,0.5591770428750319,0.0024377272002633695,1,0-1 1-4 4-5 5-6 6-8 0-8
60,28,6,0 1 4 10 7 3,0.09803505052668537,0.2957998291756123,0.00011297428425364389,1,0-1 1-4 4-10 7-10 3-7 0-3
60,29,6,0 1 4 10 7 8,0.11487210519539337,0.3531933188040179,0.0007639789849430214,1,0-1 1-4 4-10 7-10 7-8 0-8
60,30,6,0 1 8 2 7 3,0.09803505052668537,0.3788640838739153,0.00028008761978455293,1,0-1 1-8 2-8 2-7 3-7 0-3
60,31,6,0 1 8 5 4 3,0.09803505052668537,0.5086066994138513,0.002690100231329051,1,0-1 1-8 5-8 4-5 3-4 0-3
60,32,6,0 1 8 10 4 3,0.05897275980600414,0.38254610148967716,0.00018867374354830386,1,0-1 1-8 8-10 4-10 3-4 0-3
60,33,6,0 1 8 10 7 3,0.05897275980600414,0.2964558670470687,3.345046588439458e-05,1,0-1 1-8 8-10 7-10 3-7 0-3
60,34,6,0 3 4 5 6 8,0.09803505052668537,0.6428969763308392,0.005651819929615249,1,0-3 3-4 4-5 5-6 6-8 0-8
60,35,6,0 3 4 10 7 8,0.09803505052668537,0.4369132522598252,0.0017712694236015005,1,0-3 3-4 4-10 7-10 7-8 0-8
60,36,6,1 4 3 7 2 8,0.10221700146248258,0.530712761763949,0.006179581688638172,1,1-4 3-4 3-7 2-7 2-8 1-8
60,37,6,1 4 3 7 10 8,0.05897275980600414,0.44830454493710237,0.0007380186479310456,1,1-4 3-4 3-7 7-10 8-10 1-8
60,38,6,1 4 10 7 2 8,0.3024212838293643,0.5696225273213406,0.023880055042089253,1,1-4 4-10 7-10 2-7 2-8 1-8
60,39,6,2 7 3 4 5 8,0.10221700146248258,0.57496781380888,0.011315446611967733,1,2-7 3-7 3-4 4-5 5-8 2-8
60,40,6,2 7 3 4 10 8,0.05897275980600414,0.44890721588470583,0.0007936238387467658,1,2-7 3-7 3-4 4-10 8-10 2-8
60,41,6,2 7 10 4 5 8,0.40563906222956625,0.6138775793662715,0.04372682513711705,1,2-7 7-10 4-10 4-5 5-8 2-8
60,42,6,3 4 5 6 8 7,0.10221700146248258,0.6702308036810326,0.010788085494733542,1,3-4 4-5 5-6 6-8 7-8 3-7
60,43,6,3 4 5 8 10 7,0.05897275980600414,0.4925595969820334,0.0013513876877223898,1,3-4 4-5 5-8 8-10 7-10 3-7
60,44,6,4 5 6 8 7 10,0.3522170014624826,0.7091405692384244,0.04168891818141413,1,4-5 5-6 6-8 7-8 7-10 4-10
61,0,3,1 2 6,0.019582972358019646,0.11579403552108551,0.0004667376520331288,0,1-2 2-6 1-6
61,1,3,1 6 8,0.028069502537536373,0.09755189912011127,0.000280530647788597,0,1-6 6-8 1-8
61,2,3,2 3 6,0.08378718387031014,0.11308755402291082,0.001337294398090576,1,2-3 3-6 2-6
61,3,3,2 6 10,0.06319830099818446,0.2189317401988049,0.0033349066919402376,1,2-6 6-10 2-10
61,4,3,3 6 8,0.04564830694703659,0.06233820404502044,0.00022022534624653925,0,3-6 6-8 3-8
61,5,3,3 7 8,0.05757912131771459,0.5728440080386109,0.009267526716651162,1,3-7 7-8 3-8
61,6,3,6 8 9,0.04564830694703659,0.18283365250740014,0.002421936505433244,0,6-8 8-9 6-9
61,7,4,1 2 3 6,0.019582972358019646,0.11723056899325923,5.266877994254759e-05,0,1-2 2-3 3-6 1-6
61,8,4,1 2 3 8,0.019582972358019646,0.06296145702055422,4.640390075274193e-06,0,1-2 2-3 3-8 1-8
61,9,4,1 2 6 8,0.019582972358019646,0.05054050704301716,2.731563516630599e-06,0,1-2 2-6 6-8 1-8
61,10,4,1 2 10 6,0.019582972358019646,0.1966137086251798,0.00013134390373392794,0,1-2 2-10 6-10 1-6
61,11,4,1 6 3 8,0.028069502537536373,0.09709342390033049,2.9648195577649705e-05,0,1-6 3-6 3-8 1-8
61,12,4,1 6 9 8,0.028069502537536373,0.18746501024711526,0.0003260571428928457,0,1-6 6-9 8-9 1-8
61,13,4,2 3 6 10,0.06319830099818446,0.19458384750154878,0.00037632589940325294,1,2-3 3-6 6-10 2-10
61,14,4,2 3 8 6,0.04564830694703659,0.08967572661579337,4.195069297166758e-05,0,2-3 3-8 6-8 2-6
61,15,4,3 6 5 7,0.08378718387031014,0.2793240838966735,0.002566866501653894,1,3-6 5-6 5-7 3-7
61,16,4,3 6 8 7,0.04564830694703659,0.4475970984038662,0.0006156035023965529,0,3-6 6-8 7-8 3-7
61,17,4,3 6 9 8,0.05757912131771459,0.16105473894079714,0.00025596507103867693,1,3-6 6-9 8-9 3-8
61,18,4,5 6 8 7,0.04564830694703659,0.6045511389663256,0.0086886349225601,0,5-6 6-8 7-8 5-7
61,19,5,1 2 3 6 8,0.019582972358019646,0.0647404395163698,3.0824193662073946e-07,0,1-2 2-3 3-6 6-8 1-8
61,20,5,1 2 3 7 8,0.019582972358019646,0.37104392191252406,1.297144234990566e-05,0,1-2 2-3 3-7 7-8 1-8
61,21,5,1 2 3 8 6,0.019582972358019646,0.09767250407349559,1.6522104778999357e-06,0,1-2 2-3 3-8 6-8 1-6
61,22,5,1 2 6 3 8,0.019582972358019646,0.05957600528261135,2.886883483578101e-07,0,1-2 2-6 3-6 3-8 1-8
61,23,5,1 2 6 9 8,0.019582972358019646,0.13187327436003918,3.1748609390232567e-06,0,1-2 2-6 6-9 8-9 1-8
61,24,5,1 2 10 6 8,0.019582972358019646,0.12824695122190627,7.686849646875572e-07,0,1-2 2-10 6-10 6-8 1-8
61,25,5,1 6 2 3 8,0.028069502537536373,0.11201239798588683,5.6476803012926615e-06,0,1-6 2-6 2-3 3-8 1-8
61,26,5,1 6 3 7 8,0.028069502537536373,0.39834949541634507,8.28766231880812e-05,0,1-6 3-6 3-7 7-8 1-8
61,27,5,1 6 5 7 8,0.028069502537536373,0.5239127278663126,0.001169721614143709,0,1-6 5-6 5-7 7-8 1-8
61,28,5,2 3 7 5 6,0.10886124632947602,0.2577969259829612,0.0004889620125268988,1,2-3 3-7 5-7 5-6 2-6
61,29,5,2 3 7 8 6,0.04564830694703659,0.3924153375887154,0.00011726621826903746,0,2-3 3-7 7-8 6-8 2-6
61,30,5,2 3 8 6 10,0.04564830694703659,0.15955512688012724,1.1805278094108376e-05,0,2-3 3-8 6-8 6-10 2-10
61,31,5,2 3 8 9 6,0.05757912131771459,0.16318145001826015,4.8758747753737994e-05,1,2-3 3-8 8-9 6-9 2-6
61,32,5,3 6 5 7 8,0.05757912131771459,0.5027845108212581,0.0009182681090908249,1,3-6 5-6 5-7 7-8 3-8
61,33,5,3 6 9 8 7,0.08378718387031014,0.4495185474487184,0.0007155079871968559,1,3-6 6-9 8-9 7-8 3-7
61,34,5,3 7 5 6 8,0.04564830694703659,0.227347315996227,8.052215627605403e-05,0,3-7 5-7 5-6 6-8 3-8
61,35,5,5 6 9 8 7,0.15063564911268124,0.5750817798986859,0.01009868797160388,1,5-6 6-9 8-9 7-8 5-7
61,36,6,1 2 3 6 9 8,0.019582972358019646,0.1301510902016627,3.5826561542058105e-07,0,1-2 2-3 3-6 6-9 8-9 1-8
61,37,6,1 2 3 7 5 6,0.019582972358019646,0.23644070730318512,1.9257564134580455e-05,0,1-2 2-3 3-7 5-7 5-6 1-6
61,38,6,1 2 3 7 8 6,0.019582972358019646,0.3486227169746469,4.6184809070652844e-06,0,1-2 2-3 3-7 7-8 6-8 1-6
61,39,6,1 2 3 8 9 6,0.019582972358019646,0.15759447733260087,1.920342864953717e-06,0,1-2 2-3 3-8 8-9 6-9 1-6
61,40,6,1 2 6 3 7 8,0.019582972358019646,0.31687563464891005,8.069804923870645e-07,0,1-2 2-6 3-6 3-7 7-8 1-8
61,41,6,1 2 6 5 7 8,0.019582972358019646,0.42151166169054965,1.1389731963322006e-05,0,1-2 2-6 5-6 5-7 7-8 1-8
61,42,6,1 2 10 6 3 8,0.019582972358019646,0.1228254590584199,8.123933106884528e-08,0,1-2 2-10 6-10 3-6 3-8 1-8
61,43,6,1 2 10 6 9 8,0.019582972358019646,0.18307318328960975,8.934325905082118e-07,0,1-2 2-10 6-10 6-9 8-9 1-8
61,44,6,1 6 2 3 7 8,0.028069502537536373,0.36057262856830624,1.5787155443949795e-05,0,1-6 2-6 2-3 3-7 7-8 1-8
61,45,6,1 6 5 7 3 8,0.028069502537536373,0.22301594390789928,1.0840426310121147e-05,0,1-6 5-6 5-7 3-7 3-8 1-8
61,46,6,1 6 10 2 3 8,0.028069502537536373,0.16652245297781612,1.589304772352783e-06,0,1-6 6-10 2-10 2-3 3-8 1-8
61,47,6,2 3 7 5 6 10,0.06319830099818446,0.28800955964204483,0.0001375980258355548,1,2-3 3-7 5-7 5-6 6-10 2-10
61,48,6,2 3 7 8 6 10,0.04564830694703659,0.4001915693135066,3.29997008308149e-05,0,2-3 3-7 7-8 6-8 6-10 2-10
61,49,6,2 3 7 8 9 6,0.10886124632947602,0.4032135052619507,0.0001362970085017762,1,2-3 3-7 7-8 8-9 6-9 2-6
61,50,6,2 3 8 7 5 6,0.05757912131771459,0.44760180807240046,0.00017492075352224952,1,2-3 3-8 7-8 5-7 5-6 2-6
61,51,6,2 3 8 9 6 10,0.05757912131771459,0.20916332967146056,1.3721122012027588e-05,1,2-3 3-8 8-9 6-9 6-10 2-10
61,52,6,3 7 5 6 9 8,0.05757912131771459,0.2656568206015437,9.358986057996268e-05,1,3-7 5-7 5-6 6-9 8-9 3-8
62,0,3,0 1 7,0.11478353487908244,0.4916188666778716,0.05282610185799293,1,0-1 1-7 0-7
62,1,3,1 3 7,0.02967690175195914,0.2720770074480871,0.002288332548555551,0,1-3 3-7 1-7
62,2,3,3 7 8,0.012040595155276446,0.2355814089679805,0.00018549434785060989,0,3-7 7-8 3-8
62,3,3,7 8 9,0.022933046035445326,0.5697590433486744,0.0042734374570474794,0,7-8 8-9 7-9
62,4,4,0 1 3 7,0.02967690175195914,0.5153801381549278,0.009175051528549751,0,0-1 1-3 3-7 0-7
62,5,4,1 2 4 7,0.033350215259355664,1.0325926169854802,0.003828055596447158,0,1-2 2-4 4-7 1-7
62,6,4,1 3 8 7,0.012040595155276446,0.04485851945544084,9.40606230532469e-07,0,1-3 3-8 7-8 1-7
62,7,4,3 7 9 8,0.012040595155276446,0.5925388162197686,0.0015072474143180358,0,3-7 7-9 8-9 3-8
62,8,5,0 1 2 4 7,0.033350215259355664,1.075131999643474,0.015348559095454089,0,0-1 1-2 2-4 4-7 0-7
62,9,5,0 1 3 8 7,0.012040595155276446,0.2849447216194426,3.771353354501678e-06,0,0-1 1-3 3-8 7-8 0-7
62,10,5,1 2 4 7 3,0.02967690175195914,0.9434068841056036,0.0006648722149889554,0,1-2 2-4 4-7 3-7 1-3
62,11,5,1 3 8 9 7,0.012040595155276446,0.3685690231593792,7.6429623074191e-06,0,1-3 3-8 8-9 7-9 1-7
62,12,6,0 1 3 8 9 7,0.012040595155276446,0.5146891076787243,3.064439783701806e-05,0,0-1 1-3 3-8 8-9 7-9 0-7
62,13,6,1 2 4 7 8 3,0.012040595155276446,0.6800395793342533,2.73291986482162e-07,0,1-2 2-4 4-7 7-8 3-8 1-3
64,0,3,1 2 3,0.15291856334601928,0.3696556793603885,0.03156669058721804,1,1-2 2-3 1-3
65,0,3,0 2 4,0.021029560776304912,0.5471747346846753,0.013576704028783757,0,0-2 2-4 0-4
65,1,3,2 3 4,0.6570920115232868,1.0239137984689626,0.6010088034946104,1,2-3 3-4 2-4
65,2,3,2 4 5,0.18003653257726526,0.5103213469733331,0.07184205120799786,1,2-4 4-5 2-5
65,3,3,4 5 6,0.18627812445913294,0.47794479112579963,0.06593181930822237,1,4-5 5-6 4-6
65,4,4,0 2 3 4,0.021029560776304912,0.7209917079234278,0.009753621351878742,0,0-2 2-3 3-4 0-4
65,5,4,0 2 5 4,0.021029560776304912,0.3357973693017057,0.0011659066565260015,0,0-2 2-5 4-5 0-4
65,6,4,1 2 4 6,0.18627812445913294,0.5523465254217709,0.05058322022056119,1,1-2 2-4 4-6 1-6
65,7,4,1 2 5 6,0.18003653257726526,0.5249433125951869,0.04336310546797202,1,1-2 2-5 5-6 1-6
65,8,4,2 3 4 5,0.18003653257726526,0.6933516671399212,0.051611949641054866,1,2-3 3-4 4-5 2-5
65,9,4,2 4 6 5,0.18003653257726526,0.5230605413447831,0.02488553079697806,1,2-4 4-6 5-6 2-5
65,10,5,0 2 1 6 4,0.021029560776304912,0.4043223075947814,0.0008209024126124545,0,0-2 1-2 1-6 4-6 0-4
65,11,5,0 2 5 6 4,0.021029560776304912,0.3808935203331911,0.00040386104683143444,0,0-2 2-5 5-6 4-6 0-4
65,12,5,1 2 3 4 6,0.18627812445913294,0.6903657458653538,0.0363394219793011,1,1-2 2-3 3-4 4-6 1-6
65,13,5,1 2 4 5 6,0.43627812445913294,0.6541328452292433,0.09611204555034095,1,1-2 2-4 4-5 5-6 1-6
65,14,5,1 2 5 4 6,0.18003653257726526,0.3822102749679761,0.0043438608544931305,1,1-2 2-5 4-5 4-6 1-6
65,15,5,2 3 4 6 5,0.18003653257726526,0.6669369586037636,0.01787798010619115,1,2-3 3-4 4-6 5-6 2-5
65,16,6,0 2 1 6 5 4,0.021029560776304912,0.51381494373884,0.0015597783163935873,0,0-2 1-2 1-6 5-6 4-5 0-4
65,17,6,1 2 3 4 5 6,0.43627812445913294,0.7521844756309837,0.06904772304567404,1,1-2 2-3 3-4 4-5 5-6 1-6
66,0,3,2 3 4,0.2579441625738328,0.528164868112979,0.1107949137433855,1,2-3 3-4 2-4
66,1,4,2 3 8 7,0.01107639430902374,0.6008885625344766,0.001078252397057745,0,2-3 3-8 7-8 2-7
66,2,4,2 4 6 7,0.01107639430902374,0.8930886296920392,0.006216937823538659,0,2-4 4-6 6-7 2-7
66,3,5,2 3 4 6 7,0.01107639430902374,0.8068585748377656,0.002186452844993009,0,2-3 3-4 4-6 6-7 2-7
66,4,5,2 4 3 8 7,0.01107639430902374,0.4915008439729802,0.00020398970449048287,0,2-4 3-4 3-8 7-8 2-7
66,5,5,3 4 6 7 8,0.1272055385229116,0.9770299402193489,0.03281192610904586,1,3-4 4-6 6-7 7-8 3-8
66,6,6,2 3 8 7 6 4,0.1272055385229116,0.9922926633813359,0.05463867267898636,1,2-3 3-8 7-8 6-7 4-6 2-4
67,0,3,0 5 9,0.21148963294516943,0.5450948578801894,0.09553474961108442,1,0-5 5-9 0-9
67,1,3,1 4 10,0.033174689602191165,0.2906030477560133,0.0010557380984875689,0,1-4 4-10 1-10
67,2,3,1 7 9,0.02681025191159847,0.28844311351493834,0.0005925065223018609,0,1-7 7-9 1-9
67,3,3,1 9 10,0.027240964174083615,0.20529180594664398,0.0005955888992578415,0,1-9 9-10 1-10
67,4,3,2 3 9,0.01803099472451697,0.031879715335094407,2.7089498957047697e-05,0,2-3 3-9 2-9
67,5,3,2 5 7,0.012538909897652939,0.032854120631018745,1.4492508061483934e-05,0,2-5 5-7 2-7
67,6,3,2 5 9,0.01666394236991442,0.08837386306244384,0.0001302845618991244,0,2-5 5-9 2-9
67,7,3,2 7 9,0.012538909897652939,0.2869283494096779,0.00037605872199790295,0,2-7 7-9 2-9
67,8,3,5 6 9,0.21148963294516943,0.877556441630889,0.10903149854736678,1,5-6 6-9 5-9
67,9,3,5 7 9,0.06935950962548887,0.3640424223432637,0.011900490531971494,1,5-7 7-9 5-9
67,10,4,0 5 2 9,0.01666394236991442,0.36935672423439025,0.0002782762611815575,0,0-5 2-5 2-9 0-9
67,11,4,0 5 6 9,0.4772170014624826,0.9612436581607241,0.2328816041172684,1,0-5 5-6 6-9 0-9
67,12,4,0 5 7 9,0.06935950962548887,0.5761081436950052,0.025418391582171077,1,0-5 5-7 7-9 0-9
67,13,4,1 4 3 9,0.027240964174083615,0.06570269279095742,5.940762234349454e-06,0,1-4 3-4 3-9 1-9
67,14,4,1 4 5 7,0.02681025191159847,0.14594461351606092,2.8033969510845392e-05,0,1-4 4-5 5-7 1-7
67,15,4,1 4 5 9,0.027240964174083615,0.18158482241160234,8.685388443492095e-05,0,1-4 4-5 5-9 1-9
67,16,4,1 4 10 9,0.027240964174083615,0.35200138379176804,0.0003961637624945214,0,1-4 4-10 9-10 1-9
67,17,4,1 7 2 9,0.012538909897652939,0.025889534963895677,3.385394387190333e-07,0,1-7 2-7 2-9 1-9
67,18,4,1 7 5 9,0.02681025191159847,0.0837250896640851,1.0713181611028464e-05,0,1-7 5-7 5-9 1-9
67,19,4,1 7 9 10,0.02681025191159847,0.35668070750914493,0.0004755484604033601,0,1-7 7-9 9-10 1-10
67,20,4,2 3 4 5,0.01666394236991442,0.16272097999960822,2.20864502550764e-05,0,2-3 3-4 4-5 2-5
67,21,4,2 3 9 5,0.01666394236991442,0.07170617686202985,2.5825081005168603e-06,0,2-3 3-9 5-9 2-5
67,22,4,2 3 9 7,0.012538909897652939,0.22062204162245536,7.454257677755827e-06,0,2-3 3-9 7-9 2-7
67,23,4,2 5 6 9,0.01666394236991442,0.6187029120474149,0.00031758996480651627,0,2-5 5-6 6-9 2-9
67,24,4,2 5 7 9,0.01666394236991442,0.23356739758169598,3.4664077991986694e-05,0,2-5 5-7 7-9 2-9
67,25,4,2 5 9 7,0.012538909897652939,0.26299265241796743,3.5850596475389524e-05,0,2-5 5-9 7-9 2-7
67,26,4,2 7 5 9,0.012538909897652939,0.08258901658513973,6.799562930587077e-06,0,2-7 5-7 5-9 2-9
67,27,4,3 4 5 9,0.04064013740851857,0.21707968831442237,0.0006317899762841022,0,3-4 4-5 5-9 3-9
67,28,4,3 4 10 9,0.04064013740851857,0.38749624969458807,0.0028817628104886514,0,3-4 4-10 9-10 3-9
67,29,4,4 5 9 10,0.21148963294516943,0.503378379315233,0.042131343460245836,1,4-5 5-9 9-10 4-10
67,30,4,5 6 9 7,0.06935950962548887,0.8254543315080298,0.029009395389113297,1,5-6 6-9 7-9 5-7
67,31,5,0 5 2 3 9,0.01666394236991442,0.2998260030396698,5.516008099557861e-06,0,0-5 2-5 2-3 3-9 0-9
67,32,5,0 5 2 7 9,0.012538909897652939,0.45285518348441983,7.657369225391826e-05,0,0-5 2-5 2-7 7-9 0-9
