graph_id,observer_id,size,is_whole,genuine_feedback,boundary_in_edges,boundary_out_edges,boundary_total_edges,boundary_in_nodes,boundary_targets,boundary_mi_bits,boundary_mi_norm,boundary_h_input_bits,live_boundary,vertices
91,3,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,8
92,0,1,0,0,4,0,4,4,1,1.9856104779371044,0.24820130974213805,8.0,1,0
92,1,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,15
92,2,6,0,1,6,4,10,6,4,2.7190775989394904,0.34256095734670744,7.9375,1,3 4 10 12 14 17
92,3,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,2
92,4,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,5
92,5,1,0,0,1,1,2,1,1,1.0,0.5,2.0,1,6
92,6,1,0,0,1,1,2,1,1,1.0,0.5,2.0,1,13
92,7,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,16
92,8,2,0,1,0,4,4,0,0,0.0,0.0,0.0,0,1 7
92,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,8
92,10,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,9
92,11,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,11
93,0,1,0,0,4,0,4,4,1,1.9908196812024777,0.2488524601503097,8.0,1,12
93,1,1,0,0,1,0,1,1,1,0.8112781244591329,0.40563906222956647,2.0,1,16
93,2,1,0,0,2,1,3,2,1,1.8828560636920493,0.4707140159230123,4.0,1,11
93,3,12,0,1,3,5,8,2,3,0.6284108590920638,0.15710271477301596,4.0,1,0 1 2 3 4 5 6 8 9 10 14 15
93,4,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,7
93,5,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,13
93,6,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,17
94,0,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,14
94,1,1,0,0,4,1,5,4,1,1.9963865766735296,0.2495483220841912,8.0,1,9
94,2,1,0,0,4,1,5,4,1,1.9975826201611682,0.24969782752014602,8.0,1,12
94,3,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,4
94,4,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,10
94,5,1,0,0,2,1,3,2,1,1.8802408149441483,0.4700602037360371,4.0,1,1
94,6,1,0,0,2,1,3,2,1,1.9056390622295662,0.47640976555739156,4.0,1,7
94,7,10,0,1,1,9,10,1,1,0.5524212838293647,0.27621064191468236,2.0,1,0 2 3 5 6 8 11 13 15 17
94,8,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,16
95,0,1,0,0,4,0,4,4,1,1.999466011203575,0.24993325140044687,8.0,1,0
95,1,1,0,0,3,0,3,3,1,1.8848502747979623,0.31414171246632705,6.0,1,1
95,2,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,2
95,3,6,0,1,3,3,6,3,3,0.6294245081577419,0.10490408469295698,6.0,1,3 5 6 7 9 14
95,4,1,0,0,2,0,2,2,1,1.8828560636920493,0.4707140159230123,4.0,1,13
95,5,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,16
95,6,1,0,0,2,4,6,2,1,1.9362781244591325,0.4840695311147831,4.0,1,12
95,7,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,8
95,8,1,0,0,1,3,4,1,1,1.5,0.75,2.0,1,15
95,9,1,0,0,2,3,5,2,1,1.977217001462483,0.49430425036562076,4.0,1,4
95,10,1,0,0,1,1,2,1,1,1.5,0.75,2.0,1,11
95,11,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,10
95,12,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,17
96,0,1,0,0,4,0,4,4,1,1.9963865766735296,0.2495483220841912,8.0,1,1
96,1,1,0,0,4,0,4,4,1,1.9976304190500045,0.24970380238125056,8.0,1,15
96,2,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,9
96,3,1,0,0,4,1,5,4,1,1.9959400529661089,0.2494925066207636,8.0,1,6
96,4,1,0,0,2,1,3,2,1,1.9544340029249643,0.48860850073124107,4.0,1,13
96,5,1,0,0,3,1,4,3,1,1.9851836144561048,0.33086393574268413,6.0,1,16
96,6,1,0,0,2,3,5,2,1,1.9362781244591325,0.4840695311147831,4.0,1,0
96,7,1,0,0,1,1,2,1,1,0.8112781244591329,0.40563906222956647,2.0,1,5
96,8,1,0,0,1,2,3,1,1,0.8112781244591329,0.40563906222956647,2.0,1,2
96,9,1,0,0,2,0,2,2,1,1.977217001462483,0.49430425036562076,4.0,1,17
96,10,1,0,0,1,3,4,1,1,1.5,0.75,2.0,1,10
96,11,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,3
96,12,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,8
96,13,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,4
96,14,1,0,0,1,2,3,1,1,0.0,0.0,2.0,0,7
96,15,2,0,1,1,4,5,1,1,0.8215779392329163,0.41078896961645817,2.0,1,11 12
96,16,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,14
97,0,1,0,0,4,0,4,4,1,1.9940435471468625,0.2492554433933578,8.0,1,10
97,1,1,0,0,2,1,3,2,1,1.7028195311147831,0.4257048827786958,4.0,1,9
97,2,10,0,1,7,2,9,4,6,4.165877323713687,0.5207346654642109,8.0,1,3 4 5 6 7 11 12 14 16 17
97,3,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,0
97,4,1,0,0,1,0,1,1,1,1.5,0.75,2.0,1,13
97,5,1,0,0,1,2,3,1,1,0.8112781244591329,0.40563906222956647,2.0,1,2
97,6,1,0,0,1,3,4,1,1,0.8112781244591329,0.40563906222956647,2.0,1,15
97,7,1,0,0,1,4,5,1,1,1.5,0.75,2.0,1,8
97,8,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,1
98,0,1,0,0,3,0,3,3,1,1.974260138703209,0.32904335645053484,6.0,1,11
98,1,2,0,1,5,1,6,5,2,1.3890980643742044,0.17985079453834554,7.723613720694674,1,13 15
98,2,8,0,1,8,5,13,5,6,3.899362112905038,0.49731679239785204,7.840801220694674,1,0 2 3 4 6 8 10 12
98,3,1,0,0,2,1,3,2,1,1.75,0.4375,4.0,1,7
98,4,1,0,0,1,2,3,1,1,1.5,0.75,2.0,1,9
98,5,1,0,0,1,1,2,1,1,2.0,1.0,2.0,1,14
98,6,1,0,0,0,4,4,0,0,0.0,0.0,0.0,0,1
98,7,1,0,0,0,3,3,0,0,0.0,0.0,0.0,0,5
98,8,1,0,0,0,2,2,0,0,0.0,0.0,0.0,0,16
98,9,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,17
99,0,1,0,0,2,0,2,2,1,1.9362781244591325,0.4840695311147831,4.0,1,3
99,1,16,0,1,0,1,1,0,0,0.0,0.0,0.0,0,0 1 2 4 5 6 7 8 9 10 11 12 13 14 15 16
99,2,1,0,0,0,1,1,0,0,0.0,0.0,0.0,0,17
