q,w,nx,ny,valid_plaquette_fraction,z2_plaquette_fraction,nontrivial_plaquette_fraction,delta_type_counts,group_name_counts,mean_residual_qcoords,min_residual_qcoords,mean_residual_norm,min_residual_norm,mean_edge_transport,min_edge_transport,mean_edge_accuracy,min_edge_accuracy,blind_fitness,blind_fitness_stage,selected_lattice,full_valid_lattice,nontrivial_flux,search_mode,run,generation,candidate,seed,proposal_mode,wilson_area_1_mean,wilson_area_1_abs,wilson_area_1_n,target_mode,wilson_area_2_mean,wilson_area_2_abs,wilson_area_2_n,wilson_area_4_mean,wilson_area_4_abs,wilson_area_4_n,wilson_area_3_mean,wilson_area_3_abs,wilson_area_3_n,wilson_area_6_mean,wilson_area_6_abs,wilson_area_6_n,wilson_area_9_mean,wilson_area_9_abs,wilson_area_9_n
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,84,10,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,84,11,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,0.5555555555555556,0.5555555555555556,0.4,"{""identity"": 3, ""cycle_2"": 2}","{""C2"": 5}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,1.0,1.0,1.3222222222222224,transport,False,False,True,evolve,1,84,12,92273,mixed,0.2,0.2,5.0,interface,-1.0,1.0,5.0,1.0,1.0,1.0,-1.0,1.0,1.0,,,,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,84,13,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,84,14,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,0.4444444444444444,0.4444444444444444,0.5,"{""identity"": 2, ""cycle_2"": 2}","{""C2"": 4}",0.3888888888888889,0.0,0.3888888888888889,0.0,0.4444444444444444,0.0,0.9444444444444444,0.75,1.0805555555555555,transport,False,False,True,evolve,1,84,15,92273,mixed,0.0,0.0,4.0,interface,-1.0,1.0,3.0,,,,-1.0,1.0,1.0,,,,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.375,"{""identity"": 5, ""cycle_2"": 3}","{""C2"": 8}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,1,84,16,92273,mixed,0.25,0.25,8.0,interface,-0.6,0.6,10.0,0.3333333333333333,0.3333333333333333,3.0,-0.5,0.5,4.0,0.0,0.0,2.0,,,
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""cycle_2"": 5, ""identity"": 3}","{""C2"": 8}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,0.9722222222222222,0.75,2.0749999999999997,transport,True,False,True,evolve,1,84,17,92273,mixed,-0.25,0.25,8.0,interface,0.0,0.0,10.0,-0.3333333333333333,0.3333333333333333,3.0,0.0,0.0,4.0,1.0,1.0,2.0,,,
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,84,18,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,0.5555555555555556,0.5555555555555556,0.6,"{""identity"": 2, ""cycle_2"": 3}","{""C2"": 5}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.5555555555555556,0.0,0.9444444444444444,0.75,1.3166666666666669,transport,False,False,True,evolve,1,84,19,92273,mixed,-0.2,0.2,5.0,interface,-0.3333333333333333,0.3333333333333333,3.0,,,,1.0,1.0,1.0,,,,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,84,20,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,84,21,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""cycle_2"": 4, ""identity"": 4}","{""C2"": 8}",0.5,0.5,0.5,0.5,0.9315209496218161,0.3836885465963445,0.9722222222222222,0.75,2.1218952668062196,transport,True,False,True,evolve,1,84,22,92273,mixed,0.0,0.0,8.0,interface,-0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,0.0,0.0,4.0,-1.0,1.0,2.0,,,
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,84,23,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,0,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,1,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,2,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,3,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,4,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,0.6666666666666666,0.6666666666666666,0.5,"{""cycle_2"": 3, ""identity"": 3}","{""C2"": 6}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.751930788132521,0.0,0.8888888888888888,0.5,1.5503861576265041,transport,False,False,True,evolve,1,85,5,92273,mixed,0.0,0.0,6.0,interface,-0.42857142857142855,0.42857142857142855,7.0,1.0,1.0,2.0,0.0,0.0,2.0,-1.0,1.0,1.0,,,
4,1,3,3,0.7777777777777778,0.7777777777777778,0.5714285714285714,"{""identity"": 3, ""cycle_2"": 4}","{""C2"": 7}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.7777777777777778,0.0,0.9722222222222222,0.75,1.7638888888888893,transport,False,False,True,evolve,1,85,6,92273,mixed,-0.14285714285714285,0.14285714285714285,7.0,interface,-0.75,0.75,8.0,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,3.0,-1.0,1.0,1.0,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,7,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,8,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,9,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,10,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,11,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,0.1111111111111111,0.1111111111111111,0.0,"{""identity"": 1}","{""C2"": 1}",0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.8888888888888888,0.5,0.33888888888888885,transport,False,False,False,evolve,1,85,12,92273,mixed,1.0,1.0,1.0,interface,,,,,,,,,,,,,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.5,"{""identity"": 3, ""cycle_2"": 3}","{""C2"": 6}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,0.9722222222222222,0.75,1.5416666666666667,transport,False,False,True,evolve,1,85,13,92273,mixed,0.0,0.0,6.0,interface,-0.3333333333333333,0.3333333333333333,6.0,-1.0,1.0,1.0,-1.0,1.0,2.0,,,,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,14,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,0.0,0.0,0.0,{},{},0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.8888888888888888,0.5,0.11666666666666667,transport,False,False,False,evolve,1,85,15,92273,mixed,,,,interface,,,,,,,,,,,,,,,
4,1,3,3,0.0,0.0,0.0,{},{},0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.9722222222222222,0.75,0.1388888888888889,transport,False,False,False,evolve,1,85,16,92273,mixed,,,,interface,,,,,,,,,,,,,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,17,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,18,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,0.0,0.0,0.0,{},{},0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.8055555555555556,0.5,0.09444444444444444,transport,False,False,False,evolve,1,85,19,92273,mixed,,,,interface,,,,,,,,,,,,,,,
4,1,3,3,0.7777777777777778,0.7777777777777778,0.5714285714285714,"{""identity"": 3, ""cycle_2"": 4}","{""C2"": 7}",0.5,0.5,0.5,0.5,0.7777777777777778,0.0,0.9722222222222222,0.75,1.8527777777777779,transport,False,False,True,evolve,1,85,20,92273,mixed,-0.14285714285714285,0.14285714285714285,7.0,interface,0.25,0.25,8.0,0.0,0.0,2.0,-1.0,1.0,3.0,1.0,1.0,1.0,,,
4,1,3,3,0.6666666666666666,0.6666666666666666,0.3333333333333333,"{""identity"": 4, ""cycle_2"": 2}","{""C2"": 6}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,0.9444444444444444,0.75,1.5388888888888888,transport,False,False,True,evolve,1,85,21,92273,mixed,0.3333333333333333,0.3333333333333333,6.0,interface,0.2,0.2,5.0,,,,1.0,1.0,2.0,,,,,,
4,1,3,3,0.7777777777777778,0.7777777777777778,0.2857142857142857,"{""identity"": 5, ""cycle_2"": 2}","{""C2"": 7}",0.5,0.5,0.5,0.5,0.7777777777777778,0.0,1.0,1.0,1.8555555555555556,transport,False,False,True,evolve,1,85,22,92273,mixed,0.42857142857142855,0.42857142857142855,7.0,interface,-0.5,0.5,8.0,0.0,0.0,2.0,-1.0,1.0,3.0,1.0,1.0,1.0,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,85,23,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,0,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,1,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,2,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,3,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,4,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,5,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,6,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,0.8888888888888888,0.8888888888888888,0.5,"{""cycle_2"": 4, ""identity"": 4}","{""C2"": 8}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.8888888888888888,0.0,0.9722222222222222,0.75,1.9861111111111112,transport,True,False,True,evolve,1,86,7,92273,mixed,0.0,0.0,8.0,interface,-0.4,0.4,10.0,0.3333333333333333,0.3333333333333333,3.0,0.0,0.0,4.0,-1.0,1.0,2.0,,,
4,1,3,3,0.0,0.0,0.0,{},{},0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.8611111111111112,0.5,0.1,transport,False,False,False,evolve,1,86,8,92273,mixed,,,,interface,,,,,,,,,,,,,,,
4,1,3,3,0.7777777777777778,0.7777777777777778,0.42857142857142855,"{""identity"": 4, ""cycle_2"": 3}","{""C2"": 7}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.7777777777777778,0.0,0.9722222222222222,0.75,1.7638888888888893,transport,False,False,True,evolve,1,86,9,92273,mixed,0.14285714285714285,0.14285714285714285,7.0,interface,-1.0,1.0,8.0,1.0,1.0,2.0,-0.3333333333333333,0.3333333333333333,3.0,-1.0,1.0,1.0,,,
4,1,3,3,0.2222222222222222,0.2222222222222222,0.5,"{""identity"": 1, ""cycle_2"": 1}","{""C2"": 2}",0.3333333333333333,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,1.0,1.0,0.6277777777777777,transport,False,False,True,evolve,1,86,10,92273,mixed,0.0,0.0,2.0,interface,-1.0,1.0,1.0,,,,,,,,,,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,11,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,0.5555555555555556,0.5555555555555556,0.4,"{""identity"": 3, ""cycle_2"": 2}","{""C2"": 5}",0.3888888888888889,0.0,0.3888888888888889,0.0,0.5555555555555556,0.0,0.9444444444444444,0.75,1.302777777777778,transport,False,False,True,evolve,1,86,12,92273,mixed,0.2,0.2,5.0,interface,-1.0,1.0,4.0,,,,-1.0,1.0,2.0,,,,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,13,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,"{""identity"": 2, ""cycle_2"": 4}","{""C2"": 6}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.6666666666666666,0.0,0.9722222222222222,0.75,1.5416666666666667,transport,False,False,True,evolve,1,86,14,92273,mixed,-0.3333333333333333,0.3333333333333333,6.0,interface,-0.6,0.6,5.0,,,,0.0,0.0,2.0,,,,,,
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,15,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,0.4444444444444444,0.4444444444444444,0.5,"{""identity"": 2, ""cycle_2"": 2}","{""C2"": 4}",0.3888888888888889,0.0,0.3888888888888889,0.0,0.4444444444444444,0.0,0.9444444444444444,0.75,1.0805555555555555,transport,False,False,True,evolve,1,86,16,92273,mixed,0.0,0.0,4.0,interface,-1.0,1.0,3.0,,,,-1.0,1.0,1.0,,,,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,17,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
4,1,3,3,0.8888888888888888,0.8888888888888888,0.625,"{""identity"": 3, ""cycle_2"": 5}","{""C2"": 8}",0.5,0.5,0.5,0.5,0.8888888888888888,0.0,1.0,1.0,2.0777777777777775,transport,True,False,True,evolve,1,86,18,92273,mixed,-0.25,0.25,8.0,interface,-0.1111111111111111,0.1111111111111111,9.0,-1.0,1.0,2.0,-0.5,0.5,4.0,1.0,1.0,1.0,,,
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,19,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""identity"": 4, ""cycle_2"": 5}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,20,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,-0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,1.0,1.0,0.5555555555555556,"{""cycle_2"": 5, ""identity"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,21,92273,mixed,-0.1111111111111111,0.1111111111111111,9.0,interface,-0.16666666666666666,0.16666666666666666,12.0,0.0,0.0,4.0,0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,-1.0,1.0,1.0
4,1,3,3,0.4444444444444444,0.4444444444444444,0.25,"{""identity"": 3, ""cycle_2"": 1}","{""C2"": 4}",0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.9444444444444444,0.75,1.0944444444444443,transport,False,False,True,evolve,1,86,22,92273,mixed,0.5,0.5,4.0,interface,-1.0,1.0,1.0,,,,,,,,,,,,
4,1,3,3,1.0,1.0,0.4444444444444444,"{""identity"": 5, ""cycle_2"": 4}","{""C2"": 9}",0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.4000000000000004,transport,True,True,True,evolve,1,86,23,92273,mixed,0.1111111111111111,0.1111111111111111,9.0,interface,-0.5,0.5,12.0,0.5,0.5,4.0,-0.3333333333333333,0.3333333333333333,6.0,-0.5,0.5,4.0,1.0,1.0,1.0
