candidate_index,schedule_index,schedule_branch_order,schedule_pair_id,q,w,k_total,kB,kC,kD,kA,exact_shared_classes,exact_residual_qcoords,n_joint_states,n_initial_states,n_attractors,mean_cycle_period,max_cycle_period,mean_label_period,max_label_period,mean_cycle_label_valid_fraction,all_valid_basin_fraction,constant_cycle_fraction,constant_basin_fraction,phase_cycle_fraction,phase_basin_fraction,stable_label_classes,stable_label_entropy_bits,stable_label_entropy_norm,init_label_to_stable_label_mi_bits,init_label_to_stable_label_mi_norm,attractor_label_conservation_fraction,attractor_label_transition_mi_bits,attractor_label_transition_mi_norm,saved_run,saved_generation,saved_candidate,saved_blind_fitness,saved_fitness_mode,saved_target_mode
6,23,DC,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,24,CD,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,25,DC,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,26,CD,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,27,DC,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,28,CD,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,29,DC,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,30,CD,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
6,31,DC,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1201,1.0000010000009907,two_stage,interface
7,0,CD,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,1,DC,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,2,CD,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,3,DC,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,4,CD,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,5,DC,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,6,CD,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,7,DC,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,8,CD,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,9,DC,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,10,CD,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,11,DC,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,12,CD,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,13,DC,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,14,CD,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,15,DC,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,16,CD,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,17,DC,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,18,CD,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,19,DC,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,20,CD,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,21,DC,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,22,CD,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,23,DC,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,24,CD,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,25,DC,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,26,CD,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,27,DC,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,28,CD,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,29,DC,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,30,CD,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
7,31,DC,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,50,1202,1.0000010000009907,two_stage,interface
8,0,CD,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,1,DC,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,2,CD,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,3,DC,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,4,CD,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,5,DC,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,6,CD,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,7,DC,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,8,CD,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,9,DC,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,10,CD,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,11,DC,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,12,CD,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,13,DC,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,14,CD,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,15,DC,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,16,CD,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,17,DC,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,18,CD,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,19,DC,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,20,CD,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,21,DC,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,22,CD,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,23,DC,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,24,CD,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,25,DC,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,26,CD,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,27,DC,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,28,CD,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,29,DC,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,30,CD,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
8,31,DC,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1177,1.0000010000009907,two_stage,interface
9,0,CD,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,1,DC,0,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,2,CD,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,3,DC,1,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,4,CD,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,5,DC,2,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,6,CD,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,7,DC,3,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,8,CD,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,9,DC,4,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,10,CD,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,11,DC,5,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.9886994082884974,0.4943497041442487,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,12,CD,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,13,DC,6,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,14,CD,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,15,DC,7,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,16,CD,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,17,DC,8,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,18,CD,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,19,DC,9,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,20,CD,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,21,DC,10,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,22,CD,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,23,DC,11,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,24,CD,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,25,DC,12,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,26,CD,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,27,DC,13,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,0.954434002924965,0.4772170014624825,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,28,CD,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,29,DC,14,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,30,CD,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
9,31,DC,15,4,1,8,2,2,2,2,4,1.0,65536,4096,2,1.0,1,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0.5,,,1.0,1.0,1.0,4,49,1178,1.0000010000009907,two_stage,interface
