all_edges_selected,same_label_cardinality,edge_selected_json,edge_types_json,edge_perms_json,min_edge_transport,min_edge_source,min_edge_accuracy,min_edge_residual,label_cardinality,AB_selected,AB_type,AB_transport,AB_source,AB_accuracy,AB_s1_residual,AB_s2_residual,BD_selected,BD_type,BD_transport,BD_source,BD_accuracy,BD_s1_residual,BD_s2_residual,AC_selected,AC_type,AC_transport,AC_source,AC_accuracy,AC_s1_residual,AC_s2_residual,CD_selected,CD_type,CD_transport,CD_source,CD_accuracy,CD_s1_residual,CD_s2_residual,path_holonomy_valid,top_json,bottom_json,delta_json,delta_type,delta_order,nontrivial_path_holonomy,gauge_trials,gauge_covariance_success,conjugacy_class_success,generated_group_name,generated_group_order,generated_group_abelian,generated_group_cyclic,generated_group_transitive,group_elements_json,q,kB,kM,kA,w,edge_ensemble,mutation_rate,instance,seed
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.0,49,87068
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,0,90819
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,1,90820
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,2,90821
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,3,90822
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,4,90823
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,5,90824
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,0.764892578125,0.0,0,False,nonbijective,0.0,0.00634675665618114,0.764892578125,0.0,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,6,90825
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,7,90826
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": null, ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,8,90827
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,9,90828
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""nonbijective"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": null, ""CD"": [0]}",0.0,0.0,0.666259765625,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0008193649515704442,0.666259765625,0.0,0.5,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,10,90829
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,11,90830
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,12,90831
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,13,90832
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,14,90833
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,15,90834
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,16,90835
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,17,90836
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,18,90837
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,19,90838
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,20,90839
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,21,90840
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,22,90841
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,23,90842
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,24,90843
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,25,90844
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,26,90845
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,27,90846
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,28,90847
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,29,90848
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,30,90849
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,31,90850
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,32,90851
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,33,90852
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""nonbijective"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": null, ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,nonbijective,0.0,0.0,1.0,0.7924812503605781,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,34,90853
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,35,90854
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,36,90855
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,37,90856
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""nonbijective"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": null, ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,nonbijective,0.0,0.0,1.0,0.5,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,38,90857
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,39,90858
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,40,90859
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,41,90860
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,42,90861
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,43,90862
False,False,"{""AB"": false, ""BD"": false, ""AC"": false, ""CD"": false}","{""AB"": ""identity"", ""BD"": ""identity"", ""AC"": ""identity"", ""CD"": ""identity""}","{""AB"": [0], ""BD"": [0], ""AC"": [0], ""CD"": [0]}",0.0,0.0,1.0,0.0,0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,identity,0.0,0.0,1.0,0.0,0.0,False,,,null,invalid,0,False,,,,invalid,0,,,,,4,2,2,2,1,random,0.02,44,90863
